stressor,iucn_sid,term,estimate,std.error,statistic,p.value
art_fish,39383,year,5.091006437883875e-4,7.774092237037396e-4,0.6548682833513678,0.5289321920822434
art_fish,39384,(Intercept),0.1792207734506755,0.0014940767053652098,119.95419834008257,9.876904160089188e-16
art_fish,39384,year,7.954509173507961e-4,2.5254505688603426e-4,3.149738613612059,0.01174248891263774
art_fish,39385,(Intercept),0.23297667873614053,0.001425354853686145,163.45170336610133,6.10614858919021e-17
art_fish,39385,year,1.915050949372314e-4,2.4092894381815756e-4,0.7948613060030302,0.44714768833180896
art_fish,39386,(Intercept),0.15094519992775454,0.001087520326539934,138.79758956598388,2.658298201749705e-16
art_fish,39386,year,-4.0592715185973376e-4,1.8382448621579418e-4,-2.2082322122375477,0.054602481772464476
art_fish,39388,(Intercept),0.23161874081714326,0.002138233261461531,108.32248519921843,2.4719579564314745e-15
art_fish,39388,year,-0.0016998093560807634,3.6142738770524914e-4,-4.703045242014117,0.001115377176314444
art_fish,39389,(Intercept),0.5634255039157117,0.004947277806588279,113.88596435102131,1.5754570996474595e-15
art_fish,39389,year,-0.0014710053881788752,8.362425775124095e-4,-1.759065404866982,0.11242764994350946
art_fish,39390,(Intercept),0.4701635970023389,0.0037681954347366952,124.77155315995223,6.931125879535739e-16
art_fish,39390,year,0.00183074041583511,6.36941280863258e-4,2.8742687447638415,0.018348589957715617
art_fish,39393,(Intercept),0.5201676043037103,0.0029880300468057243,174.0837930528115,3.463524073653012e-17
art_fish,39393,year,0.00117543665094104,5.050692614629013e-4,2.327278139113954,0.044947005522158426
art_fish,39394,(Intercept),0.6737726042489097,0.007462478141406462,90.28805062897284,1.2712703560067583e-14
art_fish,39394,year,0.004921702553828768,0.001261389030405645,3.9018117608379845,0.003609443295031014
art_fish,39397,(Intercept),0.12817992309168805,0.006289092148253255,20.381307837457747,7.685898915354614e-9
art_fish,39397,year,0.001633559561909539,0.001063050597495189,1.536671505343782,0.1587503831098684
art_fish,39399,(Intercept),0.21402530153232918,0.0054479255323380115,39.28565107248793,2.2306655192915715e-11
art_fish,39399,year,0.001012460370381886,9.208674886199179e-4,1.0994636936300533,0.3001043380233563
art_fish,39412,(Intercept),0.5689121949608976,0.0049807865079839735,114.2213572191776,1.5343335871051138e-15
art_fish,39412,year,0.0022505712050323113,8.419065818234091e-4,2.673184001196431,0.025489129137007203
art_fish,40797,(Intercept),0.44100299807437565,0.0033263585740461034,132.57830996192035,4.0152172317106134e-16
art_fish,40797,year,8.895107615689466e-4,5.622572203215491e-4,1.58203528459847,0.14810058774515564
art_fish,40802,(Intercept),0.568092965510126,0.008595718418154583,66.09022514165721,2.0988369199493332e-13
art_fish,40802,year,0.004855604190872612,0.001452941598710324,3.3419128443858974,0.008633861908215796
art_fish,41008,(Intercept),0.5762107594374342,0.003731524838689315,154.4169700984293,1.0184626969155322e-16
art_fish,41008,year,5.276818517519317e-4,6.307428188086833e-4,0.8366038201569885,0.42447083951811604
art_fish,41064,(Intercept),0.4338914118856918,0.008149506621502586,53.241433136683796,1.4621472905148015e-12
art_fish,41064,year,0.004915733623683504,0.001377518039020226,3.5685439206152765,0.006037984001007935
art_fish,41714,(Intercept),0.23264832125674562,0.0019450850520654922,119.60830247998442,1.0136815455006634e-15
art_fish,41714,year,9.848918853125968e-4,3.287793815123978e-4,2.9956011255391264,0.015063438239340829
art_fish,41730,(Intercept),0.6799945035099776,0.0038579935604511717,176.25599754252983,3.0978548470681674e-17
art_fish,41730,year,0.0010311362119188006,6.521199344661053e-4,1.5812063968923113,0.14828931386678523
art_fish,41737,(Intercept),0.40443712469349746,0.003348409409841375,120.78484892104547,9.28245799247157e-16
art_fish,41737,year,0.0020869019843243047,5.659844918600879e-4,3.6872070071492167,0.0050190657496849075
art_fish,41738,(Intercept),0.36868502037377526,0.0028131852295440484,131.05607711211056,4.45477354416358e-16
art_fish,41738,year,0.0023828350745645744,4.7551509321771423e-4,5.011060865472035,7.279021366761567e-4
art_fish,41741,(Intercept),0.2926843504601774,0.003630150395412099,80.62595721380616,3.516727937823005e-14
art_fish,41741,year,-0.00221728584820146,6.136074103973884e-4,-3.613525212750424,0.005628280679570918
art_fish,41754,(Intercept),0.8086845504945829,0.02000271391561851,40.42874151507742,1.725450163352634e-11
art_fish,41754,year,-0.018793049057942667,0.0033810757543804577,-5.558304641235781,3.526417307619846e-4
art_fish,41762,(Intercept),0.15015503246547193,0.009546085055504756,15.729488223958882,7.4635206758193e-8
art_fish,41762,year,-1.2596176999988832e-4,0.0016135828801320305,-0.07806340259979802,0.9394856336042375
art_fish,41791,(Intercept),0.7217912112402487,0.004316140585510431,167.23069995990153,4.971129684122857e-17
art_fish,41791,year,-9.333432908736884e-4,7.295609159701144e-4,-1.2793219461771739,0.2327800062185347
art_fish,41792,(Intercept),0.6670353221716581,0.003128334242262026,213.22380235474463,5.584676354316791e-18
art_fish,41792,year,5.176927848337123e-4,5.287849990121323e-4,0.9790232056523118,0.35315020997915647
art_fish,41797,(Intercept),0.1820493036947642,0.001939261006717261,93.87560677194934,8.955348606166097e-15
art_fish,41797,year,-0.0024225729459814395,3.277949381712399e-4,-7.390513592116204,4.1448932630058813e-5
art_fish,41810,(Intercept),0.48154863910663664,0.0023421894582860564,205.59764599872267,7.750493435473971e-18
art_fish,41810,year,0.0015329930007247543,3.95902277210148e-4,3.872149995012607,0.0037763568516028714
art_fish,41816,(Intercept),0.47597216670102677,0.003770351132976218,126.24080620451565,6.23835289260172e-16
art_fish,41816,year,0.0014685093562118706,6.373056603710668e-4,2.3042465296116172,0.046673925046609534
art_fish,41823,(Intercept),0.18800031839171183,0.0010686626335624245,175.92111157195245,3.151320640302955e-17
art_fish,41823,year,-0.0010322499813353219,1.8063695432493293e-4,-5.714500585957026,2.8895703924571134e-4
art_fish,41835,(Intercept),0.3626375986535113,0.0028786627430562825,125.97432593597199,6.358067540358026e-16
art_fish,41835,year,0.0014431440306029522,4.86582813044496e-4,2.965875472611448,0.01580794485378905
art_fish,41836,(Intercept),0.39229440797233545,0.003637001467514429,107.86204280539766,2.568497792106194e-15
art_fish,41836,year,8.401500369352878e-4,6.147654529447357e-4,1.3666188184631336,0.20490972592106121
art_fish,41848,(Intercept),0.5868882017247682,0.0036066053469612246,162.7259279197974,6.355595755694738e-17
art_fish,41848,year,1.4300015642574621e-5,6.096275708221794e-4,0.023456970004307357,0.9817976082695372
art_fish,41853,(Intercept),0.5645200773935904,0.0028228229800331787,199.9842290454059,9.942814367039954e-18
art_fish,41853,year,9.740999370833596e-4,4.7714417038409435e-4,2.0415211953637047,0.0715888055579762
art_fish,41854,(Intercept),0.8745597895180544,0.005118927819762282,170.84823625402635,4.100422542098432e-17
art_fish,41854,year,0.002282986061096161,8.652567253040523e-4,2.638507155542671,0.026979725457068414
art_fish,41871,(Intercept),0.09512146451346495,0.002788450922223933,34.11265507861285,7.887553847492972e-11
art_fish,41871,year,-0.0027888929001653054,4.713342322038426e-4,-5.917017499715924,2.2429413355728203e-4
art_fish,41874,(Intercept),0.47391155147004405,0.0041290429629532895,114.77515630670014,1.4690155521089289e-15
art_fish,41874,year,2.1414195225225683e-4,6.979356456193628e-4,0.306821916313248,0.7659590832525919
art_fish,43974,(Intercept),0.6524190039030054,0.007313234072626,89.2107373323466,1.4161479916161453e-14
art_fish,43974,year,-0.011285689003468703,0.0012361621784610843,-9.129618427186,7.594361218181412e-6
art_fish,44581,(Intercept),0.06970856164805357,0.0028254252972949308,24.67188274798584,1.415698964833818e-9
art_fish,44581,year,5.176138629672614e-4,4.77584042285279e-4,1.0838173329461271,0.3066251209870284
art_fish,44586,(Intercept),0.19751320313426038,0.007932191420197146,24.900206345417644,1.3044809558902844e-9
art_fish,44586,year,-0.002831111779144762,0.0013407850656201306,-2.1115329009391495,0.06391049722556867
art_fish,44591,(Intercept),0.32557458119161015,0.011326511371497013,28.74447131275685,3.636072583302462e-10
art_fish,44591,year,0.006014370772411798,0.0019145298553703255,3.141434830875722,0.011900501245437406
art_fish,44595,(Intercept),0.6141648844929377,0.022668900288626358,27.092839823424605,6.159233773211282e-10
art_fish,44595,year,-0.010388344021613484,0.003831743505789813,-2.71112719468737,0.02395324901443995
art_fish,44617,(Intercept),0.6216738247136246,0.01791684820183019,34.69772237340947,6.77531360420265e-11
art_fish,44617,year,-9.72963379908425e-4,0.003028500097820351,-0.3212690600897384,0.755341809928016
art_fish,44677,(Intercept),0.25560287372853346,0.018781920263542348,13.608985137940614,2.6188255590514684e-7
art_fish,44677,year,0.03245057630533563,0.0031747239645409115,10.221542618439338,2.980780511146412e-6
art_fish,44678,(Intercept),0.022151230712916966,0.009324505677045973,2.375593031965908,0.04152656402288075
art_fish,44678,year,0.015364489691688087,0.0015761291292391223,9.748242962240859,4.422460633035855e-6
art_fish,44681,(Intercept),0.3743015361268291,0.004940758927632619,75.75790310946762,6.155104242868584e-14
art_fish,44681,year,-0.004563538877899238,8.351406858553222e-4,-5.464395347025177,3.9814628663441525e-4
art_fish,60113,(Intercept),0.713935890376195,0.005096290328206646,140.08932858961055,2.445742655953792e-16
art_fish,60113,year,-4.378785085192962e-4,8.61430290843127e-4,-0.5083156619564905,0.6234566756266127
art_fish,60117,(Intercept),0.652186260875152,0.006119407398434264,106.57670235226092,2.8609030238168036e-15
art_fish,60117,year,-2.9764747989230385e-4,0.0010343686398407762,-0.2877576411617832,0.7800485504412858
art_fish,60125,(Intercept),0.591502965332381,0.0331271169171701,17.85555219946712,2.4628790070142832e-8
art_fish,60125,year,-0.007943977107719723,0.005599504761887067,-1.418692803297582,0.1896762399151185
art_fish,60128,(Intercept),0.5091951495980689,0.0072478123253049715,70.25501306377205,1.2120994818466151e-13
art_fish,60128,year,-0.0044037296138534346,0.001225103884841056,-3.594576483140261,0.005797194820684642
art_fish,60129,(Intercept),0.6887219285403821,0.003677044973071658,187.30310169827783,1.7927114161431063e-17
art_fish,60129,year,0.003579437469490216,6.215340407639231e-4,5.759036890547064,2.731705834808679e-4
art_fish,60130,(Intercept),0.5491325294116287,0.03162448850987646,17.364155288713437,3.145726885626125e-8
art_fish,60130,year,0.004655909067231566,0.005345514203547036,0.8709936761821941,0.40639049740480493
art_fish,60147,(Intercept),0.963440114009499,0.008793080427771723,109.5679860912687,2.230418132295762e-15
art_fish,60147,year,-0.013047063134139909,0.0014863018671402632,-8.778205439009012,1.046664459012591e-5
art_fish,60151,(Intercept),0.6152597402597402,0.02391383094587049,25.72819644215077,9.754186506484516e-10
art_fish,60151,year,-0.004870129870129867,0.0040421751941521825,-1.2048289933537486,0.2589938466875497
art_fish,60153,(Intercept),0.2585780976081,0.010648749482247496,24.282484815627875,1.6304840289545706e-9
art_fish,60153,year,-8.736752603609986e-4,0.001799967186491912,-0.48538399306254487,0.6390009572469397
art_fish,60166,(Intercept),0.7634320884987935,0.006551412911872936,116.52938057304367,1.2816656190014725e-15
art_fish,60166,year,0.0036447879122307797,0.0011073908993905505,3.2913291180527837,0.009358475641240755
art_fish,60167,(Intercept),0.8433444439316843,0.007200608522253944,117.12127403194799,1.224569527503911e-15
art_fish,60167,year,-0.016354504363759084,0.0012171249858434674,-13.436996655216486,2.922112675231831e-7
art_fish,60168,(Intercept),0.5413165736350427,0.03886305275413237,13.928822757689401,2.1431507452987973e-7
art_fish,60168,year,-0.0014130012108380945,0.006569054877378754,-0.21509962044980258,0.8344848500560855
art_fish,60170,(Intercept),0.9539393346045868,0.00842272769540793,113.25776744802926,1.6558185399505891e-15
art_fish,60170,year,-0.0010662490365869698,0.0014237008296387453,-0.7489277342470353,0.47301925269277123
art_fish,60172,(Intercept),0.6977227520695181,0.013589502930271412,51.342772112385354,2.025356124230714e-12
art_fish,60172,year,0.00884890515070627,0.0022970452442329053,3.852299023244249,0.0038926090218347202
art_fish,60175,(Intercept),0.8257461412262855,0.005778315518403428,142.90430119233824,2.0449387597751193e-16
art_fish,60175,year,0.001684435181317389,9.767135891084943e-4,1.7245948045576749,0.1186873477820415
art_fish,60180,(Intercept),0.9533679891798821,0.003738289221239772,255.02788381464654,1.1151569430290625e-18
art_fish,60180,year,-5.437725549045126e-4,6.318862081473092e-4,-0.8605545553824543,0.4118211366313468
art_fish,60182,(Intercept),0.8091255432901139,0.008425845454357962,96.0290035787,7.30324535824189e-15
art_fish,60182,year,5.00270404031412e-4,0.0014242278270871127,0.3512572879962505,0.7334780566406073
art_fish,60198,(Intercept),0.036383277077795255,0.0015352083467209112,23.69924392054484,2.023082529055357e-9
art_fish,60198,year,9.684915678072452e-4,2.59497573225182e-4,3.732179672319423,0.004681679661149196
art_fish,60199,(Intercept),0.03818136644806749,2.423573997520041e-4,157.54157491018285,8.50491640624729e-17
art_fish,60199,year,-1.889328994300349e-5,4.0965877513069246e-5,-0.46119578268465033,0.6556010950200369
art_fish,60200,(Intercept),0.03869110225315246,2.4632696631515615e-4,157.0721339686789,8.73636040317471e-17
art_fish,60200,year,-1.4434337312626498e-5,4.1636856727124436e-5,-0.346672118100193,0.7368051985137529
art_fish,60202,(Intercept),0.4381826534073805,0.006704284472803002,65.35860093421427,2.3195663832547857e-13
art_fish,60202,year,-0.0055814948952385025,0.0011332309094199574,-4.92529355565794,8.186221582328151e-4
art_fish,60203,(Intercept),0.08876353218069835,0.00278500196843907,31.871981846550828,1.4471604949772197e-10
art_fish,60203,year,6.853992909329294e-4,4.707512526107148e-4,1.4559691283492275,0.17938098938244612
art_fish,60213,(Intercept),0.03798632173931586,0.0029316516459577287,12.957310870032197,3.9941866883959483e-7
art_fish,60213,year,-0.0012375482437082183,4.955395723926066e-4,-2.497375210082581,0.03400797583144666
art_fish,60217,(Intercept),0.24761398287141118,0.0025949275689190385,95.42230998553806,7.731544582756064e-15
art_fish,60217,year,-0.0027673195843378137,4.386228151168503e-4,-6.309109989184197,1.3946742191599677e-4
art_fish,60218,(Intercept),0.4078581015182984,0.009007407684045931,45.280297708818416,6.250365176318039e-12
art_fish,60218,year,-0.004638159265365225,0.0015225297856491507,-3.0463504287948524,0.013874586027068687
art_fish,60219,(Intercept),0.24258214851203083,0.003735058012495806,64.9473576315177,2.454882424237138e-13
art_fish,60219,year,-0.0027961895406270194,6.313400341837335e-4,-4.4289754953402305,0.0016496009004069087
art_fish,60222,(Intercept),0.7107041338034493,0.003485831296004597,203.88368611471438,8.3568752068278e-18
art_fish,60222,year,8.529257774960894e-4,5.892130302168209e-4,1.4475677450348075,0.18165796444121
art_fish,60225,(Intercept),0.044179409146142934,2.6209541703202903e-4,168.56231080432835,4.6287515329327796e-17
