iucn_sid,stressor,code,sens
42710,dem_nondest_hb,5.4.4,FALSE
42710,dem_nondest_lb,5.4.4,FALSE
42710,pel_hb,NA,FALSE
42710,pel_lb,NA,FALSE
42711,art_fish,NA,FALSE
42711,dem_dest,5.4.4,FALSE
42711,dem_nondest_hb,5.4.4,FALSE
42711,dem_nondest_lb,5.4.4,FALSE
42711,pel_hb,NA,FALSE
42711,pel_lb,NA,FALSE
42712,art_fish,5.4.3,TRUE
42712,dem_dest,5.4.4,FALSE
42712,dem_nondest_hb,5.4.4,TRUE
42712,dem_nondest_lb,5.4.4,TRUE
42712,pel_hb,NA,FALSE
42712,pel_lb,NA,FALSE
42713,art_fish,NA,FALSE
42713,dem_dest,5.4.4,TRUE
42713,dem_nondest_hb,5.4.4,FALSE
42713,dem_nondest_lb,5.4.4,FALSE
42713,pel_hb,NA,FALSE
42713,pel_lb,NA,FALSE
42716,art_fish,NA,FALSE
42716,dem_dest,5.4.4,TRUE
42716,dem_nondest_hb,5.4.4,TRUE
42716,dem_nondest_lb,5.4.4,FALSE
42716,pel_hb,5.4.4,TRUE
42716,pel_lb,5.4.4,FALSE
42717,art_fish,5.4.3,FALSE
42717,dem_dest,5.4.4,FALSE
42717,dem_nondest_hb,5.4.4,FALSE
42717,dem_nondest_lb,5.4.4,FALSE
42717,pel_hb,NA,FALSE
42717,pel_lb,NA,FALSE
42720,art_fish,NA,FALSE
42720,dem_dest,5.4.4,FALSE
42720,dem_nondest_hb,5.4.4,FALSE
42720,dem_nondest_lb,5.4.4,FALSE
42720,pel_hb,NA,FALSE
42720,pel_lb,NA,FALSE
42721,art_fish,NA,FALSE
42721,dem_dest,5.4.4,FALSE
42721,dem_nondest_hb,5.4.4,FALSE
42721,dem_nondest_lb,5.4.4,FALSE
42721,pel_hb,NA,FALSE
42721,pel_lb,NA,FALSE
42722,art_fish,NA,FALSE
42722,dem_dest,5.4.4,TRUE
42722,dem_nondest_hb,5.4.4,FALSE
42722,dem_nondest_lb,5.4.4,FALSE
42722,pel_hb,NA,FALSE
42722,pel_lb,NA,FALSE
42723,art_fish,NA,FALSE
42723,dem_dest,5.4.4,TRUE
42723,dem_nondest_hb,5.4.4,FALSE
42723,dem_nondest_lb,5.4.4,TRUE
42723,pel_hb,NA,FALSE
42723,pel_lb,NA,FALSE
42725,art_fish,NA,FALSE
42725,dem_dest,5.4.4,TRUE
42725,dem_nondest_hb,5.4.4,FALSE
42725,dem_nondest_lb,5.4.4,FALSE
42725,pel_hb,NA,FALSE
42725,pel_lb,NA,FALSE
42726,art_fish,NA,FALSE
42726,dem_dest,5.4.4,TRUE
42726,dem_nondest_hb,5.4.4,TRUE
42726,dem_nondest_lb,5.4.4,FALSE
42726,pel_hb,NA,FALSE
42726,pel_lb,NA,FALSE
42727,art_fish,NA,FALSE
42727,dem_dest,5.4.4,TRUE
42727,dem_nondest_hb,5.4.4,TRUE
42727,dem_nondest_lb,5.4.4,TRUE
42727,pel_hb,NA,FALSE
42727,pel_lb,NA,FALSE
42728,art_fish,NA,FALSE
42728,dem_dest,5.4.4,FALSE
42728,dem_nondest_hb,5.4.4,FALSE
42728,dem_nondest_lb,5.4.4,FALSE
42728,pel_hb,NA,FALSE
42728,pel_lb,NA,FALSE
42729,art_fish,NA,FALSE
42729,dem_dest,5.4.4,TRUE
42729,dem_nondest_hb,5.4.4,FALSE
42729,dem_nondest_lb,5.4.4,FALSE
42729,pel_hb,NA,FALSE
42729,pel_lb,NA,FALSE
42730,art_fish,NA,FALSE
42730,dem_dest,5.4.4,TRUE
42730,dem_nondest_hb,5.4.4,FALSE
42730,dem_nondest_lb,5.4.4,FALSE
42730,pel_hb,NA,FALSE
42730,pel_lb,NA,FALSE
42833,art_fish,5.4.1,TRUE
42833,dem_dest,NA,FALSE
42833,dem_nondest_hb,NA,FALSE
42833,dem_nondest_lb,NA,FALSE
42833,pel_hb,NA,FALSE
42833,pel_lb,NA,FALSE
42838,art_fish,5.4.3,FALSE
42838,dem_dest,5.4.4,TRUE
42838,dem_nondest_hb,5.4.4,TRUE
42838,dem_nondest_lb,5.4.4,TRUE
42838,pel_hb,NA,FALSE
42838,pel_lb,NA,FALSE
43972,art_fish,5.4.1,TRUE
43972,dem_dest,5.4.2,FALSE
43972,dem_dest,5.4.4,FALSE
43972,dem_nondest_hb,NA,FALSE
43972,dem_nondest_lb,NA,FALSE
43972,pel_hb,5.4.2,TRUE
43972,pel_hb,5.4.4,TRUE
43972,pel_lb,5.4.2,TRUE
43972,pel_lb,5.4.4,TRUE
43973,art_fish,5.4.1,TRUE
43973,dem_dest,NA,FALSE
43973,dem_nondest_hb,NA,FALSE
43973,dem_nondest_lb,NA,FALSE
43973,pel_hb,NA,FALSE
43973,pel_lb,NA,FALSE
43974,art_fish,5.4.1,TRUE
43974,dem_dest,5.4.2,TRUE
43974,dem_nondest_hb,5.4.2,TRUE
43974,dem_nondest_lb,5.4.2,TRUE
43974,pel_hb,NA,FALSE
43974,pel_lb,NA,FALSE
43993,art_fish,5.4.3,FALSE
43993,dem_dest,NA,FALSE
43993,dem_nondest_hb,NA,FALSE
43993,dem_nondest_lb,NA,FALSE
43993,pel_hb,NA,FALSE
43993,pel_lb,NA,FALSE
44070,art_fish,NA,FALSE
44070,dem_dest,5.4.4,FALSE
44070,dem_nondest_hb,5.4.4,TRUE
44070,dem_nondest_lb,5.4.4,TRUE
44070,pel_hb,5.4.4,FALSE
44070,pel_lb,5.4.4,TRUE
44071,art_fish,NA,FALSE
44071,dem_dest,5.4.4,FALSE
44071,dem_nondest_hb,5.4.4,TRUE
44071,dem_nondest_lb,5.4.4,FALSE
44071,pel_hb,5.4.4,TRUE
44071,pel_lb,5.4.4,FALSE
44168,art_fish,5.4.1,TRUE
44168,art_fish,5.4.3,TRUE
44168,dem_dest,NA,FALSE
44168,dem_nondest_hb,NA,FALSE
44168,dem_nondest_lb,NA,FALSE
44168,pel_hb,NA,FALSE
44168,pel_lb,NA,FALSE
44169,art_fish,5.4.1,TRUE
44169,art_fish,5.4.3,TRUE
44169,dem_dest,NA,FALSE
44169,dem_nondest_hb,NA,FALSE
44169,dem_nondest_lb,NA,FALSE
44169,pel_hb,NA,FALSE
44169,pel_lb,NA,FALSE
44170,art_fish,NA,FALSE
44170,dem_dest,5.4.4,FALSE
44170,dem_nondest_hb,5.4.4,FALSE
44170,dem_nondest_lb,5.4.4,FALSE
44170,pel_hb,NA,FALSE
44170,pel_lb,NA,FALSE
44183,art_fish,5.4.3,TRUE
44183,dem_dest,5.4.2,TRUE
44183,dem_dest,5.4.4,TRUE
44183,dem_nondest_hb,5.4.2,TRUE
44183,dem_nondest_hb,5.4.4,TRUE
44183,dem_nondest_lb,5.4.2,FALSE
44183,dem_nondest_lb,5.4.4,FALSE
44183,pel_hb,NA,FALSE
44183,pel_lb,NA,FALSE
44186,art_fish,NA,FALSE
44186,dem_dest,5.4.4,FALSE
44186,dem_nondest_hb,5.4.4,FALSE
44186,dem_nondest_lb,5.4.4,FALSE
44186,pel_hb,NA,FALSE
44186,pel_lb,NA,FALSE
44187,art_fish,5.4.3,TRUE
44187,dem_dest,NA,FALSE
44187,dem_nondest_hb,NA,FALSE
44187,dem_nondest_lb,NA,FALSE
44187,pel_hb,NA,FALSE
44187,pel_lb,NA,FALSE
44205,art_fish,5.4.3,TRUE
44205,dem_dest,5.4.4,TRUE
44205,dem_nondest_hb,NA,FALSE
44205,dem_nondest_lb,NA,FALSE
44205,pel_hb,5.4.4,FALSE
44205,pel_lb,5.4.4,TRUE
44206,art_fish,NA,FALSE
44206,dem_dest,5.4.4,TRUE
44206,dem_nondest_hb,NA,FALSE
44206,dem_nondest_lb,NA,FALSE
44206,pel_hb,5.4.4,FALSE
44206,pel_lb,5.4.4,FALSE
44207,art_fish,NA,FALSE
44207,dem_dest,5.4.4,FALSE
44207,dem_nondest_hb,5.4.4,FALSE
44207,dem_nondest_lb,5.4.4,FALSE
44207,pel_hb,NA,FALSE
44207,pel_lb,NA,FALSE
44209,art_fish,NA,FALSE
44209,dem_dest,5.4.4,FALSE
44209,dem_nondest_hb,NA,FALSE
44209,dem_nondest_lb,NA,FALSE
44209,pel_hb,5.4.4,FALSE
44209,pel_lb,5.4.4,FALSE
44216,art_fish,NA,FALSE
44216,dem_dest,5.4.4,FALSE
44216,dem_nondest_hb,NA,FALSE
44216,dem_nondest_lb,NA,FALSE
44216,pel_hb,5.4.4,FALSE
44216,pel_lb,5.4.4,FALSE
44221,art_fish,NA,FALSE
44221,dem_dest,5.4.4,FALSE
44221,dem_nondest_hb,NA,FALSE
44221,dem_nondest_lb,NA,FALSE
44221,pel_hb,5.4.4,FALSE
44221,pel_lb,5.4.4,FALSE
44222,art_fish,NA,FALSE
44222,dem_dest,5.4.4,FALSE
44222,dem_nondest_hb,5.4.4,FALSE
44222,dem_nondest_lb,5.4.4,FALSE
44222,pel_hb,NA,FALSE
44222,pel_lb,NA,FALSE
44223,art_fish,NA,FALSE
44223,dem_dest,5.4.4,FALSE
44223,dem_nondest_hb,5.4.4,FALSE
44223,dem_nondest_lb,5.4.4,FALSE
44223,pel_hb,NA,FALSE
44223,pel_lb,NA,FALSE
44225,art_fish,NA,FALSE
44225,dem_dest,5.4.4,FALSE
44225,dem_nondest_hb,5.4.4,FALSE
44225,dem_nondest_lb,5.4.4,FALSE
44225,pel_hb,NA,FALSE
44225,pel_lb,NA,FALSE
44228,art_fish,5.4.3,FALSE
44228,dem_dest,5.4.4,FALSE
44228,dem_nondest_hb,5.4.4,FALSE
44228,dem_nondest_lb,5.4.4,FALSE
44228,pel_hb,NA,FALSE
44228,pel_lb,NA,FALSE
44479,art_fish,5.4.1,TRUE
44479,dem_dest,NA,FALSE
44479,dem_nondest_hb,NA,FALSE
44479,dem_nondest_lb,NA,FALSE
44479,pel_hb,NA,FALSE
44479,pel_lb,NA,FALSE
44496,art_fish,NA,FALSE
44496,dem_dest,5.4.4,TRUE
44496,dem_nondest_hb,NA,FALSE
44496,dem_nondest_lb,NA,FALSE
44496,pel_hb,5.4.4,FALSE
44496,pel_lb,5.4.4,FALSE
44514,art_fish,5.4.3,TRUE
44514,dem_dest,5.4.4,FALSE
44514,dem_nondest_hb,NA,FALSE
44514,dem_nondest_lb,NA,FALSE
44514,pel_hb,5.4.4,FALSE
44514,pel_lb,5.4.4,FALSE
44563,art_fish,NA,FALSE
44563,dem_dest,5.4.4,TRUE
44563,dem_nondest_hb,NA,FALSE
44563,dem_nondest_lb,NA,FALSE
44563,pel_hb,5.4.4,FALSE
44563,pel_lb,5.4.4,TRUE
44564,art_fish,5.4.3,FALSE
44564,dem_dest,NA,FALSE
44564,dem_nondest_hb,NA,FALSE
44564,dem_nondest_lb,NA,FALSE
44564,pel_hb,NA,FALSE
44564,pel_lb,NA,FALSE
44565,art_fish,NA,FALSE
44565,dem_dest,5.4.4,FALSE
44565,dem_nondest_hb,5.4.4,FALSE
44565,dem_nondest_lb,5.4.4,FALSE
44565,pel_hb,5.4.4,FALSE
44565,pel_lb,5.4.4,FALSE
44566,art_fish,NA,FALSE
44566,dem_dest,5.4.4,FALSE
44566,dem_nondest_hb,5.4.4,FALSE
44566,dem_nondest_lb,5.4.4,FALSE
44566,pel_hb,NA,FALSE
44566,pel_lb,NA,FALSE
44568,art_fish,NA,FALSE
44568,dem_dest,5.4.4,FALSE
44568,dem_nondest_hb,NA,FALSE
44568,dem_nondest_lb,NA,FALSE
44568,pel_hb,5.4.4,TRUE
44568,pel_lb,5.4.4,FALSE
44573,art_fish,NA,FALSE
44573,dem_dest,5.4.4,FALSE
44573,dem_nondest_hb,NA,FALSE
44573,dem_nondest_lb,NA,FALSE
44573,pel_hb,5.4.4,FALSE
44573,pel_lb,5.4.4,FALSE
44575,art_fish,NA,FALSE
44575,dem_dest,5.4.4,TRUE
44575,dem_nondest_hb,NA,FALSE
44575,dem_nondest_lb,NA,FALSE
44575,pel_hb,5.4.4,FALSE
44575,pel_lb,5.4.4,FALSE
44577,art_fish,NA,FALSE
44577,dem_dest,5.4.4,TRUE
44577,dem_nondest_hb,NA,FALSE
44577,dem_nondest_lb,NA,FALSE
44577,pel_hb,5.4.4,FALSE
44577,pel_lb,5.4.4,FALSE
44578,art_fish,NA,FALSE
44578,dem_dest,5.4.4,TRUE
44578,dem_nondest_hb,NA,FALSE
44578,dem_nondest_lb,NA,FALSE
44578,pel_hb,5.4.4,TRUE
44578,pel_lb,5.4.4,FALSE
44579,art_fish,5.4.3,TRUE
44579,dem_dest,NA,FALSE
44579,dem_nondest_hb,NA,FALSE
44579,dem_nondest_lb,NA,FALSE
44579,pel_hb,NA,FALSE
44579,pel_lb,NA,FALSE
44580,art_fish,5.4.3,TRUE
44580,dem_dest,NA,FALSE
44580,dem_nondest_hb,NA,FALSE
44580,dem_nondest_lb,NA,FALSE
44580,pel_hb,NA,FALSE
44580,pel_lb,NA,FALSE
44581,art_fish,5.4.3,TRUE
44581,dem_dest,5.4.4,TRUE
44581,dem_nondest_hb,NA,FALSE
44581,dem_nondest_lb,NA,FALSE
44581,pel_hb,5.4.4,TRUE
44581,pel_lb,5.4.4,TRUE
44582,art_fish,NA,FALSE
44582,dem_dest,5.4.4,TRUE
44582,dem_nondest_hb,NA,FALSE
44582,dem_nondest_lb,NA,FALSE
44582,pel_hb,5.4.4,FALSE
44582,pel_lb,5.4.4,FALSE
44583,art_fish,NA,FALSE
44583,dem_dest,5.4.4,TRUE
44583,dem_nondest_hb,NA,FALSE
44583,dem_nondest_lb,NA,FALSE
44583,pel_hb,5.4.4,FALSE
44583,pel_lb,5.4.4,FALSE
44584,art_fish,5.4.3,TRUE
44584,dem_dest,NA,FALSE
44584,dem_nondest_hb,NA,FALSE
44584,dem_nondest_lb,NA,FALSE
44584,pel_hb,NA,FALSE
44584,pel_lb,NA,FALSE
44585,art_fish,5.4.1,TRUE
44585,dem_dest,5.4.4,TRUE
44585,dem_nondest_hb,NA,FALSE
44585,dem_nondest_lb,NA,FALSE
44585,pel_hb,5.4.4,TRUE
44585,pel_lb,5.4.4,FALSE
44586,art_fish,5.4.3,TRUE
44586,dem_dest,NA,FALSE
44586,dem_nondest_hb,NA,FALSE
44586,dem_nondest_lb,NA,FALSE
44586,pel_hb,NA,FALSE
44586,pel_lb,NA,FALSE
44587,art_fish,5.4.3,TRUE
44587,dem_dest,5.4.4,TRUE
44587,dem_nondest_hb,NA,FALSE
44587,dem_nondest_lb,NA,FALSE
44587,pel_hb,5.4.4,FALSE
44587,pel_lb,5.4.4,FALSE
44588,art_fish,NA,FALSE
44588,dem_dest,5.4.4,TRUE
44588,dem_nondest_hb,NA,FALSE
44588,dem_nondest_lb,NA,FALSE
44588,pel_hb,5.4.4,TRUE
44588,pel_lb,5.4.4,FALSE
44589,art_fish,NA,FALSE
44589,dem_dest,5.4.4,TRUE
44589,dem_nondest_hb,NA,FALSE
44589,dem_nondest_lb,NA,FALSE
44589,pel_hb,5.4.4,TRUE
44589,pel_lb,5.4.4,FALSE
44591,art_fish,5.4.3,TRUE
44591,dem_dest,NA,FALSE
44591,dem_nondest_hb,NA,FALSE
44591,dem_nondest_lb,NA,FALSE
44591,pel_hb,NA,FALSE
44591,pel_lb,NA,FALSE
44592,art_fish,5.4.1,TRUE
44592,dem_dest,5.4.4,TRUE
44592,dem_nondest_hb,5.4.4,FALSE
44592,dem_nondest_lb,5.4.4,FALSE
44592,pel_hb,5.4.4,FALSE
44592,pel_lb,5.4.4,FALSE
44595,art_fish,5.4.3,TRUE
44595,dem_dest,5.4.4,TRUE
44595,dem_nondest_hb,5.4.4,FALSE
44595,dem_nondest_lb,5.4.4,FALSE
44595,pel_hb,5.4.4,FALSE
44595,pel_lb,5.4.4,TRUE
44596,art_fish,5.4.3,TRUE
44596,dem_dest,5.4.4,TRUE
44596,dem_nondest_hb,NA,FALSE
44596,dem_nondest_lb,NA,FALSE
44596,pel_hb,5.4.4,FALSE
44596,pel_lb,5.4.4,FALSE
44597,art_fish,NA,FALSE
44597,dem_dest,5.4.2,FALSE
44597,dem_dest,5.4.4,FALSE
44597,dem_nondest_hb,5.4.2,TRUE
44597,dem_nondest_hb,5.4.4,TRUE
44597,dem_nondest_lb,5.4.2,FALSE
44597,dem_nondest_lb,5.4.4,FALSE
44597,pel_hb,5.4.2,TRUE
44597,pel_hb,5.4.4,TRUE
44597,pel_lb,5.4.2,FALSE
44597,pel_lb,5.4.4,FALSE
44598,art_fish,5.4.3,TRUE
44598,dem_dest,NA,FALSE
44598,dem_nondest_hb,NA,FALSE
44598,dem_nondest_lb,NA,FALSE
44598,pel_hb,NA,FALSE
44598,pel_lb,NA,FALSE
44599,art_fish,NA,FALSE
44599,dem_dest,5.4.4,FALSE
44599,dem_nondest_hb,5.4.4,FALSE
44599,dem_nondest_lb,5.4.4,FALSE
44599,pel_hb,NA,FALSE
44599,pel_lb,NA,FALSE
44600,art_fish,5.4.3,FALSE
44600,dem_dest,5.4.4,FALSE
44600,dem_nondest_hb,NA,FALSE
44600,dem_nondest_lb,NA,FALSE
44600,pel_hb,5.4.4,FALSE
44600,pel_lb,5.4.4,FALSE
44602,art_fish,NA,FALSE
44602,dem_dest,5.4.4,FALSE
44602,dem_nondest_hb,5.4.4,FALSE
44602,dem_nondest_lb,5.4.4,FALSE
44602,pel_hb,NA,FALSE
44602,pel_lb,NA,FALSE
44604,art_fish,NA,FALSE
44604,dem_dest,5.4.4,FALSE
44604,dem_nondest_hb,5.4.4,FALSE
44604,dem_nondest_lb,5.4.4,FALSE
44604,pel_hb,NA,FALSE
44604,pel_lb,NA,FALSE
44606,art_fish,NA,FALSE
44606,dem_dest,5.4.4,TRUE
44606,dem_nondest_hb,NA,FALSE
44606,dem_nondest_lb,NA,FALSE
44606,pel_hb,5.4.4,FALSE
44606,pel_lb,5.4.4,FALSE
44607,art_fish,NA,FALSE
44607,dem_dest,5.4.4,TRUE
44607,dem_nondest_hb,NA,FALSE
44607,dem_nondest_lb,NA,FALSE
44607,pel_hb,5.4.4,TRUE
44607,pel_lb,5.4.4,FALSE
44608,art_fish,NA,FALSE
44608,dem_dest,5.4.4,FALSE
44608,dem_nondest_hb,5.4.4,FALSE
44608,dem_nondest_lb,5.4.4,FALSE
44608,pel_hb,NA,FALSE
44608,pel_lb,NA,FALSE
44609,art_fish,NA,FALSE
44609,dem_dest,5.4.4,TRUE
44609,dem_nondest_hb,NA,FALSE
44609,dem_nondest_lb,NA,FALSE
44609,pel_hb,5.4.4,TRUE
44609,pel_lb,5.4.4,FALSE
44610,art_fish,NA,FALSE
44610,dem_dest,5.4.4,FALSE
44610,dem_nondest_hb,5.4.4,FALSE
44610,dem_nondest_lb,5.4.4,FALSE
44610,pel_hb,NA,FALSE
44610,pel_lb,NA,FALSE
44611,art_fish,NA,FALSE
44611,dem_dest,5.4.4,FALSE
44611,dem_nondest_hb,5.4.4,FALSE
44611,dem_nondest_lb,5.4.4,FALSE
44611,pel_hb,NA,FALSE
44611,pel_lb,NA,FALSE
44612,art_fish,NA,FALSE
44612,dem_dest,5.4.4,TRUE
44612,dem_nondest_hb,5.4.4,FALSE
44612,dem_nondest_lb,5.4.4,TRUE
44612,pel_hb,NA,FALSE
44612,pel_lb,NA,FALSE
44613,art_fish,5.4.3,TRUE
44613,dem_dest,5.4.4,TRUE
44613,dem_nondest_hb,NA,FALSE
44613,dem_nondest_lb,NA,FALSE
44613,pel_hb,5.4.4,FALSE
44613,pel_lb,5.4.4,FALSE
44614,art_fish,5.4.3,FALSE
44614,dem_dest,5.4.4,FALSE
44614,dem_nondest_hb,5.4.4,FALSE
44614,dem_nondest_lb,5.4.4,FALSE
44614,pel_hb,NA,FALSE
44614,pel_lb,NA,FALSE
44615,art_fish,NA,FALSE
44615,dem_dest,5.4.4,FALSE
44615,dem_nondest_hb,5.4.4,FALSE
44615,dem_nondest_lb,5.4.4,FALSE
44615,pel_hb,NA,FALSE
44615,pel_lb,NA,FALSE
44617,art_fish,5.4.1,TRUE
44617,art_fish,5.4.3,TRUE
44617,dem_dest,5.4.2,TRUE
44617,dem_dest,5.4.4,TRUE
44617,dem_nondest_hb,5.4.2,TRUE
44617,dem_nondest_hb,5.4.4,TRUE
44617,dem_nondest_lb,5.4.2,FALSE
44617,dem_nondest_lb,5.4.4,FALSE
44617,pel_hb,NA,FALSE
44617,pel_lb,NA,FALSE
44618,art_fish,NA,FALSE
44618,dem_dest,5.4.4,TRUE
44618,dem_nondest_hb,5.4.4,FALSE
44618,dem_nondest_lb,5.4.4,FALSE
44618,pel_hb,NA,FALSE
44618,pel_lb,NA,FALSE
44619,art_fish,NA,FALSE
44619,dem_dest,5.4.4,TRUE
44619,dem_nondest_hb,NA,FALSE
44619,dem_nondest_lb,NA,FALSE
44619,pel_hb,5.4.4,FALSE
44619,pel_lb,5.4.4,FALSE
44620,art_fish,NA,FALSE
44620,dem_dest,5.4.4,FALSE
44620,dem_nondest_hb,5.4.4,FALSE
44620,dem_nondest_lb,5.4.4,FALSE
44620,pel_hb,NA,FALSE
44620,pel_lb,NA,FALSE
44621,art_fish,5.4.3,FALSE
44621,dem_dest,5.4.4,FALSE
44621,dem_nondest_hb,5.4.4,FALSE
44621,dem_nondest_lb,5.4.4,FALSE
44621,pel_hb,NA,FALSE
44621,pel_lb,NA,FALSE
44640,art_fish,NA,FALSE
44640,dem_dest,5.4.4,TRUE
44640,dem_nondest_hb,NA,FALSE
44640,dem_nondest_lb,NA,FALSE
44640,pel_hb,5.4.4,FALSE
44640,pel_lb,5.4.4,FALSE
44641,art_fish,NA,FALSE
44641,dem_dest,5.4.4,TRUE
44641,dem_nondest_hb,NA,FALSE
44641,dem_nondest_lb,NA,FALSE
44641,pel_hb,5.4.4,FALSE
44641,pel_lb,5.4.4,FALSE
44642,art_fish,NA,FALSE
44642,dem_dest,5.4.2,TRUE
44642,dem_dest,5.4.4,TRUE
44642,dem_nondest_hb,NA,FALSE
44642,dem_nondest_lb,NA,FALSE
44642,pel_hb,5.4.2,TRUE
44642,pel_hb,5.4.4,TRUE
44642,pel_lb,5.4.2,FALSE
44642,pel_lb,5.4.4,FALSE
44643,art_fish,NA,FALSE
44643,dem_dest,5.4.4,TRUE
44643,dem_nondest_hb,NA,FALSE
44643,dem_nondest_lb,NA,FALSE
44643,pel_hb,5.4.4,FALSE
44643,pel_lb,5.4.4,FALSE
44644,art_fish,NA,FALSE
44644,dem_dest,5.4.4,TRUE
44644,dem_nondest_hb,NA,FALSE
44644,dem_nondest_lb,NA,FALSE
44644,pel_hb,5.4.4,FALSE
44644,pel_lb,5.4.4,FALSE
44645,art_fish,5.4.3,TRUE
44645,dem_dest,NA,FALSE
44645,dem_nondest_hb,NA,FALSE
44645,dem_nondest_lb,NA,FALSE
44645,pel_hb,NA,FALSE
44645,pel_lb,NA,FALSE
44650,art_fish,NA,FALSE
44650,dem_dest,5.4.4,FALSE
44650,dem_nondest_hb,NA,FALSE
44650,dem_nondest_lb,NA,FALSE
44650,pel_hb,5.4.4,FALSE
44650,pel_lb,5.4.4,FALSE
44651,art_fish,NA,FALSE
44651,dem_dest,5.4.4,FALSE
44651,dem_nondest_hb,NA,FALSE
44651,dem_nondest_lb,NA,FALSE
44651,pel_hb,5.4.4,FALSE
44651,pel_lb,5.4.4,FALSE
44652,art_fish,5.4.3,FALSE
44652,dem_dest,5.4.4,FALSE
44652,dem_nondest_hb,NA,FALSE
44652,dem_nondest_lb,NA,FALSE
44652,pel_hb,5.4.4,FALSE
44652,pel_lb,5.4.4,FALSE
44653,art_fish,NA,FALSE
44653,dem_dest,5.4.4,FALSE
44653,dem_nondest_hb,NA,FALSE
44653,dem_nondest_lb,NA,FALSE
44653,pel_hb,5.4.4,FALSE
44653,pel_lb,5.4.4,FALSE
44654,art_fish,NA,FALSE
44654,dem_dest,5.4.4,FALSE
44654,dem_nondest_hb,NA,FALSE
44654,dem_nondest_lb,NA,FALSE
44654,pel_hb,5.4.4,FALSE
44654,pel_lb,5.4.4,FALSE
44655,art_fish,NA,FALSE
44655,dem_dest,5.4.4,FALSE
44655,dem_nondest_hb,NA,FALSE
44655,dem_nondest_lb,NA,FALSE
44655,pel_hb,5.4.4,FALSE
44655,pel_lb,5.4.4,FALSE
44656,art_fish,NA,FALSE
44656,dem_dest,5.4.4,TRUE
44656,dem_nondest_hb,NA,FALSE
44656,dem_nondest_lb,NA,FALSE
44656,pel_hb,5.4.4,FALSE
44656,pel_lb,5.4.4,FALSE
44657,art_fish,NA,FALSE
44657,dem_dest,5.4.4,FALSE
44657,dem_nondest_hb,5.4.4,FALSE
44657,dem_nondest_lb,5.4.4,FALSE
44657,pel_hb,5.4.4,FALSE
44657,pel_lb,5.4.4,FALSE
44666,art_fish,5.4.3,TRUE
44666,dem_dest,NA,FALSE
44666,dem_nondest_hb,NA,FALSE
44666,dem_nondest_lb,NA,FALSE
44666,pel_hb,NA,FALSE
44666,pel_lb,NA,FALSE
44668,art_fish,5.4.1,TRUE
44668,dem_dest,5.4.2,TRUE
44668,dem_nondest_hb,5.4.2,TRUE
44668,dem_nondest_lb,5.4.2,FALSE
44668,pel_hb,5.4.2,FALSE
44668,pel_lb,5.4.2,FALSE
44669,art_fish,5.4.1,TRUE
44669,dem_dest,NA,FALSE
44669,dem_nondest_hb,NA,FALSE
44669,dem_nondest_lb,NA,FALSE
44669,pel_hb,NA,FALSE
44669,pel_lb,NA,FALSE
44670,art_fish,5.4.1,TRUE
44670,dem_dest,NA,FALSE
44670,dem_nondest_hb,NA,FALSE
44670,dem_nondest_lb,NA,FALSE
44670,pel_hb,NA,FALSE
44670,pel_lb,NA,FALSE
44671,art_fish,5.4.1,TRUE
44671,dem_dest,5.4.2,FALSE
44671,dem_nondest_hb,5.4.2,TRUE
44671,dem_nondest_lb,5.4.2,TRUE
44671,pel_hb,5.4.2,TRUE
44671,pel_lb,5.4.2,TRUE
44672,art_fish,5.4.1,FALSE
44672,dem_dest,5.4.2,FALSE
44672,dem_nondest_hb,5.4.2,FALSE
44672,dem_nondest_lb,5.4.2,FALSE
44672,pel_hb,NA,FALSE
44672,pel_lb,NA,FALSE
44673,art_fish,5.4.1,FALSE
44673,dem_dest,5.4.2,FALSE
44673,dem_nondest_hb,5.4.2,FALSE
44673,dem_nondest_lb,5.4.2,FALSE
44673,pel_hb,NA,FALSE
44673,pel_lb,NA,FALSE
44674,art_fish,5.4.1,FALSE
44674,dem_dest,5.4.2,FALSE
44674,dem_nondest_hb,5.4.2,FALSE
44674,dem_nondest_lb,5.4.2,FALSE
44674,pel_hb,NA,FALSE
44674,pel_lb,NA,FALSE
44675,art_fish,5.4.1,TRUE
44675,dem_dest,NA,FALSE
44675,dem_nondest_hb,NA,FALSE
44675,dem_nondest_lb,NA,FALSE
44675,pel_hb,NA,FALSE
44675,pel_lb,NA,FALSE
44677,art_fish,5.4.1,TRUE
44677,dem_dest,5.4.2,FALSE
44677,dem_nondest_hb,5.4.2,TRUE
44677,dem_nondest_lb,5.4.2,TRUE
44677,pel_hb,NA,FALSE
44677,pel_lb,NA,FALSE
44678,art_fish,5.4.1,TRUE
44678,dem_dest,NA,FALSE
44678,dem_nondest_hb,NA,FALSE
44678,dem_nondest_lb,NA,FALSE
44678,pel_hb,NA,FALSE
44678,pel_lb,NA,FALSE
44679,art_fish,5.4.1,TRUE
44679,dem_dest,5.4.2,FALSE
44679,dem_nondest_hb,5.4.2,FALSE
44679,dem_nondest_lb,5.4.2,TRUE
44679,pel_hb,NA,FALSE
44679,pel_lb,NA,FALSE
44680,art_fish,5.4.1,TRUE
44680,dem_dest,NA,FALSE
44680,dem_nondest_hb,NA,FALSE
44680,dem_nondest_lb,NA,FALSE
44680,pel_hb,NA,FALSE
44680,pel_lb,NA,FALSE
