eez,impact,adj_r2,term,estimate,std.error,statistic,p.value,sig
52,climate,-0.06994296039614878,year,-0.3106691004278332,0.5279301176745461,-0.5884663329993077,0.5706901863924476,FALSE
52,fishing,-0.09918461725691374,year,0.0019877302810669107,0.006360849581531432,0.3124944640788608,0.761783997730564,FALSE
52,land-based,0.7397714029096583,year,0.05206938088414535,0.009598511066348575,5.424735203639596,4.1924021791764436e-4,TRUE
52,ocean,-0.017353931717448257,year,0.06816483298109449,0.07484673970287993,0.9107254805177796,0.38618208549406874,FALSE
53,all,-0.0982370611487744,year,-0.037670478773556094,0.11597659066294624,-0.32481105504329644,0.7527469424975624,FALSE
53,climate,0.5750399179272285,year,0.33782701306523244,0.08862113905210131,3.8120364585544353,0.004140169247900986,TRUE
53,fishing,-0.07814537086691264,year,-0.07506227590660057,0.14308948435008317,-0.5245827549629921,0.6125475547310488,FALSE
53,land-based,0.8754214159399877,year,0.009941767369952993,0.0011776285683336779,8.442192756940676,1.4365332752487906e-5,TRUE
53,ocean,0.7956005845288439,year,0.011284172565796046,0.0017858857841523002,6.318529810769652,1.3791789354600933e-4,TRUE
54,all,0.2739257042993887,year,-0.036797597969380376,0.01684370467772097,-2.1846499136292894,0.056742899558860777,FALSE
54,climate,-0.04022523620860885,year,-0.0648976702583022,0.0828689226211257,-0.7831364063342836,0.45366064167581654,FALSE
54,fishing,0.4416341840210778,year,-0.0904333121773009,0.03029730971520428,-2.9848627824508855,0.01532814450300532,TRUE
54,land-based,0.858079965990704,year,0.08886695261229365,0.011335382585536851,7.839784139767952,2.6008197738600138e-5,TRUE
54,ocean,0.6572230685406137,year,0.06456065497141611,0.014373991695045189,4.491491044458486,0.0015072812801778957,TRUE
55,all,0.15400473009532445,year,0.15892390502870402,0.09463114639548899,1.6794037807015283,0.12737843527440246,FALSE
55,climate,0.08922687002042562,year,-0.08629008871033549,0.06132860962780589,-1.4070119840318744,0.19300579068037055,FALSE
55,fishing,0.34061241724624614,year,0.29144572202916763,0.1173736084969591,2.4830600827673996,0.0348161984288323,TRUE
55,land-based,0.03484501147684471,year,-7.96771147340475e-4,6.829669932544496e-4,-1.1666319971683112,0.27334042122692365,FALSE
55,ocean,0.5098039215686501,year,-5.3559173909752e-16,3.092240347436422e-16,-1.7320508075691619,0.1173068030141858,FALSE
56,all,0.10308757158448245,year,0.2543606357430112,0.17349831857123976,1.4660697454457967,0.1766764417474034,FALSE
56,climate,0.16992234993521693,year,0.003289011329808456,0.0018841889787104237,1.7455846345410218,0.11483856339364933,FALSE
56,fishing,0.06348559223685202,year,0.24008165680983995,0.18534331938659346,1.2953348283844641,0.22744213477395034,FALSE
56,land-based,0.16696095294754532,year,3.5258754115652656e-4,2.034228368614633e-4,1.7332741328184733,0.11708170812174173,FALSE
56,ocean,0.9120871902878875,year,0.02265042867604327,0.002213101568657859,10.234699119471358,2.9489320437007094e-6,TRUE
57,all,-0.03270326954356273,year,0.24510633014779126,0.2965113345399867,0.8266339313067201,0.42981436931077566,FALSE
57,climate,0.5919932300944806,year,0.29102458639065615,0.07389792108175394,3.938197206775181,0.0034152896116334034,TRUE
57,fishing,-0.10987848642247844,year,-0.03514419561949019,0.3515237223913073,-0.09997673949403779,0.9225543998022542,FALSE
57,land-based,0.4695409835832224,year,-0.0013984069195423193,4.4553336078851166e-4,-3.1387254976089727,0.011952531480777111,TRUE
57,ocean,0.5098039215686501,year,-2.6779586954876e-16,1.546120173718211e-16,-1.7320508075691619,0.1173068030141858,FALSE
58,all,0.47600176738997546,year,0.939531196017786,0.29586531709379377,3.175536778851103,0.011265281028836413,TRUE
58,climate,0.25226413655162616,year,0.14975969695270802,0.07160941618083391,2.091340845099514,0.06603956200751156,FALSE
58,fishing,0.3948254234121813,year,0.8749545389461331,0.3189749297068394,2.743019771962262,0.022734963569252545,TRUE
58,land-based,0.23970497719092632,year,5.589683211714152e-4,2.742946036767297e-4,2.037839292785315,0.07201622861866212,FALSE
58,ocean,-0.1020202020201888,year,-8.935288205433339e-5,3.2792794764920395e-4,-0.27247717888905676,0.7914034516952257,FALSE
59,all,-0.11082579124638703,year,0.004393823099837448,0.09138570901644509,0.04807998041626802,0.9627025444716897,FALSE
59,climate,0.1766701143835686,year,-0.043166671281548,0.024337895191793985,-1.7736402816009544,0.10987370615855258,FALSE
59,fishing,0.27392094463884165,year,0.6444057127554668,0.294972573803938,2.1846292502562954,0.056744810410567365,FALSE
59,land-based,0.08587058664341529,year,0.0475604945296519,0.034151989673053905,1.3926126994345331,0.19717937802723812,FALSE
59,ocean,0.5098039215686501,year,-5.3559173909752e-16,3.092240347436422e-16,-1.7320508075691619,0.1173068030141858,FALSE
60,all,-0.10201973094591565,year,-0.2878316083030874,1.0563236554152515,-0.27248429667130564,0.7913981501147979,FALSE
60,climate,-0.033584553229042635,year,0.19859403679701504,0.24170893405547483,0.8216247263389758,0.43251638075831267,FALSE
60,fishing,-0.08121561035306146,year,-0.543109027134999,1.0887270268887486,-0.49884774945565535,0.6298512857321386,FALSE
60,land-based,0.06666666666665944,year,-0.03208239022953539,0.02450333028366036,-1.3093073414159138,0.22286835013353315,FALSE
60,ocean,0.5098039215686501,year,1.3389793477438e-16,7.730600868591055e-17,1.7320508075691619,0.1173068030141858,FALSE
61,all,0.21024823583014451,year,-0.23156046936840352,0.12100212595791793,-1.9136892640128946,0.08794074699253641,FALSE
61,climate,0.15212595626756598,year,3.9532718616953644e-4,2.3649805575146494e-4,1.671587467869015,0.12893930504490955,FALSE
61,fishing,0.31717189120040545,year,-0.3084762295460751,0.12983468401658407,-2.3759154334035486,0.04150462684052528,TRUE
61,land-based,-0.05943801191775422,year,0.0026931491115021397,0.004064851324091851,0.6625455390066031,0.5242238967845949,FALSE
61,ocean,0.7559133907154985,year,0.0049845724025812796,8.815824700946929e-4,5.654119236338575,3.1196094622912133e-4,TRUE
62,all,0.36983503791866545,year,0.7141092010314939,0.2724722477126044,2.6208511399836762,0.027772151576809557,TRUE
62,climate,0.5965418153828705,year,0.44087824690327787,0.1109651304122833,3.97312421717728,0.003239298178014407,TRUE
62,fishing,0.3086178850680993,year,0.5254881640921171,0.22481033248451027,2.3374733638113536,0.04420281818766905,TRUE
62,land-based,0.624639077732436,year,-0.01513913488911134,0.0036044511285429756,-4.200122112692099,0.002306275482357737,TRUE
62,ocean,0.9466759516621663,year,0.0018338670113083179,1.37248944958096e-4,13.361610989929451,3.0671320422034265e-7,TRUE
63,all,0.5661134707973146,year,-2.8183456791610983,0.7519599866521396,-3.747999533471026,0.004568752878756811,TRUE
63,climate,0.40173877985676754,year,0.29738810835766977,0.10706626093901901,2.777608050841068,0.021484609552481916,TRUE
63,fishing,0.6102167997178352,year,-3.329922585841259,0.8159397149484534,-4.081088988359422,0.002753518373453513,TRUE
63,land-based,0.5476262133521976,year,8.051753907565318e-4,2.2241384489164628e-4,3.6201675806143743,0.005570299378270928,TRUE
63,ocean,0.5098039215686501,year,2.6779586954876e-16,1.546120173718211e-16,1.7320508075691619,0.1173068030141858,FALSE
64,all,-0.06138613018580896,year,-0.3411451559113403,0.5253725111600709,-0.649339561291588,0.5323384368308565,FALSE
64,climate,0.28076360792794897,year,0.004664121612793001,0.0021062543469200293,2.2144151866622064,0.05405444639641098,FALSE
64,fishing,-0.06447906732705411,year,-0.35244068666708855,0.5612949330424667,-0.6279064105508743,0.5456658439193265,FALSE
64,land-based,0.0640251075082583,year,-7.321125877452982e-4,5.64157978594624e-4,-1.2977084708950968,0.2266596505534093,FALSE
64,ocean,0.9524424304929311,year,0.002349967571369934,1.6564211269118635e-4,14.18701762003651,1.8285520134975017e-7,TRUE
65,all,0.5682337332702243,year,-1.7656363852683084,0.4692013225154142,-3.7630677931652756,0.004463859350006963,TRUE
65,climate,-0.10493827160485347,year,1.5846267718682878e-6,7.066953761497297e-6,0.2242305277985218,0.8275855965981099,FALSE
65,fishing,0.5663962447497992,year,-1.8733941795367346,0.4995712325040679,-3.7500041188249966,0.004554649892708002,TRUE
65,land-based,0.38019265934562396,year,-0.012091495061292699,0.004527016290351054,-2.6709634526972392,0.025582038428801045,TRUE
65,ocean,0.5555555555555762,year,0.003451317254148674,9.393295792363875e-4,3.6742346141748943,0.0051210727642716225,TRUE
66,all,0.3882352562187886,year,-0.8263456148883827,0.3048819735906028,-2.7103787251062736,0.023982621469956743,TRUE
66,climate,0.377769426584898,year,0.001595406863444322,5.99963044626281e-4,2.6591752237641675,0.026081025522823993,TRUE
66,fishing,0.4012902846067862,year,-0.9031948916910083,0.3254342206245737,-2.7753531572604615,0.02156395235720295,TRUE
66,land-based,-0.07796308424110121,year,-0.001128259526507343,0.002144671879915037,-0.5260755908974011,0.6115513960059982,FALSE
66,ocean,0.9038543532019889,year,0.013442829718834717,0.0013791408515849294,9.747249313502689,4.426199949022032e-6,TRUE
67,all,0.02240743037136106,year,0.6313878704286068,0.5694861099590941,1.1086975773192416,0.29630718883560747,FALSE
67,climate,-0.10918455613278488,year,2.5675472788634617e-6,2.05356473703566e-5,0.12502879663631838,0.9032489395177374,FALSE
67,fishing,0.04719650547023624,year,0.7324855329375242,0.5990023997207027,1.2228424014312143,0.25244333485557824,FALSE
67,land-based,0.015182895361784077,year,-0.006449006292227512,0.006002856576174518,-1.074322901170715,0.3106354113975621,FALSE
67,ocean,0.8046609605218528,year,0.0038986371257684737,6.001950177872288e-4,6.495617274768105,1.120204214974235e-4,TRUE
68,all,-0.09370391131103317,year,0.3490966882222055,0.9223800468392422,0.37847380742728504,0.7138518501291606,FALSE
68,climate,0.5510510510511188,year,0.0019342286888471708,5.308879467408309e-4,3.6433840713875227,0.0053725248488606546,TRUE
68,fishing,-0.0971070039522286,year,0.3268583867583058,0.9643510535963935,0.3389412865152577,0.7424280391673537,FALSE
68,land-based,0.2089484373889171,year,0.0030783238134035698,0.0016131696754959322,1.908245524425203,0.08871032165028993,FALSE
68,ocean,0.4252873563218619,year,1.3389793477438e-16,7.730600868591055e-17,1.7320508075691619,0.1173068030141858,FALSE
69,all,-0.05018315487284819,year,-0.008447340237794266,0.011690227174311788,-0.7225984672356521,0.48827731496302496,FALSE
69,climate,0.26768126282071913,year,0.005412495681751884,0.0025085673633334807,2.157604280779429,0.05929826324178878,FALSE
69,fishing,-0.051476738814629996,year,-0.018551021673788245,0.02596558351054673,-0.7144465544651892,0.49306403025085066,FALSE
69,land-based,0.8107021921412498,year,0.13888688564645568,0.020979314402050833,6.620182289316318,9.699862733442813e-5,TRUE
69,ocean,0.7222222222222089,year,0.0016029108550292997,3.08480337879389e-4,5.196152422706477,5.669643108946782e-4,TRUE
70,all,-0.00909581293897821,year,-0.09221147888280909,0.09667123859258993,-0.9538667366353296,0.36506647770739153,FALSE
70,climate,-0.08097508299763767,year,0.0018104400439755313,0.0036143293775507696,0.5009062138111956,0.6284582031961881,FALSE
70,fishing,-0.005762770057273547,year,-0.16697176720572368,0.1719711978004928,-0.9709286749251519,0.3569526610197622,FALSE
70,land-based,0.38814378633445523,year,0.09616299681144867,0.035485444932626224,2.709927887166886,0.024000331461613903,TRUE
70,ocean,-0.10493827160493652,year,-8.870753392894597e-5,3.9560863897156694e-4,-0.22423052782556027,0.8275855965777026,FALSE
71,all,0.16609615775100062,year,-0.3264547725763036,0.18873717392342895,-1.729679245429133,0.1177443099760997,FALSE
71,climate,0.4252873563218619,year,-2.6779586954876e-16,1.546120173718211e-16,-1.7320508075691619,0.1173068030141858,FALSE
71,fishing,0.13665553572686928,year,-0.3342826536780956,0.2079999444985267,-1.6071285715197072,0.14248814829848785,FALSE
71,land-based,0.024875532190628213,year,-0.10461971793204286,0.09338436932736768,-1.1203129462200319,0.2915844088437327,FALSE
71,ocean,0.5098039215686501,year,1.67372418467975e-17,9.663251085738818e-18,1.7320508075691619,0.1173068030141858,FALSE
72,all,0.011716540212209248,year,0.408677533303716,0.3864134177948899,1.0576173457844158,0.3177899288813288,FALSE
72,climate,NaN,year,0,0,NaN,NaN,NA
72,fishing,0.043536005106326825,year,0.6384992382153548,0.5293007737107518,1.2063070184822307,0.25845121076592104,FALSE
72,land-based,-0.08641975308642014,year,3.5559177149088175e-4,7.862429897150443e-4,0.4522670168668312,0.6617803305190316,FALSE
72,ocean,NaN,year,0,0,NaN,NaN,NA
73,all,0.4957593481592073,year,0.8433909876167955,0.25625870672514406,3.2911700772820693,0.009360851134370537,TRUE
73,climate,0.5168144405838485,year,1.0361701648425403,0.30297913667472176,3.419938997169208,0.007628668569966283,TRUE
73,fishing,0.7729938264695139,year,0.1984848213840806,0.03352532310873115,5.9204446960986425,2.23345187846716e-4,TRUE
73,land-based,-0.045903232618178524,year,3.576232296884798e-4,4.774195328113776e-4,0.749075404566181,0.47293455156320696,FALSE
73,ocean,0.8609887572413131,year,0.10588262727735012,0.013346671613446897,7.933260841652265,2.366552504339583e-5,TRUE
74,all,0.021973537208665128,year,1.0727387460790074,0.9693576335250352,1.1066490931505129,0.2971462959418714,FALSE
74,climate,-0.06666666666668619,year,0.0012018869983748729,0.0019626732496702574,0.6123724356954466,0.5554454421058056,FALSE
74,fishing,0.043798208481988454,year,1.328330934496584,1.1000718088782386,1.2074947505936953,0.2580158218626288,FALSE
74,land-based,0.04963063221393682,year,-0.07697539609652232,0.062389650880688055,-1.2337846904084713,0.24853072226746833,FALSE
74,ocean,NaN,year,0,0,NaN,NaN,NA
75,all,0.4649764598485333,year,1.314522673843858,0.4222688246489132,3.112999580153214,0.012458447830313506,TRUE
75,climate,0.6366276630088267,year,0.6458930474286033,0.1500860525167206,4.30348481153268,0.001980507651189111,TRUE
75,fishing,0.1746590249746932,year,0.8387519451517725,0.4751388784026301,1.7652774447158979,0.11133248308490168,FALSE
75,land-based,0.9305136179252647,year,0.45635703631627783,0.03928960887024283,11.615209452031822,1.0158759807280797e-6,TRUE
75,ocean,0.45454545454547723,year,-3.138232846274531e-18,1.8118595785760286e-18,-1.7320508075691616,0.11730680301418583,FALSE
76,all,-0.056749241626418145,year,0.10973823373671225,0.16127813466487023,0.6804284657975744,0.5133550196786296,FALSE
76,climate,-0.09653911276754701,year,0.0018248464887183245,0.005276641496953814,0.3458348439574304,0.7374133792458482,FALSE
76,fishing,-0.09209384085262284,year,0.06601456489019941,0.16675328575077147,0.3958816439087408,0.7014132925180593,FALSE
76,land-based,0.20657511838628495,year,0.023181500877503147,0.01221164045061893,1.8983117764762083,0.09013104089574772,FALSE
76,ocean,0.13259183394159313,year,-0.00114647961367833,7.209853602897958e-4,-1.590156578515699,0.146262829074958,FALSE
77,all,0.3102740279930758,year,-0.9237945953861202,0.3939606493774674,-2.3448905286502373,0.04366906435146352,TRUE
77,climate,-0.06566446430843498,year,0.002875073309823598,0.004640737330756777,0.6195294206308273,0.5509272085237709,FALSE
77,fishing,0.3039030853399607,year,-0.9763051547001795,0.4214710076476123,-2.316423044491968,0.04575293817215219,TRUE
77,land-based,0.6734445847420293,year,-0.05011884478954086,0.010778202842961444,-4.650018701612233,0.0012020834558406283,TRUE
77,ocean,-0.06431069689266256,year,-0.0024350342864090002,0.0038707327855622368,-0.6290887078259791,0.5449256355833726,FALSE
78,all,0.1307197964978528,year,-0.5624143596225025,0.3554341379767969,-1.5823307317183402,0.14803337056438304,FALSE
78,climate,-0.06666666666667909,year,5.987184705617215e-4,9.777031683041982e-4,0.6123724356955739,0.5554454421057251,FALSE
78,fishing,0.07641760967227262,year,-0.5181599107171233,0.3833067620066314,-1.3518152093235416,0.20942664488803464,FALSE
78,land-based,0.501177024482144,year,0.022900981498993552,0.0068901415398015,3.3237316485741326,0.008887339807135353,TRUE
78,ocean,0.06666666666723564,year,5.4428953491715347e-5,4.1570799895175057e-5,1.3093073414262755,0.22286835013017023,FALSE
79,all,-0.07469571394339969,year,-0.22014133626951723,0.39863972681814003,-0.5522313042572047,0.5942359942118624,FALSE
79,climate,-0.10053292372807587,year,4.4805000866090074e-4,0.0015233550167891123,0.294120545587127,0.775336303013299,FALSE
79,fishing,-0.0993125383103497,year,-0.13136586967022376,0.42267556606742246,-0.3107959868427056,0.7630332574819582,FALSE
79,land-based,0.13071051423322744,year,-0.01645044692499593,0.010396594180130746,-1.5822919159848416,0.14804219997427157,FALSE
79,ocean,0.6666666666666549,year,0.0016040873790747522,3.500405636158391e-4,4.58257569495631,0.0013229505842666102,TRUE
80,all,0.21807758760820606,year,-0.8142180284419335,0.4182912999749147,-1.9465335006746802,0.08342981996483137,FALSE
80,climate,-0.11015978253954928,year,6.539217011622811e-4,0.007446153253527945,0.08782007016206077,0.9319426835605413,FALSE
80,fishing,0.20358706873145127,year,-0.8887416890041129,0.47127709613822566,-1.8858155770494833,0.0919486894389966,FALSE
80,land-based,0.5773455070011095,year,-0.014693986432133719,0.003837716021767764,-3.8288363049242085,0.004034908832065266,TRUE
80,ocean,-0.024768527073142366,year,2.2910123628077094e-5,2.6309133606033614e-5,0.8708049444403975,0.4064882325155077,FALSE
81,all,-0.11107075743924222,year,-0.011729393756990336,0.6487593659841093,-0.018079729360358298,0.9859697170173432,FALSE
81,climate,-0.09434746467166044,year,7.507127893471108e-4,0.0020218360305999015,0.37130250820803007,0.7190023670452836,FALSE
81,fishing,-0.11101985878841725,year,0.01868096057683628,0.6870951710342926,0.02718831591948988,0.978902856570174,FALSE
81,land-based,-0.10497127241811821,year,-0.00148817106398844,0.006654702024985086,-0.22362700214090728,0.8280411419319431,FALSE
81,ocean,0.21212121212130863,year,5.459729377073259e-4,2.8413332526328966e-4,1.9215378456624364,0.08684229054515728,FALSE
82,all,-0.04204867077850727,year,0.5433808094675342,0.7035680083228969,0.7723216562430081,0.45972344587322567,FALSE
82,climate,-0.08791565533430967,year,-0.002032819286706754,0.004640595084740626,-0.4380514243509727,0.6716742636555693,FALSE
82,fishing,-0.03724467484838545,year,0.6316362856894459,0.7889742875248014,0.8005790501374107,0.44399432933233485,FALSE
82,land-based,0.6294128499793297,year,-0.03316765878439612,0.007821124199828356,-4.2407789388032,0.0021717941122960474,TRUE
82,ocean,0.4252873563218619,year,1.3389793477438e-16,7.730600868591055e-17,1.7320508075691619,0.1173068030141858,FALSE
84,all,0.5505318692568719,year,1.4930904873948292,0.4102064370104553,3.6398514325526627,0.005402135830325358,TRUE
84,climate,0.6628799683445472,year,0.06947960621498443,0.015284822352421856,4.545660041902646,0.001394570420634654,TRUE
84,fishing,0.50291573972888,year,1.4572535258531778,0.4370540857376697,3.3342635920988877,0.008739575915059982,TRUE
84,land-based,0.3414274689633032,year,0.05828511880330066,0.023437453994536186,2.4868366170185667,0.03460113405885092,TRUE
84,ocean,0.4252873563218619,year,1.3389793477438e-16,7.730600868591055e-17,1.7320508075691619,0.1173068030141858,FALSE
85,all,0.8545494335122309,year,1.014084213863747,0.13118924490287706,7.729934070544433,2.9091656185664788e-5,TRUE
85,climate,0.8138965019867999,year,0.8705011673598491,0.13015256087453098,6.6883137873792995,8.972381619952773e-5,TRUE
85,fishing,-0.028304872906149248,year,0.02127211050480148,0.02498726627288936,0.8513180382553995,0.4166681145613953,FALSE
85,land-based,-0.06666666666666665,year,1.0193934431535662e-5,1.6646625219100555e-5,0.6123724356957955,0.555445442105585,FALSE
85,ocean,0.9750127246923597,year,0.12459996754133992,0.006299650460141922,19.77887000710399,1.0014759009342702e-8,TRUE
86,all,0.732145788969465,year,0.6100286373295544,0.11460359885691396,5.3229448587491,4.7911984059438464e-4,TRUE
86,climate,0.7098520824397991,year,0.5716753581539944,0.1132859636824117,5.046303527563586,6.938185538628683e-4,TRUE
86,fishing,0.40998411372890986,year,-0.08275738922458184,0.029353428373404995,-2.8193432185101175,0.020068517044132424,TRUE
86,land-based,0.5098039215686501,year,-2.6151940385621095e-19,1.5098829821466903e-19,-1.7320508075691619,0.1173068030141858,FALSE
86,ocean,0.979188233927876,year,0.1208070183983753,0.005563556506053622,21.71399144898178,4.3915308433944705e-9,TRUE
88,all,0.6626990834329619,year,0.9705047577814857,0.2135836240321237,4.543909965847937,0.0013980672591726695,TRUE
88,climate,0.6141951658666809,year,0.8971411277327412,0.21810349568918197,4.113373446390112,0.002623762510227108,TRUE
88,fishing,0.14017559166550597,year,-0.049133175773164166,0.030295192208697922,-1.6218142943175569,0.13929289995544597,FALSE
88,land-based,NaN,year,0,0,NaN,NaN,NA
88,ocean,0.8494836253934891,year,0.11713071020513381,0.015455081341555557,7.578783159826746,3.400879439855207e-5,TRUE
89,all,0.8529844882902599,year,1.7567133700011426,0.22866578242608646,7.682449693009839,3.054679207203455e-5,TRUE
89,climate,0.8357110793780751,year,1.4702242586551801,0.20414194760929527,7.20197037342381,5.072370055192125e-5,TRUE
89,fishing,0.5624836624530702,year,0.27225249871383606,0.0731388963591917,3.7224037039987525,0.004752930908421652,TRUE
89,land-based,NaN,year,0,0,NaN,NaN,NA
89,ocean,0.9759942988795145,year,0.15911510111727395,0.007881547789764234,20.18830632784042,8.35911368911202e-9,TRUE
90,all,0.06471326648369924,year,0.8559566554767961,0.6580567695384584,1.3007337589994536,0.22566561259197399,FALSE
90,climate,0.023374040264284912,year,0.7300404312799905,0.6557716269223495,1.1132540678928082,0.2944474146856999,FALSE
90,fishing,NaN,year,0,0,NaN,NaN,NA
90,land-based,-0.08196581143259607,year,-1.2182204536981838e-4,2.4741563382915324e-4,-0.49237812293599675,0.6342397132850954,FALSE
90,ocean,0.991474464227216,year,0.12664940272578173,0.0037122445519822875,34.116664716539944,7.879272897032806e-11,TRUE
91,all,-0.08156724331128862,year,0.37728309355037787,0.760920311254515,0.49582471116897686,0.6318999554922935,FALSE
91,climate,-0.09173281085345719,year,0.3036574620681244,0.7597365917998131,0.3996878198913139,0.6987059474754448,FALSE
91,fishing,-0.011111111111124838,year,-8.032651511360306e-4,8.514067964453612e-4,-0.9434563530496551,0.3700831222821024,FALSE
91,land-based,NaN,year,0,0,NaN,NaN,NA
91,ocean,0.9869653550345808,year,0.07442889663339011,0.002703047250489426,27.535181495593047,5.332269368193719e-10,TRUE
92,all,0.7001753403597105,year,1.5469319618240944,0.31347038767528806,4.934858355509172,8.079265968678718e-4,TRUE
92,climate,0.6948083726815089,year,1.5075371288527226,0.3092340028630296,4.875069089735461,8.773428298220408e-4,TRUE
92,fishing,0.4071414026041671,year,-0.054906745585718876,0.01957533940978154,-2.8048936693420856,0.02054771554005092,TRUE
92,land-based,NaN,year,0,0,NaN,NaN,NA
92,ocean,0.976243526417755,year,0.0943015785570906,0.004646255514429679,20.29625324397726,7.974872306203564e-9,TRUE
93,all,0.4148677643961691,year,1.964437866453977,0.6906530012878005,2.844319597237775,0.01926689592054523,TRUE
93,climate,0.37821876533227594,year,1.8299974692634164,0.687617899702635,2.6613581031773768,0.02598788992038906,TRUE
93,fishing,-0.08343574022085187,year,0.005114481372700316,0.010666825748310842,0.4794754778393399,0.643036840161336,FALSE
93,land-based,NaN,year,0,0,NaN,NaN,NA
93,ocean,0.9903936339179981,year,0.1309565199757413,0.004076545097938221,32.12438887085407,1.3487415021875735e-10,TRUE
94,all,0.18667375146497245,year,1.0818561823952575,0.5959768111979735,1.8152655641427011,0.10287272220933484,FALSE
94,climate,0.17109558643939504,year,1.0341691375549251,0.5907978227212516,1.750461998643593,0.11396083993230881,FALSE
94,fishing,0.43887218535238215,year,-0.06363893197397877,0.021426822715236153,-2.970059201951883,0.015700916007462533,TRUE
94,land-based,NaN,year,0,0,NaN,NaN,NA
94,ocean,0.9111693676517316,year,0.10765562835924677,0.010578201328941793,10.177120382905047,3.0911494123384697e-6,TRUE
95,all,-0.06591046466785211,year,-0.23708536382935264,0.3837704482891198,-0.617779104374239,0.5520302276033322,FALSE
95,climate,0.003273317013068877,year,-0.4344244689720352,0.4274620989847209,-1.016287689607689,0.33603309286673866,FALSE
95,fishing,-0.11091667349597967,year,0.005558566083028983,0.14005290392853625,0.03968904554714061,0.9692075118449497,FALSE
95,land-based,0.0642475284759565,year,0.0011919843918796417,9.17838395958078e-4,1.2986865630472983,0.2263378727243345,FALSE
95,ocean,0.909525655750687,year,0.15146073706300317,0.015031624861489363,10.076138704807734,3.3591901117939797e-6,TRUE
96,all,0.7684226590362002,year,0.7009648640040443,0.11989381142204128,5.846547504746178,2.4481008394213773e-4,TRUE
96,climate,0.617072601175675,year,0.7008281753438623,0.16940570790594794,4.13698088456945,0.002533002312582424,TRUE
96,fishing,0.303950862463122,year,0.2136559385537148,0.09222681063821496,2.316635879254667,0.0457370003150751,TRUE
96,land-based,0.859343160338206,year,0.0033185527012626675,4.2113404712161427e-4,7.880038966083268,2.4969539465071485e-5,TRUE
96,ocean,0.6876248822127854,year,0.008253616587909776,0.0017205195998292963,4.797165105662656,9.775757403357546e-4,TRUE
97,all,0.5453299421965427,year,0.6911933671273435,0.1917470175964698,3.6047150865311233,0.005706164277016797,TRUE
97,climate,0.6756120458183771,year,0.7371477298253117,0.15778098763460194,4.671968029078635,0.0011653462354997415,TRUE
97,fishing,-0.09951684598847632,year,-0.06796073263832741,0.2206053942740385,-0.3080646910832372,0.765043692545416,FALSE
97,land-based,0.5633971377523477,year,0.0035899322536053924,9.627524997107716e-4,3.7288215348013884,0.004706027373512675,TRUE
97,ocean,0.920010640521219,year,0.07292435173343999,0.006770370846049272,10.771101523337334,1.9218513932017526e-6,TRUE
98,all,0.6122401624213789,year,1.4325406479084617,0.34961695521910385,4.097457593298623,0.00268689893242736,TRUE
98,climate,0.6048159311262671,year,0.42195413077437566,0.104498322499535,4.03790339099705,0.0029378443416129573,TRUE
98,fishing,0.5183009357118955,year,1.1438016430130054,0.3335414690196297,3.4292636725950554,0.007516988537304226,TRUE
98,land-based,0.4709403448821763,year,0.00876942072190341,0.0027868993472453976,3.1466585725714147,0.01180084418819568,TRUE
98,ocean,NaN,year,0,0,NaN,NaN,NA
99,all,-0.07159842988507292,year,-0.1890125732752727,0.3281083055199195,-0.576067627961334,0.5786881239839583,FALSE
99,climate,0.680119980703704,year,0.4542646681370923,0.09627856068927612,4.718232853554593,0.0010917980524885922,TRUE
99,fishing,0.10896961856318232,year,-0.6201614497760597,0.4159477306100106,-1.490960051318367,0.17016343159133226,FALSE
99,land-based,0.4258075967340825,year,0.021703054853665683,0.007481248253485638,2.900993807223797,0.017566924822204077,TRUE
99,ocean,0.22981568429248211,year,-0.005069155272152967,0.0025396923247141792,-1.9959721982163559,0.07705149073039794,FALSE
100,all,0.1485113693915201,year,0.6156645038937902,0.37165599246284825,1.656543998696143,0.13199245894797015,FALSE
100,climate,0.4940075455218885,year,0.31445272914141015,0.09584861954877379,3.2807225667073574,0.009518280650446617,TRUE
100,fishing,-0.08841241787790755,year,0.16742890445658962,0.38646084316559504,0.43323640005838265,0.6750408098578216,FALSE
100,land-based,0.18532844571547968,year,0.01811827071625381,0.010011950373215792,1.8096644550620464,0.10379001375185873,FALSE
100,ocean,0.9349360849395416,year,0.22135156766306313,0.018401609220065056,12.028924482414402,7.543568438487855e-7,TRUE
101,all,0.23990683716697836,year,-0.3613347319049423,0.17723814868551865,-2.0386961530842562,0.07191653994112569,FALSE
101,climate,-0.0797537697960593,year,-0.030978898089439502,0.06059509339022538,-0.5112443327702952,0.6214853515930956,FALSE
101,fishing,0.5317462464109657,year,-0.4364404611728889,0.12416153571839587,-3.515101989095529,0.006565767744311951,TRUE
101,land-based,-0.04726381269188473,year,3.9440882007755465e-4,5.324540680053199e-4,0.7407377345337776,0.47773221902118956,FALSE
101,ocean,0.57634451007688825,year,0.07916315997221873,0.020715048409064324,3.8215290840246916,0.004080341028702848,TRUE
102,all,-0.025696939231616422,year,-0.06814988661576939,0.07872060902379387,-0.8657184879650842,0.4091284636721455,FALSE
102,climate,-0.10541647659834652,year,-0.011147652084196316,0.051771671896381606,-0.21532339358303476,0.834315586869186,FALSE
