iucn_sid,stressor,sensitive
132806,pel_lb,NA
132807,art_fish,FALSE
132807,dem_dest,NA
132807,dem_nondest_hb,NA
132807,dem_nondest_lb,NA
132807,pel_hb,NA
132807,pel_lb,NA
132808,art_fish,TRUE
132808,dem_dest,NA
132808,dem_nondest_hb,NA
132808,dem_nondest_lb,NA
132808,pel_hb,NA
132808,pel_lb,NA
132810,art_fish,FALSE
132810,dem_dest,FALSE
132810,dem_nondest_hb,FALSE
132810,dem_nondest_lb,FALSE
132810,pel_hb,NA
132810,pel_lb,NA
132811,art_fish,FALSE
132811,dem_dest,FALSE
132811,dem_nondest_hb,FALSE
132811,dem_nondest_lb,FALSE
132811,pel_hb,NA
132811,pel_lb,NA
132812,art_fish,TRUE
132812,dem_dest,NA
132812,dem_nondest_hb,NA
132812,dem_nondest_lb,NA
132812,pel_hb,NA
132812,pel_lb,NA
132813,art_fish,FALSE
132813,dem_dest,NA
132813,dem_nondest_hb,NA
132813,dem_nondest_lb,NA
132813,pel_hb,NA
132813,pel_lb,NA
132814,art_fish,FALSE
132814,dem_dest,NA
132814,dem_nondest_hb,NA
132814,dem_nondest_lb,NA
132814,pel_hb,NA
132814,pel_lb,NA
132815,art_fish,FALSE
132815,dem_dest,NA
132815,dem_nondest_hb,NA
132815,dem_nondest_lb,NA
132815,pel_hb,NA
132815,pel_lb,NA
132816,art_fish,FALSE
132816,dem_dest,FALSE
132816,dem_nondest_hb,FALSE
132816,dem_nondest_lb,FALSE
132816,pel_hb,NA
132816,pel_lb,NA
132817,art_fish,FALSE
132817,dem_dest,FALSE
132817,dem_nondest_hb,FALSE
132817,dem_nondest_lb,FALSE
132817,pel_hb,NA
132817,pel_lb,NA
132818,art_fish,FALSE
132818,dem_dest,FALSE
132818,dem_nondest_hb,FALSE
132818,dem_nondest_lb,FALSE
132818,pel_hb,NA
132818,pel_lb,NA
132819,art_fish,FALSE
132819,dem_dest,FALSE
132819,dem_nondest_hb,FALSE
132819,dem_nondest_lb,FALSE
132819,pel_hb,NA
132819,pel_lb,NA
132820,art_fish,FALSE
132820,dem_dest,NA
132820,dem_nondest_hb,NA
132820,dem_nondest_lb,NA
132820,pel_hb,NA
132820,pel_lb,NA
132821,art_fish,FALSE
132821,dem_dest,FALSE
132821,dem_nondest_hb,FALSE
132821,dem_nondest_lb,FALSE
132821,pel_hb,NA
132821,pel_lb,NA
132822,art_fish,FALSE
132822,dem_dest,NA
132822,dem_nondest_hb,NA
132822,dem_nondest_lb,NA
132822,pel_hb,NA
132822,pel_lb,NA
132824,art_fish,FALSE
132824,dem_dest,FALSE
132824,dem_nondest_hb,FALSE
132824,dem_nondest_lb,FALSE
132824,pel_hb,NA
132824,pel_lb,NA
132826,art_fish,FALSE
132826,dem_dest,FALSE
132826,dem_nondest_hb,FALSE
132826,dem_nondest_lb,FALSE
132826,pel_hb,NA
132826,pel_lb,NA
132827,art_fish,FALSE
132827,dem_dest,FALSE
132827,dem_nondest_hb,FALSE
132827,dem_nondest_lb,FALSE
132827,pel_hb,NA
132827,pel_lb,NA
132828,art_fish,FALSE
132828,dem_dest,FALSE
132828,dem_nondest_hb,FALSE
132828,dem_nondest_lb,FALSE
132828,pel_hb,NA
132828,pel_lb,NA
132829,art_fish,FALSE
132829,dem_dest,NA
132829,dem_nondest_hb,NA
132829,dem_nondest_lb,NA
132829,pel_hb,NA
132829,pel_lb,NA
132830,art_fish,TRUE
132830,dem_dest,NA
132830,dem_nondest_hb,NA
132830,dem_nondest_lb,NA
132830,pel_hb,NA
132830,pel_lb,NA
132859,art_fish,TRUE
132859,dem_dest,NA
132859,dem_nondest_hb,NA
132859,dem_nondest_lb,NA
132859,pel_hb,NA
132859,pel_lb,NA
132860,art_fish,TRUE
132860,dem_dest,NA
132860,dem_nondest_hb,NA
132860,dem_nondest_lb,NA
132860,pel_hb,NA
132860,pel_lb,NA
132861,art_fish,TRUE
132861,dem_dest,NA
132861,dem_nondest_hb,NA
132861,dem_nondest_lb,NA
132861,pel_hb,NA
132861,pel_lb,NA
132862,art_fish,TRUE
132862,dem_dest,NA
132862,dem_nondest_hb,NA
132862,dem_nondest_lb,NA
132862,pel_hb,NA
132862,pel_lb,NA
132863,art_fish,TRUE
132863,dem_dest,NA
132863,dem_nondest_hb,NA
132863,dem_nondest_lb,NA
132863,pel_hb,NA
132863,pel_lb,NA
132864,art_fish,TRUE
132864,dem_dest,NA
132864,dem_nondest_hb,NA
132864,dem_nondest_lb,NA
132864,pel_hb,NA
132864,pel_lb,NA
132865,art_fish,TRUE
132865,dem_dest,NA
132865,dem_nondest_hb,NA
132865,dem_nondest_lb,NA
132865,pel_hb,NA
132865,pel_lb,NA
132866,art_fish,TRUE
132866,dem_dest,NA
132866,dem_nondest_hb,NA
132866,dem_nondest_lb,NA
132866,pel_hb,NA
132866,pel_lb,NA
132867,art_fish,TRUE
132867,dem_dest,NA
132867,dem_nondest_hb,NA
132867,dem_nondest_lb,NA
132867,pel_hb,NA
132867,pel_lb,NA
132868,art_fish,TRUE
132868,dem_dest,NA
132868,dem_nondest_hb,NA
132868,dem_nondest_lb,NA
132868,pel_hb,NA
132868,pel_lb,NA
132869,art_fish,TRUE
132869,dem_dest,NA
132869,dem_nondest_hb,NA
132869,dem_nondest_lb,NA
132869,pel_hb,NA
132869,pel_lb,NA
132870,art_fish,TRUE
132870,dem_dest,NA
132870,dem_nondest_hb,NA
132870,dem_nondest_lb,NA
132870,pel_hb,NA
132870,pel_lb,NA
132871,art_fish,TRUE
132871,dem_dest,NA
132871,dem_nondest_hb,NA
132871,dem_nondest_lb,NA
132871,pel_hb,NA
132871,pel_lb,NA
132872,art_fish,TRUE
132872,dem_dest,NA
132872,dem_nondest_hb,NA
132872,dem_nondest_lb,NA
132872,pel_hb,NA
132872,pel_lb,NA
132873,art_fish,TRUE
132873,dem_dest,NA
132873,dem_nondest_hb,NA
132873,dem_nondest_lb,NA
132873,pel_hb,NA
132873,pel_lb,NA
132874,art_fish,TRUE
132874,dem_dest,NA
132874,dem_nondest_hb,NA
132874,dem_nondest_lb,NA
132874,pel_hb,NA
132874,pel_lb,NA
132875,art_fish,TRUE
132875,dem_dest,NA
132875,dem_nondest_hb,NA
132875,dem_nondest_lb,NA
132875,pel_hb,NA
132875,pel_lb,NA
132876,art_fish,TRUE
132876,dem_dest,NA
132876,dem_nondest_hb,NA
132876,dem_nondest_lb,NA
132876,pel_hb,NA
132876,pel_lb,NA
132877,art_fish,TRUE
132877,dem_dest,NA
132877,dem_nondest_hb,NA
132877,dem_nondest_lb,NA
132877,pel_hb,NA
132877,pel_lb,NA
132878,art_fish,TRUE
132878,dem_dest,NA
132878,dem_nondest_hb,NA
132878,dem_nondest_lb,NA
132878,pel_hb,NA
132878,pel_lb,NA
132879,art_fish,TRUE
132879,dem_dest,NA
132879,dem_nondest_hb,NA
132879,dem_nondest_lb,NA
132879,pel_hb,NA
132879,pel_lb,NA
132880,art_fish,TRUE
132880,dem_dest,NA
132880,dem_nondest_hb,NA
132880,dem_nondest_lb,NA
132880,pel_hb,NA
132880,pel_lb,NA
132881,art_fish,TRUE
132881,dem_dest,NA
132881,dem_nondest_hb,NA
132881,dem_nondest_lb,NA
132881,pel_hb,NA
132881,pel_lb,NA
132882,art_fish,TRUE
132882,dem_dest,NA
132882,dem_nondest_hb,NA
132882,dem_nondest_lb,NA
132882,pel_hb,NA
132882,pel_lb,NA
132883,art_fish,TRUE
132883,dem_dest,NA
132883,dem_nondest_hb,NA
132883,dem_nondest_lb,NA
132883,pel_hb,NA
132883,pel_lb,NA
132884,art_fish,TRUE
132884,dem_dest,NA
132884,dem_nondest_hb,NA
132884,dem_nondest_lb,NA
132884,pel_hb,NA
132884,pel_lb,NA
132885,art_fish,TRUE
132885,dem_dest,NA
132885,dem_nondest_hb,NA
132885,dem_nondest_lb,NA
132885,pel_hb,NA
132885,pel_lb,NA
132886,art_fish,TRUE
132886,dem_dest,NA
132886,dem_nondest_hb,NA
132886,dem_nondest_lb,NA
132886,pel_hb,NA
132886,pel_lb,NA
132887,art_fish,TRUE
132887,dem_dest,NA
132887,dem_nondest_hb,NA
132887,dem_nondest_lb,NA
132887,pel_hb,NA
132887,pel_lb,NA
132888,art_fish,TRUE
132888,dem_dest,NA
132888,dem_nondest_hb,NA
132888,dem_nondest_lb,NA
132888,pel_hb,NA
132888,pel_lb,NA
132889,art_fish,TRUE
132889,dem_dest,NA
132889,dem_nondest_hb,NA
132889,dem_nondest_lb,NA
132889,pel_hb,NA
132889,pel_lb,NA
132890,art_fish,TRUE
132890,dem_dest,NA
132890,dem_nondest_hb,NA
132890,dem_nondest_lb,NA
132890,pel_hb,NA
132890,pel_lb,NA
132891,art_fish,TRUE
132891,dem_dest,NA
132891,dem_nondest_hb,NA
132891,dem_nondest_lb,NA
132891,pel_hb,NA
132891,pel_lb,NA
132892,art_fish,TRUE
132892,dem_dest,NA
132892,dem_nondest_hb,NA
132892,dem_nondest_lb,NA
132892,pel_hb,NA
132892,pel_lb,NA
132893,art_fish,TRUE
132893,dem_dest,NA
132893,dem_nondest_hb,NA
132893,dem_nondest_lb,NA
132893,pel_hb,NA
132893,pel_lb,NA
132894,art_fish,TRUE
132894,dem_dest,NA
132894,dem_nondest_hb,NA
132894,dem_nondest_lb,NA
132894,pel_hb,NA
132894,pel_lb,NA
132895,art_fish,TRUE
132895,dem_dest,NA
132895,dem_nondest_hb,NA
132895,dem_nondest_lb,NA
132895,pel_hb,NA
132895,pel_lb,NA
132896,art_fish,TRUE
132896,dem_dest,NA
132896,dem_nondest_hb,NA
132896,dem_nondest_lb,NA
132896,pel_hb,NA
132896,pel_lb,NA
132897,art_fish,TRUE
132897,dem_dest,NA
132897,dem_nondest_hb,NA
132897,dem_nondest_lb,NA
132897,pel_hb,NA
132897,pel_lb,NA
132898,art_fish,TRUE
132898,dem_dest,NA
132898,dem_nondest_hb,NA
132898,dem_nondest_lb,NA
132898,pel_hb,NA
132898,pel_lb,NA
132899,art_fish,TRUE
132899,dem_dest,NA
132899,dem_nondest_hb,NA
132899,dem_nondest_lb,NA
132899,pel_hb,NA
132899,pel_lb,NA
132900,art_fish,TRUE
132900,dem_dest,NA
132900,dem_nondest_hb,NA
132900,dem_nondest_lb,NA
132900,pel_hb,NA
132900,pel_lb,NA
132901,art_fish,TRUE
132901,dem_dest,NA
132901,dem_nondest_hb,NA
132901,dem_nondest_lb,NA
132901,pel_hb,NA
132901,pel_lb,NA
132902,art_fish,TRUE
132902,dem_dest,NA
132902,dem_nondest_hb,NA
132902,dem_nondest_lb,NA
132902,pel_hb,NA
132902,pel_lb,NA
132903,art_fish,TRUE
132903,dem_dest,NA
132903,dem_nondest_hb,NA
132903,dem_nondest_lb,NA
132903,pel_hb,NA
132903,pel_lb,NA
132904,art_fish,TRUE
132904,dem_dest,NA
132904,dem_nondest_hb,NA
132904,dem_nondest_lb,NA
132904,pel_hb,NA
132904,pel_lb,NA
132905,art_fish,TRUE
132905,dem_dest,NA
132905,dem_nondest_hb,NA
132905,dem_nondest_lb,NA
132905,pel_hb,NA
132905,pel_lb,NA
132906,art_fish,TRUE
132906,dem_dest,NA
132906,dem_nondest_hb,NA
132906,dem_nondest_lb,NA
132906,pel_hb,NA
132906,pel_lb,NA
132907,art_fish,TRUE
132907,dem_dest,NA
132907,dem_nondest_hb,NA
132907,dem_nondest_lb,NA
132907,pel_hb,NA
132907,pel_lb,NA
132908,art_fish,TRUE
132908,dem_dest,NA
132908,dem_nondest_hb,NA
132908,dem_nondest_lb,NA
132908,pel_hb,NA
132908,pel_lb,NA
132909,art_fish,TRUE
132909,dem_dest,NA
132909,dem_nondest_hb,NA
132909,dem_nondest_lb,NA
132909,pel_hb,NA
132909,pel_lb,NA
132910,art_fish,TRUE
132910,dem_dest,NA
132910,dem_nondest_hb,NA
132910,dem_nondest_lb,NA
132910,pel_hb,NA
132910,pel_lb,NA
132911,art_fish,TRUE
132911,dem_dest,NA
132911,dem_nondest_hb,NA
132911,dem_nondest_lb,NA
132911,pel_hb,NA
132911,pel_lb,NA
132912,art_fish,TRUE
132912,dem_dest,NA
132912,dem_nondest_hb,NA
132912,dem_nondest_lb,NA
132912,pel_hb,NA
132912,pel_lb,NA
132913,art_fish,TRUE
132913,dem_dest,NA
132913,dem_nondest_hb,NA
132913,dem_nondest_lb,NA
132913,pel_hb,NA
132913,pel_lb,NA
132914,art_fish,TRUE
132914,dem_dest,NA
132914,dem_nondest_hb,NA
132914,dem_nondest_lb,NA
132914,pel_hb,NA
132914,pel_lb,NA
132915,art_fish,TRUE
132915,dem_dest,NA
132915,dem_nondest_hb,NA
132915,dem_nondest_lb,NA
132915,pel_hb,NA
132915,pel_lb,NA
132916,art_fish,TRUE
132916,dem_dest,NA
132916,dem_nondest_hb,NA
132916,dem_nondest_lb,NA
132916,pel_hb,NA
132916,pel_lb,NA
132917,art_fish,TRUE
132917,dem_dest,NA
132917,dem_nondest_hb,NA
132917,dem_nondest_lb,NA
132917,pel_hb,NA
132917,pel_lb,NA
132918,art_fish,TRUE
132918,dem_dest,NA
132918,dem_nondest_hb,NA
132918,dem_nondest_lb,NA
132918,pel_hb,NA
132918,pel_lb,NA
132919,art_fish,TRUE
132919,dem_dest,NA
132919,dem_nondest_hb,NA
132919,dem_nondest_lb,NA
132919,pel_hb,NA
132919,pel_lb,NA
132920,art_fish,TRUE
132920,dem_dest,NA
132920,dem_nondest_hb,NA
132920,dem_nondest_lb,NA
132920,pel_hb,NA
132920,pel_lb,NA
132921,art_fish,TRUE
132921,dem_dest,NA
132921,dem_nondest_hb,NA
132921,dem_nondest_lb,NA
132921,pel_hb,NA
132921,pel_lb,NA
132922,art_fish,TRUE
132922,dem_dest,NA
132922,dem_nondest_hb,NA
132922,dem_nondest_lb,NA
132922,pel_hb,NA
132922,pel_lb,NA
132923,art_fish,TRUE
132923,dem_dest,NA
132923,dem_nondest_hb,NA
132923,dem_nondest_lb,NA
132923,pel_hb,NA
132923,pel_lb,NA
132924,art_fish,TRUE
132924,dem_dest,NA
132924,dem_nondest_hb,NA
132924,dem_nondest_lb,NA
132924,pel_hb,NA
132924,pel_lb,NA
132925,art_fish,TRUE
132925,dem_dest,NA
132925,dem_nondest_hb,NA
132925,dem_nondest_lb,NA
132925,pel_hb,NA
132925,pel_lb,NA
132926,art_fish,TRUE
132926,dem_dest,NA
132926,dem_nondest_hb,NA
132926,dem_nondest_lb,NA
132926,pel_hb,NA
132926,pel_lb,NA
132927,art_fish,TRUE
132927,dem_dest,NA
132927,dem_nondest_hb,NA
132927,dem_nondest_lb,NA
132927,pel_hb,NA
132927,pel_lb,NA
132928,art_fish,TRUE
132928,dem_dest,NA
132928,dem_nondest_hb,NA
132928,dem_nondest_lb,NA
132928,pel_hb,NA
132928,pel_lb,NA
132929,art_fish,TRUE
132929,dem_dest,NA
132929,dem_nondest_hb,NA
132929,dem_nondest_lb,NA
132929,pel_hb,NA
132929,pel_lb,NA
132930,art_fish,TRUE
132930,dem_dest,NA
132930,dem_nondest_hb,NA
132930,dem_nondest_lb,NA
132930,pel_hb,NA
132930,pel_lb,NA
132931,art_fish,TRUE
132931,dem_dest,NA
132931,dem_nondest_hb,NA
132931,dem_nondest_lb,NA
132931,pel_hb,NA
132931,pel_lb,NA
132932,art_fish,TRUE
132932,dem_dest,NA
132932,dem_nondest_hb,NA
132932,dem_nondest_lb,NA
132932,pel_hb,NA
132932,pel_lb,NA
132933,art_fish,TRUE
132933,dem_dest,NA
132933,dem_nondest_hb,NA
132933,dem_nondest_lb,NA
132933,pel_hb,NA
132933,pel_lb,NA
132934,art_fish,TRUE
132934,dem_dest,NA
132934,dem_nondest_hb,NA
132934,dem_nondest_lb,NA
132934,pel_hb,NA
132934,pel_lb,NA
132935,art_fish,TRUE
132935,dem_dest,NA
132935,dem_nondest_hb,NA
132935,dem_nondest_lb,NA
132935,pel_hb,NA
132935,pel_lb,NA
132936,art_fish,TRUE
132936,dem_dest,NA
132936,dem_nondest_hb,NA
132936,dem_nondest_lb,NA
132936,pel_hb,NA
132936,pel_lb,NA
132937,art_fish,TRUE
132937,dem_dest,NA
132937,dem_nondest_hb,NA
132937,dem_nondest_lb,NA
132937,pel_hb,NA
132937,pel_lb,NA
132938,art_fish,TRUE
132938,dem_dest,NA
132938,dem_nondest_hb,NA
132938,dem_nondest_lb,NA
132938,pel_hb,NA
132938,pel_lb,NA
132939,art_fish,TRUE
132939,dem_dest,NA
132939,dem_nondest_hb,NA
132939,dem_nondest_lb,NA
132939,pel_hb,NA
132939,pel_lb,NA
132940,art_fish,TRUE
132940,dem_dest,NA
132940,dem_nondest_hb,NA
132940,dem_nondest_lb,NA
132940,pel_hb,NA
132940,pel_lb,NA
132941,art_fish,TRUE
132941,dem_dest,NA
132941,dem_nondest_hb,NA
132941,dem_nondest_lb,NA
132941,pel_hb,NA
132941,pel_lb,NA
132942,art_fish,TRUE
132942,dem_dest,NA
132942,dem_nondest_hb,NA
132942,dem_nondest_lb,NA
132942,pel_hb,NA
132942,pel_lb,NA
132943,art_fish,TRUE
132943,dem_dest,NA
132943,dem_nondest_hb,NA
132943,dem_nondest_lb,NA
132943,pel_hb,NA
132943,pel_lb,NA
132944,art_fish,TRUE
132944,dem_dest,NA
132944,dem_nondest_hb,NA
132944,dem_nondest_lb,NA
132944,pel_hb,NA
132944,pel_lb,NA
132945,art_fish,TRUE
132945,dem_dest,NA
132945,dem_nondest_hb,NA
132945,dem_nondest_lb,NA
132945,pel_hb,NA
132945,pel_lb,NA
132946,art_fish,TRUE
132946,dem_dest,NA
132946,dem_nondest_hb,NA
132946,dem_nondest_lb,NA
132946,pel_hb,NA
132946,pel_lb,NA
132947,art_fish,TRUE
132947,dem_dest,NA
132947,dem_nondest_hb,NA
132947,dem_nondest_lb,NA
132947,pel_hb,NA
132947,pel_lb,NA
132948,art_fish,TRUE
132948,dem_dest,NA
132948,dem_nondest_hb,NA
132948,dem_nondest_lb,NA
132948,pel_hb,NA
132948,pel_lb,NA
132949,art_fish,TRUE
132949,dem_dest,NA
132949,dem_nondest_hb,NA
132949,dem_nondest_lb,NA
132949,pel_hb,NA
132949,pel_lb,NA
132950,art_fish,TRUE
132950,dem_dest,NA
132950,dem_nondest_hb,NA
132950,dem_nondest_lb,NA
132950,pel_hb,NA
132950,pel_lb,NA
132951,art_fish,TRUE
132951,dem_dest,NA
132951,dem_nondest_hb,NA
132951,dem_nondest_lb,NA
132951,pel_hb,NA
132951,pel_lb,NA
132952,art_fish,TRUE
132952,dem_dest,NA
132952,dem_nondest_hb,NA
132952,dem_nondest_lb,NA
132952,pel_hb,NA
132952,pel_lb,NA
132953,art_fish,TRUE
132953,dem_dest,NA
132953,dem_nondest_hb,NA
132953,dem_nondest_lb,NA
132953,pel_hb,NA
132953,pel_lb,NA
132954,art_fish,TRUE
132954,dem_dest,NA
132954,dem_nondest_hb,NA
132954,dem_nondest_lb,NA
132954,pel_hb,NA
132954,pel_lb,NA
132955,art_fish,TRUE
132955,dem_dest,NA
132955,dem_nondest_hb,NA
132955,dem_nondest_lb,NA
132955,pel_hb,NA
132955,pel_lb,NA
132956,art_fish,TRUE
132956,dem_dest,NA
132956,dem_nondest_hb,NA
132956,dem_nondest_lb,NA
132956,pel_hb,NA
132956,pel_lb,NA
132957,art_fish,TRUE
132957,dem_dest,NA
132957,dem_nondest_hb,NA
132957,dem_nondest_lb,NA
132957,pel_hb,NA
132957,pel_lb,NA
132958,art_fish,TRUE
132958,dem_dest,NA
132958,dem_nondest_hb,NA
132958,dem_nondest_lb,NA
132958,pel_hb,NA
132958,pel_lb,NA
132959,art_fish,TRUE
132959,dem_dest,NA
132959,dem_nondest_hb,NA
132959,dem_nondest_lb,NA
132959,pel_hb,NA
132959,pel_lb,NA
132960,art_fish,TRUE
132960,dem_dest,NA
132960,dem_nondest_hb,NA
132960,dem_nondest_lb,NA
132960,pel_hb,NA
132960,pel_lb,NA
132961,art_fish,TRUE
132961,dem_dest,NA
132961,dem_nondest_hb,NA
132961,dem_nondest_lb,NA
132961,pel_hb,NA
132961,pel_lb,NA
132962,art_fish,TRUE
132962,dem_dest,NA
132962,dem_nondest_hb,NA
132962,dem_nondest_lb,NA
132962,pel_hb,NA
132962,pel_lb,NA
132963,art_fish,TRUE
132963,dem_dest,NA
132963,dem_nondest_hb,NA
132963,dem_nondest_lb,NA
132963,pel_hb,NA
132963,pel_lb,NA
132964,art_fish,TRUE
132964,dem_dest,NA
132964,dem_nondest_hb,NA
132964,dem_nondest_lb,NA
132964,pel_hb,NA
132964,pel_lb,NA
132965,art_fish,TRUE
132965,dem_dest,NA
132965,dem_nondest_hb,NA
132965,dem_nondest_lb,NA
132965,pel_hb,NA
132965,pel_lb,NA
132966,art_fish,TRUE
132966,dem_dest,NA
132966,dem_nondest_hb,NA
132966,dem_nondest_lb,NA
132966,pel_hb,NA
132966,pel_lb,NA
132967,art_fish,TRUE
132967,dem_dest,NA
132967,dem_nondest_hb,NA
132967,dem_nondest_lb,NA
132967,pel_hb,NA
132967,pel_lb,NA
132968,art_fish,TRUE
132968,dem_dest,NA
132968,dem_nondest_hb,NA
132968,dem_nondest_lb,NA
132968,pel_hb,NA
132968,pel_lb,NA
132969,art_fish,TRUE
132969,dem_dest,NA
132969,dem_nondest_hb,NA
132969,dem_nondest_lb,NA
132969,pel_hb,NA
132969,pel_lb,NA
132970,art_fish,TRUE
132970,dem_dest,NA
132970,dem_nondest_hb,NA
132970,dem_nondest_lb,NA
132970,pel_hb,NA
132970,pel_lb,NA
132971,art_fish,TRUE
132971,dem_dest,NA
132971,dem_nondest_hb,NA
132971,dem_nondest_lb,NA
132971,pel_hb,NA
132971,pel_lb,NA
132972,art_fish,TRUE
132972,dem_dest,NA
132972,dem_nondest_hb,NA
132972,dem_nondest_lb,NA
132972,pel_hb,NA
132972,pel_lb,NA
132973,art_fish,TRUE
132973,dem_dest,NA
132973,dem_nondest_hb,NA
132973,dem_nondest_lb,NA
132973,pel_hb,NA
132973,pel_lb,NA
132974,art_fish,TRUE
132974,dem_dest,NA
132974,dem_nondest_hb,NA
132974,dem_nondest_lb,NA
132974,pel_hb,NA
132974,pel_lb,NA
132975,art_fish,TRUE
132975,dem_dest,NA
132975,dem_nondest_hb,NA
132975,dem_nondest_lb,NA
132975,pel_hb,NA
132975,pel_lb,NA
132976,art_fish,TRUE
132976,dem_dest,NA
132976,dem_nondest_hb,NA
132976,dem_nondest_lb,NA
132976,pel_hb,NA
132976,pel_lb,NA
132977,art_fish,TRUE
132977,dem_dest,NA
132977,dem_nondest_hb,NA
132977,dem_nondest_lb,NA
132977,pel_hb,NA
132977,pel_lb,NA
132978,art_fish,TRUE
132978,dem_dest,NA
132978,dem_nondest_hb,NA
132978,dem_nondest_lb,NA
132978,pel_hb,NA
132978,pel_lb,NA
132979,art_fish,TRUE
132979,dem_dest,NA
132979,dem_nondest_hb,NA
132979,dem_nondest_lb,NA
132979,pel_hb,NA
132979,pel_lb,NA
132980,art_fish,TRUE
132980,dem_dest,NA
132980,dem_nondest_hb,NA
132980,dem_nondest_lb,NA
132980,pel_hb,NA
132980,pel_lb,NA
132981,art_fish,TRUE
132981,dem_dest,NA
132981,dem_nondest_hb,NA
132981,dem_nondest_lb,NA
132981,pel_hb,NA
132981,pel_lb,NA
132982,art_fish,TRUE
132982,dem_dest,NA
132982,dem_nondest_hb,NA
132982,dem_nondest_lb,NA
132982,pel_hb,NA
132982,pel_lb,NA
132983,art_fish,TRUE
132983,dem_dest,NA
132983,dem_nondest_hb,NA
132983,dem_nondest_lb,NA
132983,pel_hb,NA
132983,pel_lb,NA
132984,art_fish,TRUE
132984,dem_dest,NA
132984,dem_nondest_hb,NA
132984,dem_nondest_lb,NA
132984,pel_hb,NA
132984,pel_lb,NA
132985,art_fish,TRUE
132985,dem_dest,NA
132985,dem_nondest_hb,NA
132985,dem_nondest_lb,NA
132985,pel_hb,NA
132985,pel_lb,NA
132986,art_fish,TRUE
132986,dem_dest,NA
132986,dem_nondest_hb,NA
132986,dem_nondest_lb,NA
132986,pel_hb,NA
132986,pel_lb,NA
132987,art_fish,TRUE
132987,dem_dest,NA
132987,dem_nondest_hb,NA
132987,dem_nondest_lb,NA
132987,pel_hb,NA
132987,pel_lb,NA
132988,art_fish,TRUE
132988,dem_dest,NA
132988,dem_nondest_hb,NA
132988,dem_nondest_lb,NA
132988,pel_hb,NA
132988,pel_lb,NA
132989,art_fish,TRUE
132989,dem_dest,NA
132989,dem_nondest_hb,NA
132989,dem_nondest_lb,NA
132989,pel_hb,NA
132989,pel_lb,NA
132990,art_fish,TRUE
132990,dem_dest,NA
132990,dem_nondest_hb,NA
132990,dem_nondest_lb,NA
132990,pel_hb,NA
132990,pel_lb,NA
132991,art_fish,TRUE
132991,dem_dest,NA
132991,dem_nondest_hb,NA
132991,dem_nondest_lb,NA
132991,pel_hb,NA
132991,pel_lb,NA
132992,art_fish,TRUE
132992,dem_dest,NA
132992,dem_nondest_hb,NA
132992,dem_nondest_lb,NA
132992,pel_hb,NA
132992,pel_lb,NA
132993,art_fish,TRUE
132993,dem_dest,NA
132993,dem_nondest_hb,NA
132993,dem_nondest_lb,NA
132993,pel_hb,NA
132993,pel_lb,NA
132994,art_fish,TRUE
132994,dem_dest,NA
132994,dem_nondest_hb,NA
132994,dem_nondest_lb,NA
132994,pel_hb,NA
132994,pel_lb,NA
132995,art_fish,TRUE
132995,dem_dest,NA
132995,dem_nondest_hb,NA
132995,dem_nondest_lb,NA
132995,pel_hb,NA
132995,pel_lb,NA
132996,art_fish,TRUE
132996,dem_dest,NA
132996,dem_nondest_hb,NA
132996,dem_nondest_lb,NA
132996,pel_hb,NA
132996,pel_lb,NA
132997,art_fish,TRUE
132997,dem_dest,NA
132997,dem_nondest_hb,NA
132997,dem_nondest_lb,NA
132997,pel_hb,NA
132997,pel_lb,NA
132998,art_fish,TRUE
132998,dem_dest,NA
132998,dem_nondest_hb,NA
132998,dem_nondest_lb,NA
132998,pel_hb,NA
132998,pel_lb,NA
132999,art_fish,TRUE
132999,dem_dest,NA
132999,dem_nondest_hb,NA
132999,dem_nondest_lb,NA
132999,pel_hb,NA
132999,pel_lb,NA
133000,art_fish,TRUE
133000,dem_dest,NA
133000,dem_nondest_hb,NA
133000,dem_nondest_lb,NA
133000,pel_hb,NA
133000,pel_lb,NA
133001,art_fish,TRUE
133001,dem_dest,NA
133001,dem_nondest_hb,NA
133001,dem_nondest_lb,NA
133001,pel_hb,NA
133001,pel_lb,NA
133002,art_fish,TRUE
133002,dem_dest,NA
133002,dem_nondest_hb,NA
133002,dem_nondest_lb,NA
133002,pel_hb,NA
133002,pel_lb,NA
133003,art_fish,TRUE
133003,dem_dest,NA
133003,dem_nondest_hb,NA
133003,dem_nondest_lb,NA
133003,pel_hb,NA
133003,pel_lb,NA
133004,art_fish,TRUE
133004,dem_dest,NA
133004,dem_nondest_hb,NA
133004,dem_nondest_lb,NA
133004,pel_hb,NA
133004,pel_lb,NA
133005,art_fish,TRUE
133005,dem_dest,NA
133005,dem_nondest_hb,NA
133005,dem_nondest_lb,NA
133005,pel_hb,NA
133005,pel_lb,NA
133006,art_fish,TRUE
133006,dem_dest,NA
133006,dem_nondest_hb,NA
133006,dem_nondest_lb,NA
133006,pel_hb,NA
133006,pel_lb,NA
133007,art_fish,TRUE
133007,dem_dest,NA
133007,dem_nondest_hb,NA
133007,dem_nondest_lb,NA
133007,pel_hb,NA
133007,pel_lb,NA
133008,art_fish,TRUE
133008,dem_dest,NA
133008,dem_nondest_hb,NA
133008,dem_nondest_lb,NA
133008,pel_hb,NA
133008,pel_lb,NA
133009,art_fish,TRUE
133009,dem_dest,NA
133009,dem_nondest_hb,NA
