iucn_sid,sens,stressor,code
133129,TRUE,direct_human,1.2
133129,TRUE,direct_human,1.3
133129,TRUE,shipping,4.3
133129,TRUE,direct_human,6.1
133130,TRUE,direct_human,1.1
133130,TRUE,direct_human,1.2
133130,TRUE,direct_human,1.3
133130,TRUE,shipping,4.3
133130,TRUE,direct_human,6.1
133131,TRUE,direct_human,1.1
133131,TRUE,direct_human,1.2
133131,TRUE,direct_human,1.3
133131,TRUE,shipping,4.3
133131,TRUE,direct_human,6.1
133132,TRUE,direct_human,1.1
133132,TRUE,direct_human,1.2
133132,TRUE,direct_human,1.3
133132,TRUE,shipping,4.3
133132,TRUE,direct_human,6.1
133133,TRUE,direct_human,1.1
133133,TRUE,direct_human,1.2
133133,TRUE,direct_human,1.3
133133,TRUE,shipping,4.3
133133,TRUE,direct_human,6.1
133134,TRUE,direct_human,1.1
133134,TRUE,direct_human,1.2
133134,TRUE,direct_human,1.3
133134,TRUE,shipping,4.3
133134,TRUE,direct_human,6.1
133135,TRUE,direct_human,1.1
133135,TRUE,direct_human,1.2
133135,TRUE,direct_human,1.3
133135,TRUE,shipping,4.3
133135,TRUE,direct_human,6.1
133136,TRUE,direct_human,1.1
133136,TRUE,direct_human,1.2
133136,TRUE,direct_human,1.3
133136,TRUE,shipping,4.3
133136,TRUE,direct_human,6.1
133137,TRUE,direct_human,1.1
133137,TRUE,direct_human,1.2
133137,TRUE,direct_human,1.3
133137,TRUE,shipping,4.3
133137,TRUE,direct_human,6.1
133138,TRUE,direct_human,1.1
133138,TRUE,direct_human,1.2
133138,TRUE,direct_human,1.3
133138,TRUE,shipping,4.3
133138,TRUE,direct_human,6.1
133139,TRUE,direct_human,1.1
133139,TRUE,direct_human,1.2
133139,TRUE,direct_human,1.3
133139,TRUE,shipping,4.3
133139,TRUE,direct_human,6.1
133140,TRUE,direct_human,1.1
133140,TRUE,direct_human,1.2
133140,TRUE,direct_human,1.3
133140,TRUE,shipping,4.3
133140,TRUE,direct_human,6.1
133141,TRUE,direct_human,1.1
133141,TRUE,direct_human,1.2
133141,TRUE,direct_human,1.3
133141,TRUE,shipping,4.3
133141,TRUE,direct_human,6.1
133142,TRUE,direct_human,1.1
133142,TRUE,direct_human,1.2
133142,TRUE,direct_human,1.3
133142,FALSE,shipping,4.3
133142,TRUE,direct_human,6.1
133143,TRUE,direct_human,1.1
133143,TRUE,direct_human,1.2
133143,TRUE,direct_human,1.3
133143,TRUE,shipping,4.3
133143,TRUE,direct_human,6.1
133144,TRUE,direct_human,1.1
133144,TRUE,direct_human,1.2
133144,TRUE,direct_human,1.3
133144,TRUE,shipping,4.3
133144,TRUE,direct_human,6.1
133145,TRUE,direct_human,1.1
133145,TRUE,direct_human,1.2
133145,TRUE,direct_human,1.3
133145,TRUE,shipping,4.3
133145,TRUE,direct_human,6.1
133146,TRUE,direct_human,1.1
133146,TRUE,direct_human,1.2
133146,TRUE,direct_human,1.3
133146,TRUE,shipping,4.3
133146,TRUE,direct_human,6.1
133147,TRUE,direct_human,1.1
133147,TRUE,direct_human,1.2
133147,TRUE,direct_human,1.3
133147,TRUE,shipping,4.3
133147,TRUE,direct_human,6.1
133148,TRUE,direct_human,1.1
133148,TRUE,direct_human,1.2
133148,TRUE,direct_human,1.3
133148,TRUE,shipping,4.3
133148,TRUE,direct_human,6.1
133149,TRUE,direct_human,1.1
133149,TRUE,direct_human,1.2
133149,TRUE,direct_human,1.3
133149,TRUE,shipping,4.3
133149,TRUE,direct_human,6.1
133150,TRUE,direct_human,1.1
133150,TRUE,direct_human,1.2
133150,TRUE,direct_human,1.3
133150,TRUE,shipping,4.3
133150,TRUE,direct_human,6.1
133151,TRUE,direct_human,1.1
133151,TRUE,direct_human,1.2
133151,TRUE,direct_human,1.3
133151,TRUE,shipping,4.3
133151,TRUE,direct_human,6.1
133152,TRUE,direct_human,1.1
133152,TRUE,direct_human,1.2
133152,TRUE,direct_human,1.3
133152,TRUE,shipping,4.3
133152,TRUE,direct_human,6.1
133153,TRUE,direct_human,1.1
133153,TRUE,direct_human,1.2
133153,TRUE,direct_human,1.3
133153,TRUE,shipping,4.3
133153,TRUE,direct_human,6.1
133154,TRUE,direct_human,1.1
133154,TRUE,direct_human,1.2
133154,TRUE,direct_human,1.3
133154,TRUE,shipping,4.3
133154,TRUE,direct_human,6.1
133155,TRUE,direct_human,1.1
133155,TRUE,direct_human,1.2
133155,TRUE,direct_human,1.3
133155,TRUE,shipping,4.3
133155,TRUE,direct_human,6.1
133156,TRUE,direct_human,1.1
133156,TRUE,direct_human,1.2
133156,TRUE,direct_human,1.3
133156,TRUE,shipping,4.3
133156,TRUE,direct_human,6.1
133157,TRUE,direct_human,1.1
133157,TRUE,direct_human,1.2
133157,TRUE,direct_human,1.3
133157,TRUE,shipping,4.3
133157,TRUE,direct_human,6.1
133158,TRUE,direct_human,1.1
133158,TRUE,direct_human,1.2
133158,TRUE,direct_human,1.3
133158,TRUE,shipping,4.3
133158,TRUE,direct_human,6.1
133159,TRUE,direct_human,1.1
133159,TRUE,direct_human,1.2
133159,TRUE,direct_human,1.3
133159,TRUE,shipping,4.3
133159,TRUE,direct_human,6.1
133160,TRUE,direct_human,1.1
133160,TRUE,direct_human,1.2
133160,TRUE,direct_human,1.3
133160,TRUE,shipping,4.3
133160,TRUE,direct_human,6.1
133161,TRUE,direct_human,1.1
133161,TRUE,direct_human,1.2
133161,TRUE,direct_human,1.3
133161,TRUE,shipping,4.3
133161,TRUE,direct_human,6.1
133162,TRUE,direct_human,1.1
133162,TRUE,direct_human,1.2
133162,TRUE,direct_human,1.3
133162,TRUE,shipping,4.3
133162,TRUE,direct_human,6.1
133163,TRUE,direct_human,1.1
133163,TRUE,direct_human,1.2
133163,TRUE,direct_human,1.3
133163,TRUE,shipping,4.3
133163,TRUE,direct_human,6.1
133164,TRUE,direct_human,1.1
133164,TRUE,direct_human,1.2
133164,TRUE,direct_human,1.3
133164,TRUE,shipping,4.3
133164,TRUE,direct_human,6.1
133165,TRUE,direct_human,1.1
133165,TRUE,direct_human,1.2
133165,TRUE,direct_human,1.3
133165,TRUE,shipping,4.3
133165,TRUE,direct_human,6.1
133166,TRUE,direct_human,1.1
133166,TRUE,direct_human,1.2
133166,TRUE,direct_human,1.3
133166,TRUE,shipping,4.3
133166,TRUE,direct_human,6.1
133167,TRUE,direct_human,1.1
133167,TRUE,direct_human,1.2
133167,TRUE,direct_human,1.3
133167,TRUE,shipping,4.3
133167,TRUE,direct_human,6.1
133168,TRUE,direct_human,1.1
133168,TRUE,direct_human,1.2
133168,TRUE,direct_human,1.3
133168,TRUE,shipping,4.3
133168,TRUE,direct_human,6.1
133169,TRUE,direct_human,1.1
133169,TRUE,direct_human,1.2
133169,TRUE,direct_human,1.3
133169,TRUE,shipping,4.3
133169,TRUE,direct_human,6.1
133170,TRUE,direct_human,1.1
133170,TRUE,direct_human,1.2
133170,TRUE,direct_human,1.3
133170,TRUE,shipping,4.3
133170,TRUE,direct_human,6.1
133171,TRUE,direct_human,1.1
133171,TRUE,direct_human,1.2
133171,TRUE,direct_human,1.3
133171,TRUE,shipping,4.3
133171,TRUE,direct_human,6.1
133172,TRUE,direct_human,1.1
133172,TRUE,direct_human,1.2
133172,TRUE,direct_human,1.3
133172,TRUE,shipping,4.3
133172,TRUE,direct_human,6.1
133173,TRUE,direct_human,1.1
133173,TRUE,direct_human,1.2
133173,TRUE,direct_human,1.3
133173,TRUE,shipping,4.3
133173,TRUE,direct_human,6.1
133174,TRUE,direct_human,1.1
133174,TRUE,direct_human,1.2
133174,TRUE,direct_human,1.3
133174,TRUE,shipping,4.3
133174,TRUE,direct_human,6.1
133175,TRUE,direct_human,1.1
133175,TRUE,direct_human,1.2
133175,TRUE,direct_human,1.3
133175,TRUE,shipping,4.3
133175,TRUE,direct_human,6.1
133176,TRUE,direct_human,1.1
133176,TRUE,direct_human,1.2
133176,TRUE,direct_human,1.3
133176,TRUE,shipping,4.3
133176,TRUE,direct_human,6.1
133177,TRUE,direct_human,1.1
133177,TRUE,direct_human,1.2
133177,TRUE,direct_human,1.3
133177,TRUE,shipping,4.3
133177,TRUE,direct_human,6.1
133178,TRUE,direct_human,1.1
133178,TRUE,direct_human,1.2
133178,TRUE,direct_human,1.3
133178,TRUE,shipping,4.3
133178,TRUE,direct_human,6.1
133179,TRUE,direct_human,1.1
133179,TRUE,direct_human,1.2
133179,TRUE,direct_human,1.3
133179,TRUE,shipping,4.3
133179,TRUE,direct_human,6.1
133180,TRUE,direct_human,1.1
133180,TRUE,direct_human,1.2
133180,TRUE,direct_human,1.3
133180,TRUE,shipping,4.3
133180,TRUE,direct_human,6.1
133181,TRUE,direct_human,1.1
133181,TRUE,direct_human,1.2
133181,TRUE,direct_human,1.3
133181,TRUE,shipping,4.3
133181,TRUE,direct_human,6.1
133182,TRUE,direct_human,1.1
133182,TRUE,direct_human,1.2
133182,TRUE,direct_human,1.3
133182,TRUE,shipping,4.3
133182,TRUE,direct_human,6.1
133183,TRUE,direct_human,1.1
133183,TRUE,direct_human,1.2
133183,TRUE,direct_human,1.3
133183,TRUE,shipping,4.3
133183,TRUE,direct_human,6.1
133184,TRUE,direct_human,1.1
133184,TRUE,direct_human,1.2
133184,TRUE,direct_human,1.3
133184,TRUE,shipping,4.3
133184,TRUE,direct_human,6.1
133185,TRUE,direct_human,1.1
133185,TRUE,direct_human,1.2
133185,TRUE,direct_human,1.3
133185,TRUE,shipping,4.3
133185,TRUE,direct_human,6.1
133186,TRUE,direct_human,1.1
133186,TRUE,direct_human,1.2
133186,TRUE,direct_human,1.3
133186,TRUE,shipping,4.3
133186,TRUE,direct_human,6.1
133187,TRUE,direct_human,1.1
133187,TRUE,direct_human,1.2
133187,TRUE,direct_human,1.3
133187,TRUE,shipping,4.3
133187,TRUE,direct_human,6.1
133188,TRUE,direct_human,1.1
133188,TRUE,direct_human,1.2
133188,TRUE,direct_human,1.3
133188,TRUE,shipping,4.3
133188,TRUE,direct_human,6.1
133189,TRUE,direct_human,1.1
133189,TRUE,direct_human,1.2
133189,TRUE,direct_human,1.3
133189,TRUE,shipping,4.3
133189,TRUE,direct_human,6.1
133190,TRUE,direct_human,1.1
133190,TRUE,direct_human,1.2
133190,TRUE,direct_human,1.3
133190,TRUE,shipping,4.3
133190,TRUE,direct_human,6.1
133191,TRUE,direct_human,1.1
133191,TRUE,direct_human,1.2
133191,TRUE,direct_human,1.3
133191,TRUE,shipping,4.3
133191,TRUE,direct_human,6.1
133192,TRUE,direct_human,1.1
133192,TRUE,direct_human,1.2
133192,TRUE,direct_human,1.3
133192,TRUE,shipping,4.3
133192,TRUE,direct_human,6.1
133193,TRUE,direct_human,1.1
133193,TRUE,direct_human,1.2
133193,TRUE,direct_human,1.3
133193,TRUE,shipping,4.3
133193,TRUE,direct_human,6.1
133194,TRUE,direct_human,1.1
133194,TRUE,direct_human,1.2
133194,TRUE,direct_human,1.3
133194,TRUE,shipping,4.3
133194,TRUE,direct_human,6.1
133195,TRUE,direct_human,1.1
133195,TRUE,direct_human,1.2
133195,TRUE,direct_human,1.3
133195,TRUE,shipping,4.3
133195,TRUE,direct_human,6.1
133196,TRUE,direct_human,1.1
133196,TRUE,direct_human,1.2
133196,TRUE,direct_human,1.3
133196,TRUE,shipping,4.3
133196,TRUE,direct_human,6.1
133197,TRUE,direct_human,1.1
133197,TRUE,direct_human,1.2
133197,TRUE,direct_human,1.3
133197,TRUE,shipping,4.3
133197,TRUE,direct_human,6.1
133198,TRUE,direct_human,1.1
133198,TRUE,direct_human,1.2
133198,TRUE,direct_human,1.3
133198,TRUE,shipping,4.3
133198,TRUE,direct_human,6.1
133199,TRUE,direct_human,1.1
133199,TRUE,direct_human,1.2
133199,TRUE,direct_human,1.3
133199,TRUE,shipping,4.3
133199,TRUE,direct_human,6.1
133200,TRUE,direct_human,1.1
133200,TRUE,direct_human,1.2
133200,TRUE,direct_human,1.3
133200,TRUE,shipping,4.3
133200,TRUE,direct_human,6.1
133201,TRUE,direct_human,1.1
133201,TRUE,direct_human,1.2
133201,TRUE,direct_human,1.3
133201,TRUE,shipping,4.3
133201,TRUE,direct_human,6.1
133202,TRUE,direct_human,1.1
133202,TRUE,direct_human,1.2
133202,TRUE,direct_human,1.3
133202,TRUE,shipping,4.3
133202,TRUE,direct_human,6.1
133203,TRUE,direct_human,1.1
133203,TRUE,direct_human,1.2
133203,TRUE,direct_human,1.3
133203,TRUE,shipping,4.3
133203,TRUE,direct_human,6.1
133204,TRUE,direct_human,1.1
133204,TRUE,direct_human,1.2
133204,TRUE,direct_human,1.3
133204,TRUE,shipping,4.3
133204,TRUE,direct_human,6.1
133205,TRUE,direct_human,1.1
133205,TRUE,direct_human,1.2
133205,TRUE,direct_human,1.3
133205,TRUE,shipping,4.3
133205,TRUE,direct_human,6.1
133206,TRUE,direct_human,1.1
133206,TRUE,direct_human,1.2
133206,TRUE,direct_human,1.3
133206,TRUE,shipping,4.3
133206,TRUE,direct_human,6.1
133207,TRUE,direct_human,1.1
133207,TRUE,direct_human,1.2
133207,TRUE,direct_human,1.3
133207,TRUE,shipping,4.3
133207,TRUE,direct_human,6.1
133208,TRUE,direct_human,1.1
133208,TRUE,direct_human,1.2
133208,TRUE,direct_human,1.3
133208,TRUE,shipping,4.3
133208,TRUE,direct_human,6.1
133209,TRUE,direct_human,1.1
133209,TRUE,direct_human,1.2
133209,TRUE,direct_human,1.3
133209,TRUE,shipping,4.3
133209,TRUE,direct_human,6.1
133210,TRUE,direct_human,1.1
133210,TRUE,direct_human,1.2
133210,TRUE,direct_human,1.3
133210,TRUE,shipping,4.3
133210,TRUE,direct_human,6.1
133211,TRUE,direct_human,1.1
133211,TRUE,direct_human,1.2
133211,TRUE,direct_human,1.3
133211,TRUE,shipping,4.3
133211,TRUE,direct_human,6.1
133212,TRUE,direct_human,1.1
133212,TRUE,direct_human,1.2
133212,TRUE,direct_human,1.3
133212,TRUE,shipping,4.3
133212,TRUE,direct_human,6.1
133213,TRUE,direct_human,1.1
133213,TRUE,direct_human,1.2
133213,TRUE,direct_human,1.3
133213,TRUE,shipping,4.3
133213,TRUE,direct_human,6.1
133214,TRUE,direct_human,1.1
133214,TRUE,direct_human,1.2
133214,TRUE,direct_human,1.3
133214,TRUE,shipping,4.3
133214,TRUE,direct_human,6.1
133215,TRUE,direct_human,1.1
133215,TRUE,direct_human,1.2
133215,TRUE,direct_human,1.3
133215,TRUE,shipping,4.3
133215,TRUE,direct_human,6.1
133216,TRUE,direct_human,1.1
133216,TRUE,direct_human,1.2
133216,TRUE,direct_human,1.3
133216,TRUE,shipping,4.3
133216,TRUE,direct_human,6.1
133217,TRUE,direct_human,1.1
133217,TRUE,direct_human,1.2
133217,TRUE,direct_human,1.3
133217,TRUE,shipping,4.3
133217,TRUE,direct_human,6.1
133218,TRUE,direct_human,1.1
133218,TRUE,direct_human,1.2
133218,TRUE,direct_human,1.3
133218,TRUE,shipping,4.3
133218,TRUE,direct_human,6.1
133219,TRUE,direct_human,1.1
133219,TRUE,direct_human,1.2
133219,TRUE,direct_human,1.3
133219,TRUE,shipping,4.3
133219,TRUE,direct_human,6.1
133220,TRUE,direct_human,1.1
133220,TRUE,direct_human,1.2
133220,TRUE,direct_human,1.3
133220,TRUE,shipping,4.3
133220,TRUE,direct_human,6.1
133221,TRUE,direct_human,1.1
133221,TRUE,direct_human,1.2
133221,TRUE,direct_human,1.3
133221,TRUE,shipping,4.3
133221,TRUE,direct_human,6.1
133222,TRUE,direct_human,1.1
133222,TRUE,direct_human,1.2
133222,TRUE,direct_human,1.3
133222,TRUE,shipping,4.3
133222,TRUE,direct_human,6.1
133223,TRUE,direct_human,1.1
133223,TRUE,direct_human,1.2
133223,TRUE,direct_human,1.3
133223,TRUE,shipping,4.3
133223,TRUE,direct_human,6.1
133224,TRUE,direct_human,1.1
133224,TRUE,direct_human,1.2
133224,TRUE,direct_human,1.3
133224,TRUE,shipping,4.3
133224,TRUE,direct_human,6.1
133225,TRUE,direct_human,1.1
133225,TRUE,direct_human,1.2
133225,TRUE,direct_human,1.3
133225,TRUE,shipping,4.3
133225,TRUE,direct_human,6.1
133226,TRUE,direct_human,1.1
133226,TRUE,direct_human,1.2
133226,TRUE,direct_human,1.3
133226,TRUE,shipping,4.3
133226,TRUE,direct_human,6.1
133227,TRUE,direct_human,1.1
133227,TRUE,direct_human,1.2
133227,TRUE,direct_human,1.3
133227,TRUE,shipping,4.3
133227,TRUE,direct_human,6.1
133228,TRUE,direct_human,1.1
133228,TRUE,direct_human,1.2
133228,TRUE,direct_human,1.3
133228,TRUE,shipping,4.3
133228,TRUE,direct_human,6.1
133229,TRUE,direct_human,1.1
133229,TRUE,direct_human,1.2
133229,TRUE,direct_human,1.3
133229,TRUE,shipping,4.3
133229,TRUE,direct_human,6.1
133230,TRUE,direct_human,1.1
133230,TRUE,direct_human,1.2
133230,TRUE,direct_human,1.3
133230,TRUE,shipping,4.3
133230,TRUE,direct_human,6.1
133231,TRUE,direct_human,1.1
133231,TRUE,direct_human,1.2
133231,TRUE,direct_human,1.3
133231,TRUE,shipping,4.3
133231,TRUE,direct_human,6.1
133232,TRUE,direct_human,1.1
133232,TRUE,direct_human,1.2
133232,TRUE,direct_human,1.3
133232,TRUE,shipping,4.3
133232,TRUE,direct_human,6.1
133233,TRUE,direct_human,1.1
133233,TRUE,direct_human,1.2
133233,TRUE,direct_human,1.3
133233,TRUE,shipping,4.3
133233,TRUE,direct_human,6.1
133234,TRUE,direct_human,1.1
133234,TRUE,direct_human,1.2
133234,TRUE,direct_human,1.3
133234,TRUE,shipping,4.3
133234,TRUE,direct_human,6.1
133235,TRUE,direct_human,1.1
133235,TRUE,direct_human,1.2
133235,TRUE,direct_human,1.3
133235,TRUE,shipping,4.3
133235,TRUE,direct_human,6.1
133236,TRUE,direct_human,1.1
133236,TRUE,direct_human,1.2
133236,TRUE,direct_human,1.3
133236,TRUE,shipping,4.3
133236,TRUE,direct_human,6.1
133237,TRUE,direct_human,1.1
133237,TRUE,direct_human,1.2
133237,TRUE,direct_human,1.3
133237,TRUE,shipping,4.3
133237,TRUE,direct_human,6.1
133238,TRUE,direct_human,1.1
133238,TRUE,direct_human,1.2
133238,TRUE,direct_human,1.3
133238,TRUE,shipping,4.3
133238,TRUE,direct_human,6.1
133239,TRUE,direct_human,1.1
133239,TRUE,direct_human,1.2
133239,TRUE,direct_human,1.3
133239,TRUE,shipping,4.3
133239,TRUE,direct_human,6.1
133240,TRUE,direct_human,1.1
133240,TRUE,direct_human,1.2
133240,TRUE,direct_human,1.3
133240,TRUE,shipping,4.3
133240,TRUE,direct_human,6.1
133241,TRUE,direct_human,1.1
133241,TRUE,direct_human,1.2
133241,TRUE,direct_human,1.3
133241,TRUE,shipping,4.3
133241,TRUE,direct_human,6.1
133242,TRUE,direct_human,1.1
133242,TRUE,direct_human,1.2
133242,TRUE,direct_human,1.3
133242,TRUE,shipping,4.3
133242,TRUE,direct_human,6.1
133243,TRUE,direct_human,1.1
133243,TRUE,direct_human,1.2
133243,TRUE,direct_human,1.3
133243,TRUE,shipping,4.3
133243,TRUE,direct_human,6.1
133244,TRUE,direct_human,1.1
133244,TRUE,direct_human,1.2
133244,TRUE,direct_human,1.3
133244,TRUE,shipping,4.3
133244,TRUE,direct_human,6.1
133245,TRUE,direct_human,1.1
133245,TRUE,direct_human,1.2
133245,TRUE,direct_human,1.3
133245,TRUE,shipping,4.3
133245,TRUE,direct_human,6.1
133246,TRUE,direct_human,1.1
133246,TRUE,direct_human,1.2
133246,TRUE,direct_human,1.3
133246,TRUE,shipping,4.3
133246,TRUE,direct_human,6.1
133247,TRUE,direct_human,1.1
133247,TRUE,direct_human,1.2
133247,TRUE,direct_human,1.3
133247,TRUE,shipping,4.3
133247,TRUE,direct_human,6.1
133248,TRUE,direct_human,1.1
133248,TRUE,direct_human,1.2
133248,TRUE,direct_human,1.3
133248,TRUE,shipping,4.3
133248,TRUE,direct_human,6.1
133249,TRUE,direct_human,1.1
133249,TRUE,direct_human,1.2
133249,TRUE,direct_human,1.3
133249,TRUE,shipping,4.3
133249,TRUE,direct_human,6.1
133250,TRUE,direct_human,1.1
133250,TRUE,direct_human,1.2
133250,TRUE,direct_human,1.3
133250,TRUE,shipping,4.3
133250,TRUE,direct_human,6.1
133251,TRUE,direct_human,1.1
133251,TRUE,direct_human,1.2
133251,TRUE,direct_human,1.3
133251,TRUE,shipping,4.3
133251,TRUE,direct_human,6.1
133252,TRUE,direct_human,1.1
133252,TRUE,direct_human,1.2
133252,TRUE,direct_human,1.3
133252,TRUE,shipping,4.3
133252,TRUE,direct_human,6.1
133253,TRUE,direct_human,1.1
133253,TRUE,direct_human,1.2
133253,TRUE,direct_human,1.3
133253,TRUE,shipping,4.3
133253,TRUE,direct_human,6.1
133254,TRUE,direct_human,1.1
133254,TRUE,direct_human,1.2
133254,TRUE,direct_human,1.3
133254,TRUE,shipping,4.3
133254,TRUE,direct_human,6.1
133255,TRUE,direct_human,1.1
133255,TRUE,direct_human,1.2
133255,TRUE,direct_human,1.3
133255,TRUE,shipping,4.3
133255,TRUE,direct_human,6.1
133256,TRUE,direct_human,1.1
133256,TRUE,direct_human,1.2
133256,TRUE,direct_human,1.3
133256,TRUE,shipping,4.3
133256,TRUE,direct_human,6.1
133257,TRUE,direct_human,1.1
133257,TRUE,direct_human,1.2
133257,TRUE,direct_human,1.3
133257,TRUE,shipping,4.3
133257,TRUE,direct_human,6.1
133258,TRUE,direct_human,1.1
133258,TRUE,direct_human,1.2
133258,TRUE,direct_human,1.3
133258,TRUE,shipping,4.3
133258,TRUE,direct_human,6.1
133259,TRUE,direct_human,1.1
133259,TRUE,direct_human,1.2
133259,TRUE,direct_human,1.3
133259,TRUE,shipping,4.3
133259,TRUE,direct_human,6.1
133260,TRUE,direct_human,1.1
133260,TRUE,direct_human,1.2
133260,TRUE,direct_human,1.3
133260,TRUE,shipping,4.3
133260,TRUE,direct_human,6.1
133261,TRUE,direct_human,1.1
133261,TRUE,direct_human,1.2
133261,TRUE,direct_human,1.3
133261,TRUE,shipping,4.3
133261,TRUE,direct_human,6.1
133262,TRUE,direct_human,1.1
133262,TRUE,direct_human,1.2
133262,TRUE,direct_human,1.3
133262,TRUE,shipping,4.3
133262,TRUE,direct_human,6.1
133263,TRUE,direct_human,1.1
133263,TRUE,direct_human,1.2
133263,TRUE,direct_human,1.3
133263,TRUE,shipping,4.3
133263,TRUE,direct_human,6.1
133264,TRUE,direct_human,1.1
133264,TRUE,direct_human,1.2
133264,TRUE,direct_human,1.3
133264,TRUE,shipping,4.3
133264,TRUE,direct_human,6.1
133265,TRUE,direct_human,1.1
133265,TRUE,direct_human,1.2
133265,TRUE,direct_human,1.3
133265,TRUE,shipping,4.3
133265,TRUE,direct_human,6.1
133266,TRUE,direct_human,1.1
133266,TRUE,direct_human,1.2
133266,TRUE,direct_human,1.3
133266,TRUE,shipping,4.3
133266,TRUE,direct_human,6.1
133267,TRUE,direct_human,1.1
133267,TRUE,direct_human,1.2
133267,TRUE,direct_human,1.3
133267,TRUE,shipping,4.3
133267,TRUE,direct_human,6.1
133268,TRUE,direct_human,1.1
133268,TRUE,direct_human,1.2
133268,TRUE,direct_human,1.3
133268,TRUE,shipping,4.3
133268,TRUE,direct_human,6.1
133269,TRUE,direct_human,1.1
133269,TRUE,direct_human,1.2
133269,TRUE,direct_human,1.3
133269,TRUE,shipping,4.3
133269,TRUE,direct_human,6.1
133270,TRUE,direct_human,1.1
133270,TRUE,direct_human,1.2
133270,TRUE,direct_human,1.3
133270,TRUE,shipping,4.3
133270,TRUE,direct_human,6.1
133271,TRUE,direct_human,1.1
133271,TRUE,direct_human,1.2
133271,TRUE,direct_human,1.3
133271,TRUE,shipping,4.3
133271,TRUE,direct_human,6.1
133272,TRUE,direct_human,1.1
133272,TRUE,direct_human,1.2
133272,TRUE,direct_human,1.3
133272,TRUE,shipping,4.3
133272,TRUE,direct_human,6.1
133273,TRUE,direct_human,1.1
133273,TRUE,direct_human,1.2
133273,TRUE,direct_human,1.3
133273,TRUE,shipping,4.3
133273,TRUE,direct_human,6.1
133274,TRUE,direct_human,1.1
133274,TRUE,direct_human,1.2
133274,TRUE,direct_human,1.3
133274,TRUE,shipping,4.3
133274,TRUE,direct_human,6.1
133275,TRUE,direct_human,1.1
133275,TRUE,direct_human,1.2
133275,TRUE,direct_human,1.3
133275,TRUE,shipping,4.3
133275,TRUE,direct_human,6.1
133276,TRUE,direct_human,1.1
133276,TRUE,direct_human,1.2
133276,TRUE,direct_human,1.3
133276,TRUE,shipping,4.3
133276,TRUE,direct_human,6.1
133277,TRUE,direct_human,1.1
133277,TRUE,direct_human,1.2
133277,TRUE,direct_human,1.3
133277,TRUE,shipping,4.3
133277,TRUE,direct_human,6.1
133278,TRUE,direct_human,1.1
133278,TRUE,direct_human,1.2
133278,TRUE,direct_human,1.3
133278,TRUE,shipping,4.3
133278,TRUE,direct_human,6.1
133279,TRUE,direct_human,1.1
133279,TRUE,direct_human,1.2
133279,TRUE,direct_human,1.3
133279,TRUE,shipping,4.3
133279,TRUE,direct_human,6.1
133280,TRUE,direct_human,1.1
133280,TRUE,direct_human,1.2
133280,TRUE,direct_human,1.3
133280,TRUE,shipping,4.3
133280,TRUE,direct_human,6.1
133281,TRUE,direct_human,1.1
133281,TRUE,direct_human,1.2
133281,TRUE,direct_human,1.3
133281,TRUE,shipping,4.3
133281,TRUE,direct_human,6.1
133282,TRUE,direct_human,1.1
133282,TRUE,direct_human,1.2
133282,TRUE,direct_human,1.3
133282,TRUE,shipping,4.3
133282,TRUE,direct_human,6.1
133283,TRUE,direct_human,1.1
133283,TRUE,direct_human,1.2
133283,TRUE,direct_human,1.3
133283,TRUE,shipping,4.3
133283,TRUE,direct_human,6.1
133284,TRUE,direct_human,1.1
133284,TRUE,direct_human,1.2
133284,TRUE,direct_human,1.3
133284,TRUE,shipping,4.3
133284,TRUE,direct_human,6.1
133285,TRUE,direct_human,1.1
133285,TRUE,direct_human,1.2
133285,TRUE,direct_human,1.3
133285,TRUE,shipping,4.3
133285,TRUE,direct_human,6.1
133286,TRUE,direct_human,1.1
133286,TRUE,direct_human,1.2
133286,TRUE,direct_human,1.3
133286,TRUE,shipping,4.3
133286,TRUE,direct_human,6.1
133287,TRUE,direct_human,1.1
133287,TRUE,direct_human,1.2
133287,TRUE,direct_human,1.3
133287,TRUE,shipping,4.3
133287,TRUE,direct_human,6.1
133288,TRUE,direct_human,1.1
133288,TRUE,direct_human,1.2
133288,TRUE,direct_human,1.3
133288,TRUE,shipping,4.3
133288,TRUE,direct_human,6.1
133289,TRUE,direct_human,1.1
133289,TRUE,direct_human,1.2
133289,TRUE,direct_human,1.3
133289,TRUE,shipping,4.3
133289,TRUE,direct_human,6.1
133290,TRUE,direct_human,1.1
133290,TRUE,direct_human,1.2
133290,TRUE,direct_human,1.3
133290,TRUE,shipping,4.3
133290,TRUE,direct_human,6.1
133291,TRUE,direct_human,1.1
133291,TRUE,direct_human,1.2
133291,TRUE,direct_human,1.3
133291,TRUE,shipping,4.3
133291,TRUE,direct_human,6.1
133292,TRUE,direct_human,1.1
133292,TRUE,direct_human,1.2
133292,TRUE,direct_human,1.3
133292,TRUE,shipping,4.3
133292,TRUE,direct_human,6.1
133293,TRUE,direct_human,1.1
133293,TRUE,direct_human,1.2
133293,TRUE,direct_human,1.3
133293,TRUE,shipping,4.3
133293,TRUE,direct_human,6.1
133294,TRUE,direct_human,1.1
133294,TRUE,direct_human,1.2
133294,TRUE,direct_human,1.3
133294,TRUE,shipping,4.3
133294,TRUE,direct_human,6.1
133295,TRUE,direct_human,1.1
133295,TRUE,direct_human,1.2
133295,TRUE,direct_human,1.3
