meow,impact,adj_r2,term,estimate,std.error,statistic,p.value,sig
57,land-based,0.6989311658182086,year,-1.3501950003649211e-4,2.743811666455775e-5,-4.92087345815899,8.236162116433991e-4,TRUE
57,ocean,0.011002034243830283,year,2.0960114788058793e-6,1.988331955132741e-6,1.054155707448734,0.3192881914036758,FALSE
58,climate,0.2785016964934812,year,-0.014909222746078424,0.00676292845735245,-2.204551303491843,0.05493131373403496,FALSE
58,fishing,0.16400022414765691,year,0.001065371947115793,6.190544365161944e-4,1.7209665003150705,0.11936454379879931,FALSE
58,land-based,0.572074542765947,year,-7.429649098242106e-5,1.96002558528562e-5,-3.7905878137603177,0.004278788666934946,TRUE
58,ocean,0.4252873563218619,year,2.0921552308496876e-18,1.2079063857173523e-18,1.7320508075691619,0.1173068030141858,FALSE
59,climate,-0.09802342111473572,year,7.874647901667783e-4,0.002404275283399168,0.3275268832999271,0.7507595429132644,FALSE
59,fishing,0.08811398627234113,year,0.0017719863807681329,0.0012636807748666217,1.4022420978551022,0.1943798308257271,FALSE
59,land-based,0.006390400592043433,year,2.5364138562209785e-5,2.4585838507723324e-5,1.0316564372714792,0.32915856860145604,FALSE
59,ocean,0.8628263235734474,year,1.5692487412598074e-5,1.963090828342143e-6,7.9937653347657855,2.227310878339286e-5,TRUE
60,climate,0.752398975296467,year,0.003097677873401543,5.529139029348614e-4,5.6024597264765825,3.3322195244865844e-4,TRUE
60,fishing,0.5205441429578104,year,0.004846655863226662,0.0014075219837910195,3.4433962091111927,0.007350971017178972,TRUE
60,land-based,0.7894278113689593,year,1.9031591410668326e-4,3.067630957803078e-5,6.2040029170581965,1.5810440068381453e-4,TRUE
60,ocean,0.9430131228270028,year,5.852368568672802e-4,4.5357796160746454e-5,12.902673992211199,4.1416860200309767e-7,TRUE
61,climate,0.5026147078115464,year,0.006770496749074859,0.002031695186198636,3.3324372647368756,0.008765014883870331,TRUE
61,fishing,-0.041576828034712854,year,9.92775685176345e-4,0.001280784435962817,0.7751309723170048,0.45814342588197987,FALSE
61,land-based,0.15172324380647284,year,1.322747414541352e-4,7.921061489028838e-5,1.669911812164871,0.12927618141239322,FALSE
61,ocean,0.8875506794651905,year,1.2584930954365816e-4,1.4076632848980035e-5,8.940299210316972,9.015506341002505e-6,TRUE
62,climate,-0.003642917230618714,year,-0.001399537752794965,0.0014256502691085454,-0.9816837853719141,0.3519069708558976,FALSE
62,fishing,0.45602566563422897,year,0.0010118723159597272,3.30331324568873e-4,3.0632042458593878,0.01350149360412918,TRUE
62,land-based,0.26475635046793655,year,2.17983004017164e-6,1.0162478835464015e-6,2.1449786764275314,0.06052910616548897,FALSE
62,ocean,0.5098039215686501,year,-4.184310461699375e-18,2.4158127714347045e-18,-1.7320508075691619,0.1173068030141858,FALSE
63,climate,0.20188886900948466,year,-4.8605392254972684e-4,2.587156655208025e-4,-1.878718559895805,0.09299629080858096,FALSE
63,fishing,-0.10554133520872622,year,1.1406967926785587e-4,5.35695005552507e-4,0.21293773151796755,0.836120576841315,FALSE
63,land-based,0.13142897685414234,year,-2.329253148085311e-5,1.4692859960716974e-5,-1.5852959562078677,0.14736026343414516,FALSE
63,ocean,-0.11111111111111116,year,1.9056869108948173e-18,7.349237584245233e-7,2.593040283498375e-12,0.9999999999979876,FALSE
64,climate,0.31013200491531445,year,5.127035530183521e-4,2.1870648596394992e-4,2.3442539930108093,0.043714620031076734,TRUE
64,fishing,-0.08216729968466963,year,3.0348512198869615e-4,6.185652148019289e-4,0.4906275275855518,0.6354297739533561,FALSE
64,land-based,0.7396413381621789,year,2.389225269047852e-5,4.405754118914992e-6,5.422965523178693,4.2020922270296284e-4,TRUE
64,ocean,0.6670191681181884,year,1.8378185819691576e-5,4.007419830588575e-6,4.5860395457973135,0.001316435531766618,TRUE
65,climate,0.43936872339809807,year,0.001320171220482332,4.4409610117139694e-4,2.9727151780889374,0.015633356626106976,TRUE
65,fishing,-0.05011657245056789,year,-3.404157069235216e-4,4.708272781461863e-4,-0.7230161095675229,0.4880328738452758,FALSE
65,land-based,0.4356396186475726,year,4.6707196798844946e-5,1.581780152765054e-5,2.9528248105274137,0.016146644181837515,TRUE
65,ocean,0.915422002377934,year,1.5323748037245448e-4,1.466175525334668e-5,10.45150991300831,2.474667550774505e-6,TRUE
66,climate,0.44042752503448657,year,0.003193684289906605,0.0010722867230786597,2.9783864904502098,0.015490094069836223,TRUE
66,fishing,0.8714614078222339,year,-0.005087372800015128,6.133477433402922e-4,-8.294434691011158,1.6564319332408246e-5,TRUE
66,land-based,0.6294110195553027,year,1.0159754582017882e-4,2.3957372869173008e-5,4.240763224539899,0.002171844446651344,TRUE
66,ocean,0.9415480725788272,year,2.036257456811185e-4,1.5994363404888487e-5,12.731094106495211,4.645476911554459e-7,TRUE
67,climate,0.5007073293265742,year,0.001254633870336754,3.77800098721968e-4,3.320893442275325,0.008927603331315523,TRUE
67,fishing,-0.10715702475629851,year,1.8224113995391527e-4,0.001016498410066727,0.17928325135496498,0.8616865701143217,FALSE
67,land-based,0.3968964794725258,year,1.756739158448952e-5,6.380384603126622e-6,2.7533436739661203,0.0223542099142185,TRUE
67,ocean,0.9085325865865989,year,1.0225644774454221e-4,1.020888769872166e-5,10.016414203218886,3.529715705070141e-6,TRUE
68,climate,0.4452445864153367,year,8.130055520800474e-4,2.706118194445475e-4,3.0043238826330887,0.014851877264817301,TRUE
68,fishing,0.32736613100511547,year,0.00575976208871824,0.0023779303351894186,2.4221744445088778,0.03847318746797688,TRUE
68,land-based,0.5893788465187771,year,9.998160786206975e-5,2.5516350813488052e-5,3.918334897998778,0.0035198655348229833,TRUE
68,ocean,-0.11096553179327762,year,-1.1309825000916033e-6,3.293328729996293e-5,-0.034341621891261255,0.9733543230078205,FALSE
69,climate,0.7752981877515808,year,3.61487113936872e-4,6.0667723895743676e-5,5.958474963690424,2.13102984178372e-4,TRUE
69,fishing,0.09791833691579943,year,0.0015269964819558356,0.0010573918831921767,1.4441159481439958,0.1826007464485066,FALSE
69,land-based,0.48369352462793036,year,2.40567140245684e-5,7.471050369848967e-6,3.2199908759355242,0.01048954283858528,TRUE
69,ocean,0.6430216126185826,year,3.382195814083158e-4,7.756656538318955e-5,4.360378466385154,0.0018224595189053905,TRUE
70,climate,0.18075316131856367,year,2.9467173849686174e-4,1.6456374039422982e-4,1.7906237290848184,0.10696549383294478,FALSE
70,fishing,0.09305279525751686,year,-0.004140876568524921,0.002909193110875401,-1.4233763145681642,0.1883552254301493,FALSE
70,land-based,-0.10698562081965801,year,-3.4733040617035897e-6,1.8965083300186887e-5,-0.18314204091417635,0.8587459221437026,FALSE
70,ocean,0.19476070581766425,year,-7.73500770892748e-6,4.183427476098383e-6,-1.8489642172885068,0.09751153937983272,FALSE
71,climate,0.41188868617791297,year,0.0019333327335905209,6.833832915326396e-4,2.8290605836361475,0.019752671458426862,TRUE
71,fishing,0.20794559229732412,year,-0.00234982073623263,0.0012341190267127554,-1.9040470857107668,0.08930818457062098,FALSE
71,land-based,0.6843561013442485,year,8.018566116237695e-5,1.6836934307207474e-5,4.762485836156732,0.001026094639835334,TRUE
71,ocean,0.9544441386185253,year,0.0010490547346400118,7.230378595519928e-5,14.50898761082891,1.505691562044237e-7,TRUE
72,climate,0.5516453530553304,year,0.0047417013175836825,0.0013000102928447214,3.647433673165579,0.00533879044902923,TRUE
72,fishing,0.6559330019159715,year,0.007541532845216181,0.0016836418435680048,4.479297585782274,0.0015339733616783048,TRUE
72,land-based,0.8110797809226586,year,5.446146263643938e-5,8.216689049830017e-6,6.628151839038627,9.611532636888019e-5,TRUE
72,ocean,0.4598805477880542,year,2.689947710050724e-4,8.720725375475317e-5,3.084545831033133,0.013043843834899855,TRUE
73,climate,0.7621677014775542,year,0.005664372674160504,9.853477270438818e-4,5.748602771078646,2.767832704609914e-4,TRUE
73,fishing,-0.03136975835649958,year,-1.9393504457517185e-4,2.3248794389663777e-4,-0.8341724793324929,0.425769742234527,FALSE
73,land-based,NaN,year,0,0,NaN,NaN,NA
73,ocean,0.5762232678019044,year,3.702752580984295e-4,9.691432137650417e-5,3.820645419988451,0.004085871669092917,TRUE
74,climate,0.8723651304833258,year,0.006817818796894064,8.187040383997376e-4,8.327574406766539,1.604073346301451e-5,TRUE
74,fishing,-0.10631561937978451,year,1.821919655521589e-4,9.224246820618948e-4,0.1975141917765095,0.8478140123475633,FALSE
74,land-based,0.4252873563218619,year,-1.021560171313324e-21,5.897980399010509e-22,-1.7320508075691619,0.1173068030141858,FALSE
74,ocean,0.6149767728133431,year,2.1872451112482357e-4,5.309150905989744e-5,4.119764440638901,0.0025988555951038917,TRUE
75,climate,0.911111390782723,year,0.006430954653381662,6.321272751176561e-4,10.173512370882408,3.1003095845018258e-6,TRUE
75,fishing,0.794628439038354,year,0.0037978629441148414,6.028184268279727e-4,6.300177259177652,1.40954358595232e-4,TRUE
75,land-based,0.4606473637332703,year,2.2872824843308928e-5,7.405061114110571e-6,3.0888097330789153,0.012954342806862992,TRUE
75,ocean,0.6455542480003302,year,8.851247480595349e-5,2.019324855366644e-5,4.3832707041028565,0.0017627145496939569,TRUE
76,climate,0.54555025757067,year,0.002857920085827834,7.925031973362598e-4,3.606193761026829,0.005693013798272248,TRUE
76,fishing,0.8123383700110244,year,0.009988834104605604,0.0015009793485021446,6.654877773350878,9.321666125239725e-5,TRUE
76,land-based,0.894662123456072,year,5.681280929089458e-5,6.128684331134941e-6,9.269984587438147,6.699968360903314e-6,TRUE
76,ocean,0.93952451513108,year,6.05329857849664e-4,4.840993049915951e-5,12.504249677866685,5.418534735678035e-7,TRUE
77,climate,0.45315350794126164,year,0.0024354436699463543,7.99186501318425e-4,3.047403410754037,0.013850968059589477,TRUE
77,fishing,0.42960797954445007,year,0.0016526335802408395,5.657911987358457e-4,2.9209248640370147,0.01700621124241728,TRUE
77,land-based,NaN,year,0,0,NaN,NaN,NA
77,ocean,0.98273072935033,year,0.0014841531964275765,6.216088790028409e-5,23.875997376491682,1.8940166268958142e-9,TRUE
78,climate,0.7943906770277422,year,0.007170324708510674,0.0011389228699764942,6.295707020668274,1.41704947803527e-4,TRUE
78,fishing,0.10152408654731959,year,-2.80540065358715e-4,1.9222473947569304e-4,-1.4594378752907062,0.178448152455514,FALSE
78,land-based,-0.06666666666666643,year,2.4427280045150503e-7,3.9889581276458594e-7,0.6123724356957994,0.5554454421055826,FALSE
78,ocean,0.9793829605043948,year,0.0012273987548111892,5.625562066969886e-5,21.818242163174762,4.209324870180427e-9,TRUE
79,climate,0.1701041269480843,year,3.280420830788311e-5,1.8784545164020743e-5,1.7463403037681815,0.11470216761744842,FALSE
79,fishing,0.004952421564801801,year,0.0019207862504275039,0.0018747001514705511,1.0245831841005624,0.3323091011897752,FALSE
79,land-based,0.18819028967265583,year,2.8456845949782328e-6,1.5622058302577657e-6,1.8215810873709848,0.10184748969329163,FALSE
79,ocean,0.9199578673584252,year,2.1167438216475646e-4,1.965904929032853e-5,10.767274604112817,1.927603672613373e-6,TRUE
80,climate,0.12649113419666513,year,1.417147076584307e-5,9.057368949272218e-6,1.5646343706669676,0.15210793646089943,FALSE
80,fishing,0.16268251466550543,year,-0.008054573165884309,0.004695206415201879,-1.71548861830774,0.12039366944173212,FALSE
80,land-based,0.13975154389919864,year,-9.896910160085633e-6,6.1090308318589854e-6,-1.6200458685643908,0.13967421550301728,FALSE
80,ocean,0.8189185163593329,year,8.833981859069712e-5,1.2993432016716435e-5,6.798805617872579,7.916052728288118e-5,TRUE
81,climate,0.686382267317927,year,0.004959989172040954,0.0010368029784684337,4.783926430620266,9.95800287055869e-4,TRUE
81,fishing,0.44918793684744784,year,-0.002728081023891947,9.016288283520766e-4,-3.0257251521982833,0.014345658390394395,TRUE
81,land-based,0.7892798031224164,year,2.3791645981952676e-5,3.8365491292310454e-6,6.201314040443737,1.5861543767808342e-4,TRUE
81,ocean,0.9244645818647002,year,4.3168912894746763e-4,3.8862814727869196e-5,11.108025292823061,1.4825002902780362e-6,TRUE
82,climate,0.7276687469429535,year,0.0060147180735076085,0.001142401504821742,5.264977372772397,5.17305046458468e-4,TRUE
82,fishing,0.5519412659455263,year,0.012302255535932853,0.0033709867428520614,3.6494523634715903,0.005322057411707324,TRUE
82,land-based,0.7467602189314557,year,3.715582560978626e-5,6.729155260870755e-6,5.521618118375572,3.697104554135795e-4,TRUE
82,ocean,0.7286432233195533,year,3.3941150309814297e-4,6.431310997232205e-5,5.2774854651596375,5.087955308600224e-4,TRUE
83,climate,0.7452828481161049,year,0.005093984722861981,9.260377281263657e-4,5.500839294278585,3.797733461900313e-4,TRUE
83,fishing,0.3816679783264425,year,0.004231447149614911,0.0015799829480207205,2.678160011103752,0.02528216565926181,TRUE
83,land-based,0.8161616229090677,year,1.1918849914292275e-4,1.7689984002489475e-5,6.737626168918502,8.483050220667276e-5,TRUE
83,ocean,0.6337503205271864,year,1.1900734092666794e-4,2.7816557361473692e-5,4.278291500280862,0.0020551089942819883,TRUE
84,climate,0.5917433226445629,year,0.0057494047304720445,0.0014606144108157396,3.9362919384459967,0.003425176765875232,TRUE
84,fishing,-0.1111038827621793,year,9.017155958122319e-6,0.0011784362803290522,0.007651797647985242,0.9940617351800575,FALSE
84,land-based,0.1968464805276895,year,8.363030865579261e-7,4.5019044280831417e-7,1.8576651279867666,0.09617034755637204,FALSE
84,ocean,0.8490142721723971,year,0.0012607206722429333,1.6664857026211512e-4,7.565145445052389,3.449537826479312e-5,TRUE
85,climate,0.5015037619576688,year,0.0035429783080069906,0.001065330627950463,3.325707733403996,0.008859418229936801,TRUE
85,fishing,0.4731186343707514,year,-0.007827708800914756,0.002477867009127208,-3.1590512211032467,0.01156785877189839,TRUE
85,land-based,0.6598724086056476,year,1.0522047685818613e-4,2.329578746146924e-5,4.516716897087882,0.0014536254368438738,TRUE
85,ocean,0.9450769930196029,year,0.0015142066545786065,1.1509869858242459e-4,13.155723507110304,3.5054171798685516e-7,TRUE
86,climate,0.49296656382787574,year,0.004257095299481191,0.0013000618814115144,3.274532820590925,0.009612847653561084,TRUE
86,fishing,0.2322468334900213,year,-0.006274183354155517,0.0031273263878160954,-2.006245135972829,0.07578572199598323,FALSE
86,land-based,0.6088222169185462,year,1.2200429848087862e-4,2.9977459744979494e-5,4.069867811308176,0.0028002004581800795,TRUE
86,ocean,0.8429953618778667,year,0.002148973364550424,2.9058125687462117e-4,7.395430068903771,4.123337165490678e-5,TRUE
87,climate,-0.023152950009599715,year,1.1734756652506965e-4,1.334089736332121e-4,0.8796077454856908,0.4019472103338124,FALSE
87,fishing,0.44670837273478237,year,-0.009065289847520145,0.0030094743708941017,-3.0122502238910536,0.014662281610050858,TRUE
87,land-based,0.9589876022521725,year,4.1918643991643883e-4,2.73546794553418e-5,15.32412180522117,9.368139378314427e-8,TRUE
87,ocean,0.8598004556892093,year,0.0010377454256132364,1.3144771362564052e-4,7.894739261640616,2.4601654510113747e-5,TRUE
88,climate,-0.11111071849074627,year,-6.1586809816543824e-6,0.0034534940404191286,-0.0017833188387106475,0.9986160208889314,FALSE
88,fishing,0.26689010566675697,year,-0.005365296965601344,0.002490637092842121,-2.154186565766948,0.05962903077991893,FALSE
88,land-based,0.9240641596141939,year,3.396168966543244e-4,3.0660871286263814e-5,11.076557266866518,1.5184327332883709e-6,TRUE
88,ocean,0.7711716453328893,year,0.0014279311911293846,2.4240247445410937e-4,5.890745110358659,2.3171579813819558e-4,TRUE
89,climate,0.6603357830767262,year,0.0035684495822059185,7.892783522101248e-4,4.521154763986117,0.0014443993505609287,TRUE
89,fishing,0.5121351313410378,year,-0.009594830216925579,0.002829671220710114,-3.390793300190447,0.007989049377350817,TRUE
89,land-based,0.9363321655333374,year,1.3349566970856643e-4,1.0970860838162994e-5,12.168203724195584,6.838350601276761e-7,TRUE
89,ocean,0.015024254756194844,year,-3.683736011172108e-5,3.431322811132528e-5,-1.0735614845740118,0.31095877304250524,FALSE
90,climate,-0.09642161208748967,year,4.581239958402077e-4,0.0013193107062286658,0.34724496184055426,0.7363892066994299,FALSE
90,fishing,0.3049860894176991,year,0.002307113298750808,9.939099066850606e-4,2.321249927416068,0.0453928247033053,TRUE
90,land-based,0.8535910013277709,year,5.359681951214233e-4,6.959932612741129e-5,7.700767018063633,2.997622180137607e-5,TRUE
90,ocean,0.6721085909649407,year,4.7439608658405647e-4,1.0231588384260375e-4,4.636582989536964,0.0012251827128931668,TRUE
91,climate,0.22378996051311872,year,2.0135297636616095e-4,1.0218053168024919e-4,1.9705610555663329,0.08026964533290912,FALSE
91,fishing,0.10779399365706854,year,0.004267107681813042,0.002871553913036726,1.4859925361110458,0.1714461991018515,FALSE
91,land-based,0.10749051932802778,year,1.488268967239801e-5,1.0023973088894025e-5,1.484709659574721,0.17177885347642977,FALSE
91,ocean,0.9048147554734449,year,1.5333189355872694e-4,1.5644621130361108e-5,9.80093364237244,4.229072845068571e-6,TRUE
92,climate,0.6391540875233176,year,0.0020113040252393364,4.6495397197180295e-4,4.325813191163171,0.0019168025184311032,TRUE
92,fishing,0.19015342707341465,year,0.017466211152998023,0.009545634884373214,1.8297589803682177,0.10053407825454737,FALSE
92,land-based,0.7049825365316887,year,5.0700892990398836e-5,1.0161275291252001e-5,4.989619072130446,7.495184625942003e-4,TRUE
92,ocean,0.5754775864645834,year,1.3469893008089697e-4,3.530570424111803e-5,3.8152172000586453,0.004120019757587236,TRUE
93,climate,0.7687785921300325,year,0.0058956057318423245,0.001007411909113167,5.852229538394354,2.4308254313483224e-4,TRUE
93,fishing,0.545264590085989,year,-0.0058073521478729665,0.0016112392997524134,-3.604276626547861,0.005710069817408414,TRUE
93,land-based,0.9754974398651204,year,1.2756037926680612e-4,6.3850414332977834e-6,19.97800336918456,9.168071914949597e-9,TRUE
93,ocean,0.9619753748050065,year,0.0012986799224022911,8.148843550474124e-5,15.93698436297418,6.65785794139138e-8,TRUE
94,climate,0.6507983972570492,year,0.004179202808041611,9.431018782631339e-4,4.431337593917479,0.0016439698876987783,TRUE
94,fishing,0.5115512281989801,year,-0.006741350999891234,0.0019902557934018505,-3.3871781819404028,0.008034972655958766,TRUE
94,land-based,0.6635344980639601,year,7.707121715988543e-6,1.6931276509393139e-6,4.552002745754453,0.0013819753083432423,TRUE
94,ocean,0.9641026864523908,year,0.001109864512698046,6.759775463309937e-5,16.418659446930782,5.1341773775760565e-8,TRUE
95,climate,0.8763961010240358,year,0.0039596112475580505,4.669573779282234e-4,8.479598855736867,1.3860941333829828e-5,TRUE
95,fishing,0.4286126269331233,year,-0.006306821161883687,0.0021630612691066133,-2.9156923347291626,0.0171516186733283,TRUE
95,land-based,0.91107022818685,year,5.5094512259943724e-5,5.416848668604392e-6,10.170952823413172,3.10682601595234e-6,TRUE
95,ocean,0.808098299283862,year,0.0010869579224800302,1.6554789333117218e-4,6.565821531208572,1.0326521196895778e-4,TRUE
96,climate,0.8719588348311536,year,0.0045254763382468095,5.444094346517312e-4,8.31263392990579,1.6274498181692666e-5,TRUE
96,fishing,0.5727507691595404,year,-0.019997412377117104,0.005268767015827051,-3.795463401028383,0.0042468538188834976,TRUE
96,land-based,0.4252873563218619,year,-8.172481370506592e-21,4.718384319208407e-21,-1.7320508075691619,0.1173068030141858,FALSE
96,ocean,0.9816019259747292,year,0.0014706837870134307,6.361084557345633e-5,23.12001630783416,2.519471539258244e-9,TRUE
97,climate,0.8708018772612551,year,0.004992596246277629,6.036661035246729e-4,8.270459807378554,1.6954804007972057e-5,TRUE
97,fishing,0.6333886321371485,year,-0.02204509074648853,0.005156574821680988,-4.275142223050701,0.0020646431574817404,TRUE
97,land-based,NaN,year,0,0,NaN,NaN,NA
97,ocean,0.9379448179391202,year,0.0016380217752500338,1.327969565085966e-4,12.33478400646928,6.088932772190811e-7,TRUE
98,climate,0.8513899302473706,year,0.005938638102928539,7.778379366427594e-4,7.63480131678895,3.20875473833593e-5,TRUE
98,fishing,0.6685598238304061,year,-0.02119894600621945,0.00460723025249656,-4.601234330481354,0.001288259653160147,TRUE
98,land-based,0.32311035734444093,year,1.4625423433442542e-6,6.086820329005387e-7,2.4028018970345393,0.039715015724602724,TRUE
98,ocean,0.43371738121082715,year,0.002315539853668455,7.868966849631587e-4,2.942622453387086,0.01641660050599709,TRUE
99,climate,0.7683182838673623,year,0.002925138910476926,5.004614524488881e-4,5.844883549299271,2.4531850633908276e-4,TRUE
99,fishing,0.640530376759818,year,-0.02284672779836118,0.005266577497189795,-4.338059738141519,0.0018827935954445739,TRUE
99,land-based,0.8749914770774938,year,6.63991277454829e-5,7.880429390304396e-6,8.425826113888716,1.4592337488688619e-5,TRUE
99,ocean,0.8674664466852915,year,0.0021348034029844143,2.618797555155379e-4,8.1518458682758,1.904144208764572e-5,TRUE
100,climate,0.9033640369734977,year,0.003117328965314406,3.207081993722143e-4,9.72014114829796,4.529569840956559e-6,TRUE
100,fishing,0.5964528749783121,year,-0.014556511502872255,0.003664378463832482,-3.972436702853003,0.0032426681561339766,TRUE
100,land-based,0.9827121421046514,year,1.7284879238697819e-4,7.243394035328446e-6,23.862955893871995,1.9032206707255287e-9,TRUE
100,ocean,0.9894603920116342,year,0.0022986414024934202,7.498131752993917e-5,30.656188477557752,2.0477318362476643e-10,TRUE
101,climate,0.7401586128033424,year,0.0029262492208525057,5.389030301791253e-4,5.430010701331282,4.1636589201813983e-4,TRUE
101,fishing,0.18445593451318554,year,-0.00586121480560391,0.0032453541326372486,-1.8060324285291336,0.10438889127548347,FALSE
101,land-based,0.7688780784142129,year,5.43282584021246e-5,9.280821710440635e-6,5.8538198553051615,2.4260140471072395e-4,TRUE
101,ocean,0.03621047888872797,year,9.50652661482651e-4,8.105102566309214e-4,1.1729063928620282,0.2709408407910401,FALSE
102,climate,0.40970737042700955,year,0.0025229172790936743,8.953075426301289e-4,2.817933680846858,0.02011475704061733,TRUE
102,fishing,0.2999733254768816,year,-0.00696179323012521,0.00302824941968419,-2.2989497446518925,0.04708022666910959,TRUE
102,land-based,0.2851287475563028,year,1.3860609263107856e-5,6.205773241027226e-6,2.2335023734791744,0.05239629761883861,FALSE
102,ocean,0.8939543522861462,year,7.948349400322852e-4,8.606071399888362e-5,9.235746522421321,6.906902779037903e-6,TRUE
103,climate,0.9361112500145347,year,0.010387706179504432,8.552461822573361e-4,12.145866763283443,6.946370311280073e-7,TRUE
103,fishing,0.13793066524658226,year,-0.001727390119208547,0.0010712828984185726,-1.6124500090111769,0.1413227898028357,FALSE
103,land-based,0.7887056001398519,year,1.0426081750513724e-4,1.6840959724539967e-5,6.1909071223068475,1.606103494417826e-4,TRUE
103,ocean,0.7401461150075819,year,5.5176516955286326e-5,1.0161720106240858e-5,5.429840261138414,4.1645842130380676e-4,TRUE
104,climate,0.7163898069250616,year,0.0076581229433772425,0.0014944374942913235,5.124418366529808,6.24251369499226e-4,TRUE
104,fishing,-0.04130536170822463,year,-0.0022740946096255154,0.002927728021627518,-0.7767438070840169,0.4572379500368494,FALSE
104,land-based,0.24347130839352016,year,-1.309800468467195e-5,6.377316760392595e-6,-2.053842576241363,0.07017607093607287,FALSE
104,ocean,0.9388123605507886,year,6.946547669882673e-4,5.589858220726352e-5,12.427055205310792,5.713219382402325e-7,TRUE
105,climate,0.9202320992891001,year,0.009764604575002212,9.052027831771266e-4,10.787201228800809,1.8978583651440986e-6,TRUE
105,fishing,0.6494679078948582,year,-0.04630187238697988,0.010477773859845378,-4.419056281069914,0.0016734734192277326,TRUE
105,land-based,0.7195936003408112,year,2.943855542656115e-5,5.701194586498047e-6,5.1635766820307305,5.92243083751172e-4,TRUE
105,ocean,0.9631124629621916,year,7.131281595383217e-4,4.404928070526531e-5,16.18932586685984,5.8051506524371936e-8,TRUE
106,climate,0.8485011610524685,year,0.007083177900442912,9.381313526912224e-4,7.550305061357731,3.503355609514846e-5,TRUE
106,fishing,0.712194074137533,year,-0.008863154708951647,0.0017467731831969178,-5.074015787631017,6.682262654929794e-4,TRUE
106,land-based,-0.08641975308642591,year,-4.47966227180201e-7,9.90490596205346e-7,-0.45226701686658893,0.6617803305191996,FALSE
106,ocean,0.8712805262178893,year,8.990485237297142e-4,1.0847800184355499e-4,8.28784185227071,1.6670704484682146e-5,TRUE
107,climate,0.8553158186980891,year,0.003314574901188225,4.2749653276282087e-4,7.753454466090799,2.8399172394556655e-5,TRUE
107,fishing,0.45530082472211664,year,-0.004305854269936684,0.0014075059293564476,-3.0592086186844307,0.013588999418839167,TRUE
107,land-based,0.6479029413035042,year,5.830222833928991e-5,1.3236409346852694e-5,4.404686105688685,0.0017087152836473818,TRUE
107,ocean,0.47759638628649126,year,4.858224526491229e-4,1.5254909317710007e-4,3.1846957758386214,0.011100728199733472,TRUE
108,climate,0.7692538616425206,year,0.002260005451439328,3.856772975663706e-4,5.859835322690746,2.407908039786942e-4,TRUE
108,fishing,-0.10794214933279123,year,1.56705182484853e-4,9.76702156226966e-4,0.16044316221253216,0.8760754311829682,FALSE
108,land-based,0.3110151078163259,year,3.540573417844394e-5,1.507773254369262e-5,2.348213438316693,0.04343200987427223,TRUE
108,ocean,0.5087731250686349,year,0.00138947856994756,4.123028735430819e-4,3.3700433809913095,0.00825641424656852,TRUE
109,climate,0.8709455565052082,year,0.003550956415207974,4.2908397371660666e-4,8.275667777685966,1.6869128790109027e-5,TRUE
109,fishing,0.3594143167752961,year,-0.006987619129903686,0.0027177220332670515,-2.5711309119806005,0.03013184187684681,TRUE
109,land-based,0.3847970589473889,year,-8.05475524253443e-6,2.9904714687970053e-6,-2.693473362504496,0.024655845828859737,TRUE
109,ocean,0.8716344604201132,year,0.002683083385303102,3.232336697113947e-4,8.300754645079962,1.64630371816294e-5,TRUE
110,climate,0.8850012306761392,year,0.004072887200876687,4.612894939982543e-4,8.829351749537352,9.982765487200525e-6,TRUE
110,fishing,0.6512165081074619,year,-0.008870207638587525,0.0019999524252333973,-4.4352093213179105,0.001634784466707327,TRUE
110,land-based,0.8099147756921835,year,3.231161468558799e-4,4.893005094240065e-5,6.603633976106932,9.886117969601844e-5,TRUE
110,ocean,0.5288193205120755,year,0.002325148150576275,6.65053725374286e-4,3.496180927740392,0.006764033319330476,TRUE
111,climate,0.8935357251591687,year,0.015387770914812634,0.0016697432523721989,9.215650904982713,7.031630312738492e-6,TRUE
111,fishing,0.4801592944655225,year,0.007563240054750647,0.00236389782421101,3.1994784111597565,0.010840372535541107,TRUE
111,land-based,0.8978113702417747,year,3.492338556494303e-5,3.7048230688802514e-6,9.426465155189799,5.837221185456102e-6,TRUE
111,ocean,0.9479600681252541,year,9.25517668834555e-4,6.838632160351807e-5,13.533666486704886,2.747132635031179e-7,TRUE
112,climate,0.6121857232141195,year,0.0024647742616541873,6.016023302801954e-4,4.097015815258266,0.0026886742825625552,TRUE
112,fishing,0.0836593092814687,year,-5.934265470632581e-4,4.2905473701222377e-4,-1.3831021915657147,0.19997825151776003,FALSE
112,land-based,-0.050971683335110374,year,5.010021622753156e-5,6.981266344092382e-5,0.7176379435792027,0.49118657211799854,FALSE
112,ocean,0.9598520429295068,year,0.002048166100284479,1.321868884604094e-4,15.494472440796688,8.508988553160391e-8,TRUE
113,climate,0.3065843331928313,year,8.621214379647266e-4,3.702662652226445e-4,2.328382353294663,0.044865811869238374,TRUE
113,fishing,0.6907114390521907,year,-0.0031605911078404123,6.543194876551601e-4,-4.830348426831678,9.334519238670474e-4,TRUE
113,land-based,0.7098687491839485,year,6.870576802974652e-5,1.3614539224017007e-5,5.046499694131748,6.936337235251442e-4,TRUE
113,ocean,0.05555555555564673,year,-3.917762894518431e-6,3.108713701254867e-6,-1.2602520756211748,0.23927242482836725,FALSE
114,climate,0.715627600139182,year,0.007706833233497448,0.001506656645649238,5.115188822717118,6.320644015118372e-4,TRUE
