iucn_sid,cat_score,sens,code,stressor
192609,0,0,9.1.1,nutrient
192609,0,0,9.1.2,nutrient
192609,0,0,9.1.2,organic
192609,0,0,9.3.1,nutrient
192609,0,0,9.3.3,organic
192303,0,0,5.4.1,art_fish
192303,0,0,5.4.3,art_fish
192725,0,0,5.4.1,art_fish
192725,0,0,9.1.1,nutrient
192421,0,0,5.4.1,art_fish
192421,0,0,9.1.1,nutrient
192421,0,0,9.1.2,nutrient
192421,0,0,9.1.2,organic
192421,0,0,9.2.1,organic
192421,0,0,9.3.1,nutrient
192421,0,0,9.3.3,organic
192559,0,0,1.1,direct_human
192817,0,0,5.4.1,art_fish
192841,0,0,5.4.1,art_fish
192385,0,0,9.2.2,organic
192492,0.4,0,9.1.1,nutrient
192492,0.4,1,9.1.2,nutrient
192492,0.4,1,9.1.2,organic
192492,0.4,1,9.2.1,organic
192262,0,0,5.4.1,art_fish
192707,0,0,5.4.1,art_fish
192791,0,0,9.2.1,organic
192280,NA,0,5.4.1,art_fish
192467,0,0,9.2.1,organic
192661,NA,0,6.3,direct_human
192358,0.2,0,9.2.1,organic
192354,0.2,0,5.4.1,art_fish
192354,0.2,0,9.1.1,nutrient
192354,0.2,0,9.2.1,organic
192290,0,0,5.4.1,art_fish
192684,0.4,0,5.4.1,art_fish
192684,0.4,0,9.1.2,nutrient
192684,0.4,0,9.1.2,organic
192684,0.4,0,9.3.1,nutrient
192348,0.2,0,5.4.1,art_fish
192577,0,0,5.4.1,art_fish
192459,NA,0,5.4.1,art_fish
192459,NA,0,9.1.1,nutrient
192459,NA,0,9.1.2,nutrient
192459,NA,0,9.1.2,organic
192459,NA,0,9.2.1,organic
192331,0,0,5.4.1,art_fish
192596,0,0,5.4.1,art_fish
192287,0,0,5.4.1,art_fish
192878,0.4,0,9.1.1,nutrient
192878,0.4,0,9.1.2,nutrient
192878,0.4,0,9.1.2,organic
192878,0.4,0,9.2.1,organic
192418,0,0,5.4.1,art_fish
192418,0,0,9.2.1,organic
192475,0.2,1,9.2.1,organic
192349,0.2,0,5.4.1,art_fish
192365,NA,1,5.4.1,art_fish
192365,NA,0,9.1.1,nutrient
192365,NA,0,9.1.2,nutrient
192365,NA,0,9.1.2,organic
192314,0.4,0,5.4.3,art_fish
192314,0.4,0,5.4.4,dem_nondest_hb
192314,0.4,0,5.4.4,dem_nondest_lb
192314,0.4,0,5.4.4,pel_hb
192314,0.4,0,5.4.4,pel_lb
192669,0,0,9.2.1,organic
192438,0.4,1,1.3,direct_human
192438,0.4,0,5.4.1,art_fish
192438,0.4,0,6.1,direct_human
192709,0.6,0,5.4.1,art_fish
192709,0.6,0,9.1.1,nutrient
192709,0.6,0,9.2.1,organic
192286,0.8,2,1.1,direct_human
192286,0.8,3,1.2,direct_human
192286,0.8,2,5.4.1,art_fish
192626,0.8,3,1.3,direct_human
192626,0.8,0,5.4.1,art_fish
192594,0.4,0,5.4.1,art_fish
192594,0.4,0,9.1.1,nutrient
192594,0.4,0,9.2.1,organic
192471,0,0,5.4.1,art_fish
192311,0,0,9.1.1,nutrient
192311,0,0,9.2.1,organic
192570,0,0,1.1,direct_human
192860,0,0,5.4.1,art_fish
5272,0.2,0,5.4.1,art_fish
5272,0.2,0,9.2.1,organic
192503,0.4,0,5.4.1,art_fish
192503,0.4,0,9.2.1,organic
192350,0.4,0,5.4.1,art_fish
192350,0.4,1,6.1,direct_human
192529,0,0,5.4.1,art_fish
192856,NA,0,5.4.1,art_fish
192852,0.4,0,5.4.1,art_fish
192852,0.4,0,9.2.1,organic
192473,0,0,5.4.1,art_fish
192473,0,0,9.1.1,nutrient
192473,0,0,9.2.1,organic
192256,0.2,0,1.2,direct_human
192256,0.2,0,5.4.1,art_fish
192256,0.2,0,9.3.1,nutrient
192795,0.2,0,9.1.1,nutrient
192795,0.2,0,9.1.2,nutrient
192795,0.2,0,9.1.2,organic
192795,0.2,0,9.2.1,organic
192455,0,0,5.4.1,art_fish
133378,0,1,1.1,direct_human
133378,0,1,11.3,sst
133378,0,1,1.2,direct_human
133378,0,1,1.3,direct_human
133378,0,1,4.3,shipping
133378,0,1,5.4.1,art_fish
133378,0,1,5.4.3,art_fish
133378,0,1,6.1,direct_human
133396,0.4,1,1.1,direct_human
133396,0.4,1,11.3,sst
133396,0.4,1,1.2,direct_human
133396,0.4,1,1.3,direct_human
133396,0.4,1,4.3,shipping
133396,0.4,1,5.4.1,art_fish
133396,0.4,1,5.4.3,art_fish
133396,0.4,1,6.1,direct_human
133652,0,1,1.1,direct_human
133652,0,1,11.3,sst
133652,0,1,1.2,direct_human
133652,0,1,1.3,direct_human
133652,0,1,4.3,shipping
133652,0,1,5.4.1,art_fish
133652,0,1,5.4.3,art_fish
133652,0,1,6.1,direct_human
133305,NA,1,1.1,direct_human
133305,NA,1,11.3,sst
133305,NA,1,1.2,direct_human
133305,NA,1,1.3,direct_human
133305,NA,1,4.3,shipping
133305,NA,1,5.4.1,art_fish
133305,NA,1,5.4.3,art_fish
133305,NA,1,6.1,direct_human
133199,NA,1,1.1,direct_human
133199,NA,1,11.3,sst
133199,NA,1,1.2,direct_human
133199,NA,1,1.3,direct_human
133199,NA,1,4.3,shipping
133199,NA,1,5.4.1,art_fish
133199,NA,1,5.4.3,art_fish
133199,NA,1,6.1,direct_human
133571,0.2,1,1.1,direct_human
133571,0.2,1,11.3,sst
133571,0.2,1,1.2,direct_human
133571,0.2,1,1.3,direct_human
133571,0.2,1,4.3,shipping
133571,0.2,1,5.4.1,art_fish
133571,0.2,1,5.4.3,art_fish
133571,0.2,1,6.1,direct_human
133517,0.6,1,1.1,direct_human
133517,0.6,1,11.3,sst
133517,0.6,1,1.2,direct_human
133517,0.6,1,1.3,direct_human
133517,0.6,1,4.3,shipping
133517,0.6,1,5.4.1,art_fish
133517,0.6,1,5.4.3,art_fish
133517,0.6,1,6.1,direct_human
133351,0,1,1.1,direct_human
133351,0,1,11.3,sst
133351,0,1,1.2,direct_human
133351,0,1,1.3,direct_human
133351,0,1,4.3,shipping
133351,0,1,5.4.1,art_fish
133351,0,1,5.4.3,art_fish
133351,0,1,6.1,direct_human
132989,NA,1,1.1,direct_human
132989,NA,1,11.3,sst
132989,NA,1,1.2,direct_human
132989,NA,1,1.3,direct_human
132989,NA,1,4.3,shipping
132989,NA,1,5.4.1,art_fish
132989,NA,1,5.4.3,art_fish
132989,NA,1,6.1,direct_human
132894,0.2,1,1.1,direct_human
132894,0.2,1,11.3,sst
132894,0.2,1,1.2,direct_human
132894,0.2,1,1.3,direct_human
132894,0.2,1,4.3,shipping
132894,0.2,1,5.4.1,art_fish
132894,0.2,1,5.4.3,art_fish
132894,0.2,1,6.1,direct_human
133180,0.2,1,1.1,direct_human
133180,0.2,1,11.3,sst
133180,0.2,1,1.2,direct_human
133180,0.2,1,1.3,direct_human
133180,0.2,1,4.3,shipping
133180,0.2,1,5.4.1,art_fish
133180,0.2,1,5.4.3,art_fish
133180,0.2,1,6.1,direct_human
133061,NA,1,1.1,direct_human
133061,NA,1,11.3,sst
133061,NA,1,1.2,direct_human
133061,NA,1,1.3,direct_human
133061,NA,1,4.3,shipping
133061,NA,1,5.4.1,art_fish
133061,NA,1,5.4.3,art_fish
133061,NA,1,6.1,direct_human
133636,0,1,1.1,direct_human
133636,0,1,11.3,sst
133636,0,1,1.2,direct_human
133636,0,1,1.3,direct_human
133636,0,1,4.3,shipping
133636,0,1,5.4.1,art_fish
133636,0,1,5.4.3,art_fish
133636,0,1,6.1,direct_human
132959,0.6,1,1.1,direct_human
132959,0.6,1,11.3,sst
132959,0.6,1,1.2,direct_human
132959,0.6,1,1.3,direct_human
132959,0.6,1,4.3,shipping
132959,0.6,1,5.4.1,art_fish
132959,0.6,1,5.4.3,art_fish
132959,0.6,1,6.1,direct_human
132946,NA,1,1.1,direct_human
132946,NA,1,11.3,sst
132946,NA,1,1.2,direct_human
132946,NA,1,1.3,direct_human
132946,NA,1,4.3,shipping
132946,NA,1,5.4.1,art_fish
132946,NA,1,5.4.3,art_fish
132946,NA,1,6.1,direct_human
133091,0,1,1.1,direct_human
133091,0,1,11.3,sst
133091,0,1,1.2,direct_human
133091,0,1,1.3,direct_human
133091,0,1,4.3,shipping
133091,0,1,5.4.1,art_fish
133091,0,1,5.4.3,art_fish
133091,0,1,6.1,direct_human
133577,0.4,1,1.1,direct_human
133577,0.4,1,11.3,sst
133577,0.4,1,1.2,direct_human
133577,0.4,1,1.3,direct_human
133577,0.4,1,4.3,shipping
133577,0.4,1,5.4.1,art_fish
133577,0.4,1,5.4.3,art_fish
133577,0.4,1,6.1,direct_human
133027,0,1,1.1,direct_human
133027,0,1,11.3,sst
133027,0,1,1.2,direct_human
133027,0,1,1.3,direct_human
133027,0,1,4.3,shipping
133027,0,1,5.4.1,art_fish
133027,0,1,5.4.3,art_fish
133027,0,1,6.1,direct_human
133066,0,1,1.1,direct_human
133066,0,1,11.3,sst
133066,0,1,1.2,direct_human
133066,0,1,1.3,direct_human
133066,0,1,4.3,shipping
133066,0,1,5.4.1,art_fish
133066,0,1,5.4.3,art_fish
133066,0,1,6.1,direct_human
133116,0.2,1,1.1,direct_human
133116,0.2,1,11.3,sst
133116,0.2,1,1.2,direct_human
133116,0.2,1,1.3,direct_human
133116,0.2,1,4.3,shipping
133116,0.2,1,5.4.1,art_fish
133116,0.2,1,5.4.3,art_fish
133116,0.2,1,6.1,direct_human
132974,0.4,1,1.1,direct_human
132974,0.4,1,11.3,sst
132974,0.4,1,1.2,direct_human
132974,0.4,1,1.3,direct_human
132974,0.4,1,4.3,shipping
132974,0.4,1,5.4.1,art_fish
132974,0.4,1,5.4.3,art_fish
132974,0.4,1,6.1,direct_human
133133,0.4,1,1.1,direct_human
133133,0.4,1,11.3,sst
133133,0.4,1,1.2,direct_human
133133,0.4,1,1.3,direct_human
133133,0.4,1,4.3,shipping
133133,0.4,1,5.4.1,art_fish
133133,0.4,1,6.1,direct_human
133340,0,1,1.1,direct_human
133340,0,1,11.3,sst
133340,0,1,1.2,direct_human
133340,0,1,1.3,direct_human
133340,0,1,4.3,shipping
133340,0,1,5.4.1,art_fish
133340,0,1,5.4.3,art_fish
133340,0,1,6.1,direct_human
133129,0,1,1.1,direct_human
133129,0,1,11.3,sst
133129,0,1,1.2,direct_human
133129,0,1,1.3,direct_human
133129,0,1,4.3,shipping
133129,0,1,5.4.1,art_fish
133129,0,1,5.4.3,art_fish
133129,0,1,6.1,direct_human
133582,0,1,1.1,direct_human
133582,0,1,11.3,sst
133582,0,1,1.2,direct_human
133582,0,1,1.3,direct_human
133582,0,1,4.3,shipping
133582,0,1,5.4.1,art_fish
133582,0,1,5.4.3,art_fish
133582,0,1,6.1,direct_human
133558,0.4,1,1.1,direct_human
133558,0.4,1,11.3,sst
133558,0.4,1,1.2,direct_human
133558,0.4,1,1.3,direct_human
133558,0.4,1,4.3,shipping
133558,0.4,1,5.4.1,art_fish
133558,0.4,1,5.4.3,art_fish
133558,0.4,1,6.1,direct_human
133115,0.4,1,1.1,direct_human
133115,0.4,1,11.3,sst
133115,0.4,1,1.2,direct_human
133115,0.4,1,1.3,direct_human
133115,0.4,1,4.3,shipping
133115,0.4,1,5.4.1,art_fish
133115,0.4,1,5.4.3,art_fish
133115,0.4,1,6.1,direct_human
133405,0.2,1,1.1,direct_human
133405,0.2,1,11.3,sst
133405,0.2,1,1.2,direct_human
133405,0.2,1,1.3,direct_human
133405,0.2,1,4.3,shipping
133405,0.2,1,5.4.1,art_fish
133405,0.2,1,5.4.3,art_fish
133405,0.2,1,6.1,direct_human
133594,0,1,1.1,direct_human
133594,0,1,11.3,sst
133594,0,1,1.2,direct_human
133594,0,1,1.3,direct_human
133594,0,1,4.3,shipping
133594,0,1,5.4.1,art_fish
133594,0,1,5.4.3,art_fish
133594,0,1,6.1,direct_human
133020,0.2,1,1.1,direct_human
133020,0.2,1,11.3,sst
133020,0.2,1,1.2,direct_human
133020,0.2,1,1.3,direct_human
133020,0.2,1,4.3,shipping
133020,0.2,1,5.4.1,art_fish
133020,0.2,1,5.4.3,art_fish
133020,0.2,1,6.1,direct_human
133453,0.4,1,1.1,direct_human
133453,0.4,1,11.3,sst
133453,0.4,1,1.2,direct_human
133453,0.4,1,1.3,direct_human
133453,0.4,1,4.3,shipping
133453,0.4,1,5.4.1,art_fish
133453,0.4,1,5.4.3,art_fish
133453,0.4,1,6.1,direct_human
132936,0,1,1.1,direct_human
132936,0,1,11.3,sst
132936,0,1,1.2,direct_human
132936,0,1,1.3,direct_human
132936,0,1,4.3,shipping
132936,0,1,5.4.1,art_fish
132936,0,1,5.4.3,art_fish
132936,0,1,6.1,direct_human
133505,NA,1,1.1,direct_human
133505,NA,1,11.3,sst
133505,NA,1,1.2,direct_human
133505,NA,1,1.3,direct_human
133505,NA,1,4.3,shipping
133505,NA,1,5.4.1,art_fish
133505,NA,1,5.4.3,art_fish
133505,NA,1,6.1,direct_human
133207,0,1,1.1,direct_human
133207,0,1,11.3,sst
133207,0,1,1.2,direct_human
133207,0,1,1.3,direct_human
133207,0,1,4.3,shipping
133207,0,1,5.4.1,art_fish
133207,0,1,5.4.3,art_fish
133207,0,1,6.1,direct_human
133146,0,1,1.1,direct_human
133146,0,1,11.3,sst
133146,0,1,1.2,direct_human
133146,0,1,1.3,direct_human
133146,0,1,4.3,shipping
133146,0,1,5.4.1,art_fish
133146,0,1,5.4.3,art_fish
133146,0,1,6.1,direct_human
133242,0,1,1.1,direct_human
133242,0,1,11.3,sst
133242,0,1,1.2,direct_human
133242,0,1,1.3,direct_human
133242,0,1,4.3,shipping
133242,0,1,5.4.1,art_fish
133242,0,1,5.4.3,art_fish
133242,0,1,6.1,direct_human
133588,0.4,1,1.1,direct_human
133588,0.4,1,11.3,sst
133588,0.4,1,1.2,direct_human
133588,0.4,1,1.3,direct_human
133588,0.4,1,4.3,shipping
133588,0.4,1,5.4.1,art_fish
133588,0.4,1,5.4.3,art_fish
133588,0.4,1,6.1,direct_human
133313,0,1,1.1,direct_human
133313,0,1,11.3,sst
133313,0,1,1.2,direct_human
133313,0,1,1.3,direct_human
133313,0,1,4.3,shipping
133313,0,1,5.4.1,art_fish
133313,0,1,5.4.3,art_fish
133313,0,1,6.1,direct_human
133270,0,1,1.1,direct_human
133270,0,1,11.3,sst
133270,0,1,1.2,direct_human
133270,0,1,1.3,direct_human
133270,0,1,4.3,shipping
133270,0,1,5.4.1,art_fish
133270,0,1,5.4.3,art_fish
133270,0,1,6.1,direct_human
132966,NA,1,1.1,direct_human
132966,NA,1,11.3,sst
132966,NA,1,1.2,direct_human
132966,NA,1,1.3,direct_human
132966,NA,1,4.3,shipping
132966,NA,1,5.4.1,art_fish
132966,NA,1,5.4.3,art_fish
132966,NA,1,6.1,direct_human
132880,0.4,1,1.1,direct_human
132880,0.4,1,11.3,sst
132880,0.4,1,1.2,direct_human
132880,0.4,1,1.3,direct_human
132880,0.4,1,4.3,shipping
132880,0.4,1,5.4.1,art_fish
132880,0.4,1,5.4.3,art_fish
132880,0.4,1,6.1,direct_human
133370,0,1,1.1,direct_human
133370,0,1,11.3,sst
133370,0,1,1.2,direct_human
133370,0,1,1.3,direct_human
133370,0,1,4.3,shipping
133370,0,1,5.4.1,art_fish
133370,0,1,5.4.3,art_fish
133370,0,1,6.1,direct_human
133158,0,1,1.1,direct_human
133158,0,1,11.3,sst
133158,0,1,1.2,direct_human
133158,0,1,1.3,direct_human
133158,0,1,4.3,shipping
133158,0,1,5.4.1,art_fish
133158,0,1,5.4.3,art_fish
133158,0,1,6.1,direct_human
133421,NA,1,1.1,direct_human
133421,NA,1,11.3,sst
133421,NA,1,1.2,direct_human
133421,NA,1,1.3,direct_human
133421,NA,1,4.3,shipping
133421,NA,1,5.4.1,art_fish
133421,NA,1,5.4.3,art_fish
133421,NA,1,6.1,direct_human
133185,0.4,1,1.1,direct_human
133185,0.4,1,11.3,sst
133185,0.4,1,1.2,direct_human
133185,0.4,1,1.3,direct_human
133185,0.4,1,4.3,shipping
133185,0.4,1,5.4.1,art_fish
133185,0.4,1,5.4.3,art_fish
133185,0.4,1,6.1,direct_human
133437,0,1,1.1,direct_human
133437,0,1,11.3,sst
133437,0,1,1.2,direct_human
133437,0,1,1.3,direct_human
133437,0,1,4.3,shipping
133437,0,1,5.4.1,art_fish
133437,0,1,5.4.3,art_fish
133437,0,1,6.1,direct_human
133385,NA,1,1.1,direct_human
133385,NA,1,11.3,sst
133385,NA,1,1.2,direct_human
133385,NA,1,1.3,direct_human
133385,NA,1,4.3,shipping
133385,NA,1,5.4.1,art_fish
133385,NA,1,5.4.3,art_fish
133385,NA,1,6.1,direct_human
133680,0,1,1.1,direct_human
133680,0,1,11.3,sst
133680,0,1,1.2,direct_human
133680,0,1,1.3,direct_human
133680,0,1,4.3,shipping
133680,0,1,5.4.1,art_fish
133680,0,1,5.4.3,art_fish
133680,0,1,6.1,direct_human
133178,0.2,1,1.1,direct_human
133178,0.2,1,11.3,sst
133178,0.2,1,1.2,direct_human
133178,0.2,1,1.3,direct_human
133178,0.2,1,4.3,shipping
133178,0.2,1,5.4.1,art_fish
133178,0.2,1,5.4.3,art_fish
133178,0.2,1,6.1,direct_human
133523,0.4,1,1.1,direct_human
133523,0.4,1,11.3,sst
133523,0.4,1,1.2,direct_human
133523,0.4,1,1.3,direct_human
133523,0.4,1,4.3,shipping
133523,0.4,1,5.4.1,art_fish
133523,0.4,1,5.4.3,art_fish
133523,0.4,1,6.1,direct_human
133460,0.4,1,1.1,direct_human
133460,0.4,1,11.3,sst
133460,0.4,1,1.2,direct_human
133460,0.4,1,1.3,direct_human
133460,0.4,1,4.3,shipping
133460,0.4,1,5.4.1,art_fish
133460,0.4,1,5.4.3,art_fish
133460,0.4,1,6.1,direct_human
132947,0,1,1.1,direct_human
132947,0,1,11.3,sst
132947,0,1,1.2,direct_human
132947,0,1,1.3,direct_human
132947,0,1,4.3,shipping
132947,0,1,5.4.1,art_fish
132947,0,1,5.4.3,art_fish
132947,0,1,6.1,direct_human
133600,0.4,1,1.1,direct_human
133600,0.4,1,11.3,sst
133600,0.4,1,1.2,direct_human
133600,0.4,1,1.3,direct_human
133600,0.4,1,4.3,shipping
133600,0.4,1,5.4.1,art_fish
133600,0.4,1,5.4.3,art_fish
133600,0.4,1,6.1,direct_human
133247,0.4,1,1.1,direct_human
133247,0.4,1,11.3,sst
133247,0.4,1,1.2,direct_human
133247,0.4,1,1.3,direct_human
133247,0.4,1,4.3,shipping
133247,0.4,1,5.4.1,art_fish
133247,0.4,1,5.4.3,art_fish
133247,0.4,1,6.1,direct_human
133292,0,1,1.1,direct_human
133292,0,1,11.3,sst
133292,0,1,1.2,direct_human
133292,0,1,1.3,direct_human
133292,0,1,4.3,shipping
133292,0,1,5.4.1,art_fish
133292,0,1,5.4.3,art_fish
133292,0,1,6.1,direct_human
133214,NA,1,1.1,direct_human
133214,NA,1,11.3,sst
133214,NA,1,1.2,direct_human
133214,NA,1,1.3,direct_human
133214,NA,1,4.3,shipping
133214,NA,1,5.4.1,art_fish
133214,NA,1,5.4.3,art_fish
133214,NA,1,6.1,direct_human
133443,0.4,1,1.1,direct_human
133443,0.4,1,11.3,sst
133443,0.4,1,1.2,direct_human
133443,0.4,1,1.3,direct_human
133443,0.4,1,4.3,shipping
133443,0.4,1,5.4.1,art_fish
133443,0.4,1,5.4.3,art_fish
133443,0.4,1,6.1,direct_human
133042,0,1,1.1,direct_human
133042,0,1,11.3,sst
133042,0,1,1.2,direct_human
133042,0,1,1.3,direct_human
133042,0,1,4.3,shipping
133042,0,1,5.4.1,art_fish
133042,0,1,5.4.3,art_fish
133042,0,1,6.1,direct_human
133488,0.4,1,1.1,direct_human
133488,0.4,1,11.3,sst
133488,0.4,1,1.2,direct_human
133488,0.4,1,1.3,direct_human
133488,0.4,1,4.3,shipping
133488,0.4,1,5.4.1,art_fish
133488,0.4,1,5.4.3,art_fish
133488,0.4,1,6.1,direct_human
132971,NA,1,1.1,direct_human
132971,NA,1,11.3,sst
132971,NA,1,1.2,direct_human
132971,NA,1,1.3,direct_human
132971,NA,1,4.3,shipping
132971,NA,1,5.4.1,art_fish
132971,NA,1,5.4.3,art_fish
132971,NA,1,6.1,direct_human
133107,0.4,1,1.1,direct_human
133107,0.4,1,11.3,sst
133107,0.4,1,1.2,direct_human
133107,0.4,1,1.3,direct_human
133107,0.4,1,4.3,shipping
133107,0.4,1,5.4.1,art_fish
133107,0.4,1,5.4.3,art_fish
133107,0.4,1,6.1,direct_human
133599,0.2,1,1.1,direct_human
133599,0.2,1,11.3,sst
133599,0.2,1,1.2,direct_human
133599,0.2,1,1.3,direct_human
133599,0.2,1,4.3,shipping
133599,0.2,1,5.4.1,art_fish
133599,0.2,1,5.4.3,art_fish
133599,0.2,1,6.1,direct_human
133612,0.4,1,1.1,direct_human
133612,0.4,1,11.3,sst
133612,0.4,1,1.2,direct_human
133612,0.4,1,1.3,direct_human
133612,0.4,1,4.3,shipping
133612,0.4,1,5.4.1,art_fish
133612,0.4,1,5.4.3,art_fish
133612,0.4,1,6.1,direct_human
132980,0.2,1,1.1,direct_human
132980,0.2,1,11.3,sst
132980,0.2,1,1.2,direct_human
132980,0.2,1,1.3,direct_human
132980,0.2,1,4.3,shipping
132980,0.2,1,5.4.1,art_fish
132980,0.2,1,5.4.3,art_fish
132980,0.2,1,6.1,direct_human
133044,0,1,1.1,direct_human
133044,0,1,11.3,sst
133044,0,1,1.2,direct_human
133044,0,1,1.3,direct_human
133044,0,1,4.3,shipping
133044,0,1,5.4.1,art_fish
133044,0,1,5.4.3,art_fish
133044,0,1,6.1,direct_human
133481,0,1,1.1,direct_human
133481,0,1,11.3,sst
133481,0,1,1.2,direct_human
133481,0,1,1.3,direct_human
133481,0,1,4.3,shipping
133481,0,1,5.4.1,art_fish
133481,0,1,5.4.3,art_fish
133481,0,1,6.1,direct_human
132949,0,1,1.1,direct_human
132949,0,1,11.3,sst
132949,0,1,1.2,direct_human
132949,0,1,1.3,direct_human
132949,0,1,4.3,shipping
132949,0,1,5.4.1,art_fish
132949,0,1,5.4.3,art_fish
132949,0,1,6.1,direct_human
133501,0.4,1,1.1,direct_human
133501,0.4,1,11.3,sst
133501,0.4,1,1.2,direct_human
133501,0.4,1,1.3,direct_human
133501,0.4,1,4.3,shipping
133501,0.4,1,5.4.1,art_fish
133501,0.4,1,5.4.3,art_fish
133501,0.4,1,6.1,direct_human
133289,0.4,1,1.1,direct_human
133289,0.4,1,11.3,sst
133289,0.4,1,1.2,direct_human
133289,0.4,1,1.3,direct_human
133289,0.4,1,4.3,shipping
133289,0.4,1,5.4.1,art_fish
133289,0.4,1,5.4.3,art_fish
133289,0.4,1,6.1,direct_human
133508,0.2,1,1.1,direct_human
133508,0.2,1,11.3,sst
133508,0.2,1,1.2,direct_human
133508,0.2,1,1.3,direct_human
133508,0.2,1,4.3,shipping
133508,0.2,1,5.4.1,art_fish
133508,0.2,1,5.4.3,art_fish
133508,0.2,1,6.1,direct_human
132940,0.4,1,1.1,direct_human
132940,0.4,1,11.3,sst
132940,0.4,1,1.2,direct_human
132940,0.4,1,1.3,direct_human
132940,0.4,1,4.3,shipping
132940,0.4,1,5.4.1,art_fish
132940,0.4,1,5.4.3,art_fish
132940,0.4,1,6.1,direct_human
133074,0.4,1,1.1,direct_human
133074,0.4,1,11.3,sst
133074,0.4,1,1.2,direct_human
133074,0.4,1,1.3,direct_human
133074,0.4,1,4.3,shipping
133074,0.4,1,5.4.1,art_fish
133074,0.4,1,5.4.3,art_fish
133074,0.4,1,6.1,direct_human
133332,0.4,1,1.1,direct_human
133332,0.4,1,11.3,sst
133332,0.4,1,1.2,direct_human
133332,0.4,1,1.3,direct_human
133332,0.4,1,4.3,shipping
133332,0.4,1,5.4.1,art_fish
133332,0.4,1,5.4.3,art_fish
133332,0.4,1,6.1,direct_human
133241,NA,1,1.1,direct_human
133241,NA,1,11.3,sst
133241,NA,1,1.2,direct_human
133241,NA,1,1.3,direct_human
133241,NA,1,4.3,shipping
133241,NA,1,5.4.1,art_fish
133241,NA,1,5.4.3,art_fish
133241,NA,1,6.1,direct_human
133495,0,1,1.1,direct_human
133495,0,1,11.3,sst
133495,0,1,1.2,direct_human
133495,0,1,1.3,direct_human
133495,0,1,4.3,shipping
133495,0,1,5.4.1,art_fish
133495,0,1,5.4.3,art_fish
133495,0,1,6.1,direct_human
133658,NA,1,1.1,direct_human
133658,NA,1,11.3,sst
133658,NA,1,1.2,direct_human
133658,NA,1,1.3,direct_human
133658,NA,1,4.3,shipping
133658,NA,1,5.4.1,art_fish
133658,NA,1,5.4.3,art_fish
133658,NA,1,6.1,direct_human
133001,0,1,1.1,direct_human
133001,0,1,11.3,sst
133001,0,1,1.2,direct_human
133001,0,1,1.3,direct_human
133001,0,1,4.3,shipping
133001,0,1,5.4.1,art_fish
133001,0,1,5.4.3,art_fish
133001,0,1,6.1,direct_human
133357,0,1,1.1,direct_human
133357,0,1,11.3,sst
133357,0,1,1.2,direct_human
133357,0,1,1.3,direct_human
133357,0,1,4.3,shipping
133357,0,1,5.4.1,art_fish
133357,0,1,5.4.3,art_fish
133357,0,1,6.1,direct_human
133273,NA,1,1.1,direct_human
133273,NA,1,11.3,sst
133273,NA,1,1.2,direct_human
133273,NA,1,1.3,direct_human
133273,NA,1,4.3,shipping
133273,NA,1,5.4.1,art_fish
133273,NA,1,5.4.3,art_fish
133273,NA,1,6.1,direct_human
133383,0.4,1,1.1,direct_human
133383,0.4,1,11.3,sst
133383,0.4,1,1.2,direct_human
133383,0.4,1,1.3,direct_human
133383,0.4,1,4.3,shipping
133383,0.4,1,5.4.1,art_fish
133383,0.4,1,5.4.3,art_fish
133383,0.4,1,6.1,direct_human
133213,0.2,1,1.1,direct_human
133213,0.2,1,11.3,sst
133213,0.2,1,1.2,direct_human
133213,0.2,1,1.3,direct_human
133213,0.2,1,4.3,shipping
133213,0.2,1,5.4.1,art_fish
133213,0.2,1,5.4.3,art_fish
133213,0.2,1,6.1,direct_human
133297,0,1,1.1,direct_human
133297,0,1,11.3,sst
133297,0,1,1.2,direct_human
133297,0,1,1.3,direct_human
133297,0,1,4.3,shipping
133297,0,1,5.4.1,art_fish
133297,0,1,5.4.3,art_fish
133297,0,1,6.1,direct_human
133498,0.4,1,1.1,direct_human
133498,0.4,1,11.3,sst
133498,0.4,1,1.2,direct_human
133498,0.4,1,1.3,direct_human
133498,0.4,1,4.3,shipping
133498,0.4,1,5.4.1,art_fish
133498,0.4,1,5.4.3,art_fish
133498,0.4,1,6.1,direct_human
133473,0,1,1.1,direct_human
133473,0,1,11.3,sst
133473,0,1,1.2,direct_human
133473,0,1,1.3,direct_human
133473,0,1,4.3,shipping
133473,0,1,5.4.1,art_fish
133473,0,1,5.4.3,art_fish
133473,0,1,6.1,direct_human
133094,0,1,1.1,direct_human
133094,0,1,11.3,sst
133094,0,1,1.2,direct_human
133094,0,1,1.3,direct_human
133094,0,1,4.3,shipping
133094,0,1,5.4.1,art_fish
133094,0,1,5.4.3,art_fish
133094,0,1,6.1,direct_human
133698,0.2,1,1.1,direct_human
133698,0.2,1,11.3,sst
133698,0.2,1,1.2,direct_human
133698,0.2,1,1.3,direct_human
133698,0.2,1,4.3,shipping
133698,0.2,1,5.4.1,art_fish
133698,0.2,1,5.4.3,art_fish
133698,0.2,1,6.1,direct_human
133643,0,1,1.1,direct_human
133643,0,1,11.3,sst
133643,0,1,1.2,direct_human
133643,0,1,1.3,direct_human
133643,0,1,4.3,shipping
133643,0,1,5.4.1,art_fish
133643,0,1,5.4.3,art_fish
133643,0,1,6.1,direct_human
132998,0,1,1.1,direct_human
132998,0,1,11.3,sst
132998,0,1,1.2,direct_human
132998,0,1,1.3,direct_human
