eez,impact,adj_r2,term,estimate,std.error,statistic,p.value,sig
12,land-based,NaN,year,0,0,NaN,NaN,NA
12,ocean,0.9851475049224434,year,2.00435942869289e-4,7.7767394258078e-6,25.773776372669055,9.601893271452925e-10,TRUE
13,climate,0.18186981084150577,year,0.005604746925753862,0.003121952501842945,1.7952697622546399,0.10618244332952566,FALSE
13,fishing,0.7205119067075366,year,0.004454700760450599,8.608266152754538e-4,5.174910581761171,5.833125994917411e-4,TRUE
13,land-based,-0.009750686906471628,year,6.18306808497827e-7,6.505124951300037e-7,0.9504918247177704,0.3666873273039899,FALSE
13,ocean,0.5446029435431036,year,7.182704184880498e-5,1.995283399378209e-5,3.599841600004715,0.0057497325785039865,TRUE
14,climate,0.6765562659939264,year,0.0034330218616696745,7.333026527128147e-4,4.681589312365625,0.0011496242139731948,TRUE
14,fishing,0.7250255090890906,year,-0.006954315162007467,0.0013293541474453268,-5.231348753356548,5.409551818053556e-4,TRUE
14,land-based,0.19122757503664944,year,5.379948151230053e-6,2.933074826701772e-6,1.8342348794693988,0.09982193493565987,FALSE
14,ocean,NaN,year,0,0,NaN,NaN,NA
15,climate,0.717853067831154,year,0.006933578665014062,0.0013483603606927314,5.142229679202286,6.094666632872497e-4,TRUE
15,fishing,0.30034154683339376,year,-0.001810269961441479,7.868740027246841e-4,-2.300584280549508,0.046954476194371264,TRUE
15,land-based,0.8289392729400951,year,4.6855509184692244e-5,6.6625272489567905e-6,7.032693065837564,6.100919277854487e-5,TRUE
15,ocean,0.8236846229127053,year,0.0016182031708453708,2.3426020951141359e-4,6.907716740373396,7.006420285370834e-5,TRUE
16,climate,0.9279510663865698,year,0.01474948797570058,0.0012946390421851215,11.392741524931965,1.1968772015421194e-6,TRUE
16,fishing,0.6507977522390758,year,-6.545693358344066e-4,1.4771391336572387e-4,-4.431331625571133,0.0016439840897313832,TRUE
16,land-based,0.09818765941510066,year,6.2654295647582235e-6,4.335152163054499e-6,1.4452617414802975,0.18228732784437324,FALSE
16,ocean,0.9710609160964389,year,0.0010330210927864624,5.630956497193546e-5,18.345392888425216,1.9419244155717324e-8,TRUE
17,climate,0.8649400465559067,year,0.011418409209817806,0.0014158308000214804,8.064811988582655,2.0751718206239826e-5,TRUE
17,fishing,0.054831737058434915,year,1.1673218654677806e-4,9.286341724152737e-5,1.2570309171712977,0.2403837465675393,FALSE
17,land-based,0.9752447605854285,year,9.617004404535557e-5,4.839116387732961e-6,19.873472001860552,9.602176894848312e-9,TRUE
17,ocean,0.690738908771211,year,0.001638066885448114,3.3909895075493574e-4,4.830645691475267,9.330664637435833e-4,TRUE
18,climate,0.29482322570827446,year,0.0016655497551843106,7.317411218948026e-4,2.2761461743074696,0.048869494976231526,TRUE
18,fishing,0.011124307134965705,year,-3.781674172130429e-4,3.585379840097908e-4,-1.054748545701412,0.31903121554473995,FALSE
18,land-based,0.6161599630835279,year,6.692005652617674e-6,1.620548462967003e-6,4.129469624355155,0.0025615121837243883,TRUE
18,ocean,0.987845806665503,year,0.0011848362386118545,4.153457879374709e-5,28.526501845499112,3.8912677304070664e-10,TRUE
19,climate,-0.0992972714350362,year,-4.249351907686967e-4,0.0013663547858465213,-0.31099916007937084,0.7628837817564137,FALSE
19,fishing,0.36609950650487366,year,9.397227702038266e-4,3.6102226913316954e-4,2.602949597708038,0.02859953907890155,TRUE
19,land-based,0.39034308755688985,year,8.754004839873978e-6,3.2174561952330646e-6,2.720784467196098,0.02357751713289917,TRUE
19,ocean,0.9429108566666521,year,7.628122496866389e-4,5.917637198492177e-5,12.890486930848086,4.1754018985087553e-7,TRUE
20,climate,-0.07388482619020253,year,1.1116239117160677e-4,1.990172082871587e-4,0.5585566802404964,0.5900882739982324,FALSE
20,fishing,0.28945047606481233,year,-0.008401942367561418,0.0037301042543850956,-2.2524685088048484,0.050797965934433954,FALSE
20,land-based,0.7240450758547348,year,-1.2329768703613086e-4,2.3624841177669067e-5,-5.218984801162416,5.49941918288892e-4,TRUE
20,ocean,0.2026789196273645,year,7.782488046947694e-5,4.135178489350623e-5,1.8820198612925736,0.09250759272810484,FALSE
21,climate,2.8730179806513156e-4,year,-0.0019336296409631117,0.0019308571407092485,-1.0014358909291676,0.34277885502713923,FALSE
21,fishing,-0.09034916277131222,year,-4.390227570416988e-4,0.0010605093998002487,-0.4139734707909148,0.6885848697136363,FALSE
21,land-based,-0.11094448894011566,year,-3.937340309097991e-7,1.0716710116429628e-5,-0.03674019607063658,0.9714941682130009,FALSE
21,ocean,0.8334795274892457,year,7.339519489646641e-4,1.0272079502410714e-4,7.145115541526093,5.3949514036767126e-5,TRUE
24,climate,0.587963358881477,year,0.0013834319577324438,3.5403218636583905e-4,3.9076445899833376,0.0035775490033808695,TRUE
24,fishing,0.14352191827934158,year,-8.243735561980989e-4,5.039686898139175e-4,-1.6357634370152754,0.13631790601523916,FALSE
24,land-based,0.47552614397184856,year,2.2596355863433216e-4,7.121873464190855e-5,3.1728106343153737,0.011314745884841215,TRUE
24,ocean,0.6498591833055067,year,3.208674787194358e-4,7.255075985038967e-5,4.4226618629647945,0.001664753438569099,TRUE
25,climate,0.8955932632900119,year,0.002621935921746749,2.8145832706546195e-4,9.315538641487539,6.435147403967546e-6,TRUE
25,fishing,0.13720524683113844,year,-0.005690129560453291,0.003535509293486988,-1.6094228831290252,0.141984653453791,FALSE
25,land-based,0.6343099407495685,year,1.8500154986993383e-4,4.31926512375177e-5,4.283171895436673,0.002040426653546692,TRUE
25,ocean,0.7194722432777035,year,0.002358688238898907,0.00045692570923804363,5.1620825688101215,5.934313296471431e-4,TRUE
26,climate,0.8534880917297719,year,0.0035828299112190304,4.654445502743953e-4,7.69765143690442,3.0072439360059547e-5,TRUE
26,fishing,0.3243405446114378,year,-0.00699020961637255,0.0029024376616228766,-2.4083926792984163,0.03935260428170073,TRUE
26,land-based,0.38479705894738825,year,-9.435719925588974e-6,3.5031792246184456e-6,-2.6934733625045064,0.024655845828859282,TRUE
26,ocean,0.8015928283794056,year,0.0021008171049366597,3.264981393038857e-4,6.434392273768335,1.2031894457685569e-4,TRUE
28,climate,0.7761976523834089,year,0.003874287403568233,6.485829284906642e-4,5.973464970137585,2.0920715969094956e-4,TRUE
28,fishing,0.471921606751304,year,-0.012627185333709672,0.004005788689390446,-3.152234506815967,0.011695420034910461,TRUE
28,land-based,0.12512889661119808,year,7.289745576986946e-6,4.6761284063231565e-6,1.5589275878587086,0.15344310118101473,FALSE
28,ocean,0.8504302815726253,year,9.88784101128425e-4,1.2999243102858367e-4,7.606474417814404,3.3043767189734086e-5,TRUE
29,climate,0.772983642325783,year,0.003530268061246947,5.963010827742575e-4,5.920277797958326,2.2339129856506672e-4,TRUE
29,fishing,0.6073516879930635,year,0.03977768563855385,0.009802074091382536,4.058088652229662,0.002850109382172794,TRUE
29,land-based,NaN,year,0,0,NaN,NaN,NA
29,ocean,0.7023784382411145,year,0.00110946223243731,2.2369046626106176e-4,4.9598100937502325,7.807268418430826e-4,TRUE
30,climate,0.7908153076359029,year,0.0035733079562559455,0.00057362568310167345,6.229337460858752,1.533764771192911e-4,TRUE
30,fishing,0.5784395078278273,year,-0.015312210575910815,0.003990832619976328,-3.8368461005517296,0.0039857217497762136,TRUE
30,land-based,NaN,year,0,0,NaN,NaN,NA
30,ocean,0.3798890126428882,year,-8.339181406339784e-4,3.1238924900568916e-4,-2.669484123695919,0.025644124414578695,TRUE
31,climate,0.8721520869156597,year,0.004710913176713087,5.66233780194429e-4,8.319731781271491,1.616297908424051e-5,TRUE
31,fishing,0.5796161477280197,year,-0.020970998632759988,0.005453402744313401,-3.845488700541646,0.003933358591473339,TRUE
31,land-based,0.4252873563218619,year,-8.172481370506592e-21,4.718384319208407e-21,-1.7320508075691619,0.1173068030141858,FALSE
31,ocean,0.9825468838965051,year,0.0014552155219366046,6.127760552603214e-5,23.747917521326702,1.9865934657899383e-9,TRUE
32,climate,0.8682830709855283,year,0.00366582529690921,4.4811816352931954e-4,8.180488083851932,1.8512932539505226e-5,TRUE
32,fishing,0.6325230762891549,year,-0.008203166819467778,0.001922187067495982,-4.267621480855127,0.002087602862390216,TRUE
32,land-based,0.45970134206954893,year,3.962651318360726e-6,1.2850938036685276e-6,3.083550249054689,0.013064833218505855,TRUE
32,ocean,0.6504892697947329,year,0.001963624601227979,4.4340837345656733e-4,4.428478844277666,0.0016507874895353132,TRUE
33,climate,0.84435732333028235,year,0.0033826456033240536,4.5508384453169247e-4,7.433016231997844,3.962542045655442e-5,TRUE
33,fishing,0.6825837403169824,year,-0.019372213173165738,0.0040836243804235955,-4.743877342400491,0.001053190532324174,TRUE
33,land-based,NaN,year,0,0,NaN,NaN,NA
33,ocean,0.777749805097886,year,8.208717299442021e-4,1.36822718335164e-4,5.999528001873025,2.0261657608025465e-4,TRUE
34,climate,0.8139634948846659,year,0.0034791890815025943,5.200768031075319e-4,6.68976016756362,8.95759810773722e-5,TRUE
34,fishing,0.4644745589567709,year,-0.015719509931225745,0.005054204556438056,-3.1101847492900148,0.012515130269749764,TRUE
34,land-based,NaN,year,0,0,NaN,NaN,NA
34,ocean,0.9556641793502129,year,6.583776960208847e-4,4.473987403861872e-5,14.715680590709395,1.3319290519188692e-7,TRUE
35,climate,0.5806001185018278,year,0.002466748005850601,6.402583773402222e-4,3.852738352441446,0.0038899956627660667,TRUE
35,fishing,0.4241804614522001,year,-0.014033320854729591,0.004851624670361658,-2.8924992777076253,0.017811614666379216,TRUE
35,land-based,NaN,year,0,0,NaN,NaN,NA
35,ocean,0.6595901148116405,year,0.0014548377622979195,3.22293366715248e-4,4.514017080541701,0.0014592690591177352,TRUE
36,climate,0.7464329276375853,year,0.004055406817641682,7.350745458578348e-4,5.517000745698529,3.71921364488142e-4,TRUE
36,fishing,0.5118482925773529,year,-0.015030460069345657,0.004435050331403198,-3.3890167971532796,0.008011582186594826,TRUE
36,land-based,NaN,year,0,0,NaN,NaN,NA
36,ocean,0.9674979385751301,year,0.0012770181908025129,7.389231151949266e-5,17.282152426178165,3.2789402665749916e-8,TRUE
37,climate,0.8399826880475345,year,0.006178345813104182,8.447394341119435e-4,7.313907180856716,4.497213263570444e-5,TRUE
37,fishing,0.6666173644446345,year,-0.027060018073443298,0.00590560390740802,-4.582091602773947,0.0013238638469678682,TRUE
37,land-based,-0.025012866324415794,year,1.7305351703977927e-7,1.9903373128567953e-7,0.8694682852093547,0.4071808953145286,FALSE
37,ocean,0.664114405423619,year,0.002113451085145319,4.637165601554964e-4,4.557635561767781,0.001370891987593408,TRUE
38,climate,0.8487273290251796,year,0.007071616999488542,9.357905271895376e-4,7.5568375550100395,3.4795533806909294e-5,TRUE
38,fishing,0.7109300335015742,year,-0.009713376743786488,0.0019200108695633612,-5.05902174709847,6.819444405532894e-4,TRUE
38,land-based,-0.08641975308642591,year,-4.4038343779462607e-7,9.737244180345176e-7,-0.4522670168665883,0.6617803305192002,FALSE
38,ocean,0.8756160196964848,year,9.033330672789007e-4,1.0690803417276386e-4,8.449627516479355,1.4263496881672824e-5,TRUE
39,climate,0.8954658443720641,year,0.010593745844933625,0.0011379781172871446,9.309270261003197,6.470894114747944e-6,TRUE
39,fishing,0.6513859476743159,year,-0.06346198701261614,0.014303613593586296,-4.436780020474849,0.001631073744247565,TRUE
39,land-based,0.718792422458745,year,4.110351094146391e-5,7.975489867752168e-6,5.1537286891505545,6.001226373290289e-4,TRUE
39,ocean,0.9636246430424604,year,0.0010103071803306861,6.195622783795715e-5,16.306789738282404,5.450086921428099e-8,TRUE
40,climate,0.8542156085071612,year,0.0059819171178640855,7.748854160630838e-4,7.719744098754718,2.9397397698263017e-5,TRUE
40,fishing,-0.08609803975683694,year,0.0013280573924222697,0.002917068266685018,0.4552712761609401,0.6596981525807211,FALSE
40,land-based,0.7950443198479109,year,-3.0212282745649788e-5,4.789508146810976e-6,-6.3080136455694715,1.396489952570599e-4,TRUE
40,ocean,0.9323641271930915,year,8.409204719811877e-4,7.136432234183147e-5,11.783485702466585,8.990347431198624e-7,TRUE
41,climate,0.6784613983968125,year,0.002589256606679973,5.507752142599281e-4,4.701113157677465,0.0011184157587436387,TRUE
41,fishing,0.20965254999492566,year,-0.0071323419428585555,0.0037318772366351865,-1.9111941499151155,0.08829269275127054,FALSE
41,land-based,0.7569752287764837,year,4.775284085641377e-5,8.422126667643225e-6,5.669926699140528,3.0575269741036146e-4,TRUE
41,ocean,0.14053078303860134,year,8.875490833407366e-4,5.467575836856036e-4,1.6232954234633805,0.13897425531109905,FALSE
42,climate,0.8613669100537471,year,0.0029355873858928345,3.694599034616993e-4,7.945618342849908,2.3373554622368676e-5,TRUE
42,fishing,0.6529949442488256,year,-0.021558391269592424,0.004842684497881531,-4.45174391993187,0.0015961702844449503,TRUE
42,land-based,0.9943634510560995,year,1.8913416535901458e-4,4.501746099885469e-6,42.013512348869796,1.222739254947371e-11,TRUE
42,ocean,0.9935071277350678,year,0.0027330945096591037,6.984667226142171e-5,39.12991730557604,2.311412838001558e-11,TRUE
43,climate,0.5325972229897211,year,0.0052381742437784175,0.0014878521067637268,3.520628307051386,0.006509015634196933,TRUE
43,fishing,0.022668503493094905,year,7.776115382489359e-4,7.005956211995715e-4,1.1099292012666258,0.2958035827078073,FALSE
43,land-based,0.6906703533701788,year,9.867974538387144e-5,2.0430995692035125e-5,4.829903880912717,9.340286816766248e-4,TRUE
43,ocean,0.6678160326626373,year,0.001194133187400461,2.599395893021915e-4,4.593887335923376,0.0013018017095524231,TRUE
44,climate,0.7273102001842744,year,0.004516014704106808,8.584942381996993e-4,5.260390231129672,5.2046421002621e-4,TRUE
44,fishing,0.5709713599741129,year,-0.006051917896089635,0.0015999133813932992,-3.782653465164012,0.004331301253903728,TRUE
44,land-based,0.9598198516499439,year,1.1239354325916269e-4,7.256799741316997e-6,15.488031538095743,8.539838028435162e-8,TRUE
44,ocean,0.9484776371117352,year,9.071377078414155e-4,6.667778777924147e-5,13.604796110584687,2.625784898226764e-7,TRUE
45,climate,-0.09787822556416881,year,0.0010217626274057964,0.003102262667834692,0.3293604497129714,0.7494188646659066,FALSE
45,fishing,0.45520470192199824,year,-0.01321281049976401,0.004319776551625663,-3.0586791566317544,0.01360063862510764,TRUE
45,land-based,0.9040403781381536,year,5.293751977076292e-4,5.425267681892785e-5,9.757586698891494,4.38746786893765e-6,TRUE
45,ocean,0.5392345778557384,year,0.0022237445000277117,6.239236378127428e-4,3.5641292704078005,0.006079847528039811,TRUE
46,climate,-0.09574703985766941,year,-4.188049367200194e-4,0.0011789422567354078,-0.3552378704956477,0.7305943785423997,FALSE
46,fishing,-0.09922224992769269,year,0.002564046137539953,0.008218209498763224,0.3119957136558543,0.7621507619912862,FALSE
46,land-based,0.5670691311598081,year,9.334374938856406e-4,2.485997551988541e-4,3.754780422607364,0.004521231522674157,TRUE
46,ocean,0.5098039215686501,year,8.36862092339875e-18,4.831625542869409e-18,1.7320508075691619,0.1173068030141858,FALSE
47,climate,0.7228759828447312,year,0.0049297105534016885,9.472346664798582e-4,5.20431813556996,5.608119927611604e-4,TRUE
47,fishing,0.5047935480508834,year,-0.01146400614644771,0.003426506484189277,-3.345683482388078,0.008582242029654522,TRUE
47,land-based,0.9504554554392892,year,7.358588140443164e-5,5.299044243611406e-6,13.886632762718992,2.2000386441392846e-7,TRUE
47,ocean,0.9728319406505155,year,2.3956390595061955e-4,1.2642303334404277e-5,18.949387592898486,1.4605792212169615e-8,TRUE
48,climate,0.4193741554817123,year,5.055316465691128e-4,1.762944382558889e-4,2.8675416625188186,0.01855088812429388,TRUE
48,fishing,0.2545338570731557,year,0.021391572310150948,0.010181355772896134,2.101053414428127,0.065007055334366,FALSE
48,land-based,0.634076552023784,year,4.472032032040251e-5,1.0445901888405323e-5,4.28113539626874,0.002046539679349824,TRUE
48,ocean,0.4968595881763801,year,8.753151441462522e-5,2.6542783427975227e-5,3.297751897503329,0.009263064593785928,TRUE
49,climate,-0.11097370390668937,year,-2.149451283356614e-6,6.442486089933879e-5,-0.033363693042582486,0.9741127810286845,FALSE
49,fishing,0.2529658743879434,year,-0.003854033958265503,0.0018402121324128206,-2.0943422176073967,0.06571882036028819,FALSE
49,land-based,0.9677425134377378,year,4.210027181446614e-4,2.4265969372377476e-5,17.349511642584478,3.1690688435313646e-8,TRUE
49,ocean,0.17710562581976186,year,-5.574957759533673e-4,3.14002260501237e-4,-1.775451473067249,0.10956010850058442,FALSE
50,climate,-0.11086665917984706,year,1.1992386912909517e-4,0.002694750783675144,0.04450276806879377,0.9654754067151479,FALSE
50,fishing,0.29351962271693666,year,-0.003454385107560084,0.0015214935530497486,-2.270390893629462,0.04933153210919174,TRUE
50,land-based,0.9287890858706822,year,4.292095366380103e-4,3.743911364678417e-5,11.464201334661597,1.1351238005352624e-6,TRUE
50,ocean,0.9444386175983976,year,0.0014397409734363965,1.1010582156025521e-4,13.075975030516446,3.6934367567155937e-7,TRUE
51,climate,-0.05109431351900384,year,0.003869214340141367,0.005397416943434065,0.716864081595225,0.49164141209942336,FALSE
51,fishing,-0.033108104767268776,year,1.45303151436247e-4,1.762669917069037e-4,0.8243355720159831,0.43105269477082586,FALSE
51,land-based,0.3324549013398579,year,4.365154124773916e-4,1.7850052698059062e-4,2.4454572760160893,0.03703164880929961,TRUE
51,ocean,0.732842014288944,year,0.002162776205667689,4.0561615648594164e-4,5.332076080018399,4.7338777105504596e-4,TRUE
52,climate,-0.07760290925770374,year,-0.0027305377808128782,0.005161557281529249,-0.5290143326674238,0.6095928591768052,FALSE
52,fishing,-0.09799764777834086,year,2.0668944044236524e-5,6.304331427537702e-5,0.3278530686688413,0.7505209759206716,FALSE
52,land-based,0.7431574290153589,year,5.062167078412226e-4,9.252338604686813e-5,5.471229809777998,3.946287356264929e-4,TRUE
52,ocean,-0.018517824231164992,year,6.719242602879914e-4,7.428371814496473e-4,0.9045377332576847,0.38928128423047803,FALSE
53,climate,0.5757198829355609,year,0.0016928248714916441,4.434985190797294e-4,3.8169797612950283,0.004108898831530068,TRUE
53,fishing,-0.08063414869734808,year,-9.197525641354387e-4,0.0018255900351174354,-0.5038111221264819,0.6264949240459027,FALSE
53,land-based,0.8481745423083733,year,4.2401613385420645e-5,5.622888244221586e-6,7.540895629393855,3.537954585939976e-5,TRUE
53,ocean,0.7947038262894893,year,6.78446481245628e-5,1.0766264077654636e-5,6.301596137268661,1.4071702382243236e-4,TRUE
54,climate,-0.0919039746292889,year,-3.3835297345225645e-4,8.503733767150049e-4,-0.39788754295120937,0.6999859322924422,FALSE
54,fishing,0.45758750877509224,year,-0.0010213310920036706,3.3248269984463005e-4,-3.071832286254115,0.013314511756273649,TRUE
54,land-based,0.8580360126591855,year,8.77618930518241e-4,1.1196414464942895e-4,7.8383926681720695,2.604493801851836e-5,TRUE
54,ocean,0.6572549935681715,year,6.203142926856146e-4,1.3809946688290965e-4,4.491793536115243,0.0015066254618466997,TRUE
55,climate,0.08733880728442422,year,-8.488833757884327e-4,6.068147149961583e-4,-1.3989169260567569,0.1953426690818377,FALSE
55,fishing,0.261457626717004,year,0.002472878503085725,0.0011605558046134967,2.130770871383712,0.06194381772492688,FALSE
55,land-based,-0.00662180975415172,year,-4.434175972352064e-6,4.587635711404423e-6,-0.9665492753335071,0.3590224855922559,FALSE
55,ocean,0.4252873563218619,year,2.0921552308496876e-18,1.2079063857173523e-18,1.7320508075691619,0.1173068030141858,FALSE
56,climate,0.16981693518171725,year,3.4430316633177394e-5,1.9729185099169963e-5,1.745146414315203,0.11491772912809624,FALSE
56,fishing,0.05406306881879963,year,0.0023109116586863335,0.0018434106830711931,1.2536065239875174,0.24156985890961175,FALSE
56,land-based,0.1881902896726666,year,2.7307307090452047e-6,1.499099177070597e-6,1.8215810873709835,0.10184748969329191,FALSE
56,ocean,0.9069854478432384,year,2.315484661136611e-4,2.3329295200022263e-5,9.9252233780916,3.808784867587722e-6,TRUE
57,climate,0.5961429199977764,year,0.0029023640882725977,7.310663119319021e-4,3.9700421711443177,0.003254434433267378,TRUE
57,fishing,-0.10943010988769264,year,-4.1002573523540056e-4,0.003511202044987434,-0.11677645717390438,0.9096015551462033,FALSE
57,land-based,0.4724477366067582,year,-1.0664053124839614e-5,3.3798035789291853e-6,-3.1552286621988483,0.011639212072930182,TRUE
57,ocean,0.5098039215686501,year,4.184310461699375e-18,2.4158127714347045e-18,1.7320508075691619,0.1173068030141858,FALSE
58,climate,0.2545381279239085,year,0.0014255591180745587,6.784914173508209e-4,2.1010717035164186,0.06500512586096609,FALSE
58,fishing,0.3695874923217801,year,0.009001933028249228,0.0034362954990684656,2.619662083976635,0.02782635333940209,TRUE
58,land-based,0.25079508411903373,year,3.630480466933178e-6,1.7411859341111525e-6,2.085061908558594,0.06671544827354008,FALSE
58,ocean,-0.10202020202019746,year,-1.1305497143449874e-6,4.149153771164899e-6,-0.2724771788893182,0.791403451695031,FALSE
59,climate,0.10886366959432181,year,-8.411092600409453e-4,5.643087542978541e-4,-1.4905125140004296,0.1702786532866579,FALSE
59,fishing,0.2884261454437622,year,0.007189826632814175,0.0031983686014913936,2.247966863313244,0.05117295754739271,FALSE
59,land-based,0.08980438526040213,year,4.6800995402392797e-4,3.320431211079612e-4,1.4094854682195275,0.1922965638442154,FALSE
59,ocean,0.4252873563218619,year,2.0921552308496876e-18,1.2079063857173523e-18,1.7320508075691619,0.1173068030141858,FALSE
60,climate,-0.03617379328303505,year,0.0020323682594083534,0.002519117231505287,0.8067779593544049,0.44059248142488294,FALSE
60,fishing,-0.08236293016964291,year,-0.005694383372740025,0.011646802683537126,-0.488922456013537,0.6365899512637296,FALSE
60,land-based,0.06666666666665921,year,-2.8055451228361464e-4,2.142770481835202e-4,-1.3093073414159144,0.22286835013353293,FALSE
60,ocean,0.4252873563218619,year,-1.0460776154248438e-18,6.039531928586761e-19,-1.7320508075691619,0.1173068030141858,FALSE
61,climate,0.15353855008604267,year,3.7449373797969374e-6,2.232498759419206e-6,1.677464484133106,0.12776408725340033,FALSE
61,fishing,0.3051845931568161,year,-0.0030139272344741628,0.0012979120467468933,-2.3221351878413614,0.04532708287544243,TRUE
