iucn_sid,subpop,poly_km2
48269124,NA,385.07292226834863
12273,NA,386541.58711320633
19709,NA,1130811.5296183508
19742,NA,444.36403892957725
41310,NA,38043.24302414808
71534469,NA,1957288.049553248
84462869,NA,3120610.923958343
45954370,NA,41.86446443457371
18257,NA,498485.2406033683
112386684,NA,388.16088470569883
136615,NA,990299.2954203342
41449,NA,434028.6172422435
18250,NA,19915.921343029306
18261,NA,50126.00239327338
18597,NA,13994.994069887873
45957342,NA,1166.6870258778774
112387339,NA,106092.58368661485
18248,NA,84829.22757789391
48637280,NA,240798.71009285873
71529901,NA,797874.5757904256
18255,NA,424140.15987469244
13217,NA,3863.4705286342382
112139630,NA,231.6122152838033
10129,NA,24099.261908483993
1802,NA,27618.650704761632
95740145,NA,96708.51844790082
96829156,NA,4152.605835326327
47992974,NA,130.22506406699765
136494,NA,1015753.634068642
20482,NA,1379395.5448518596
39317,NA,5908823.045582517
88159599,NA,44228.56875550993
62012,NA,103819.85804534219
15649,NA,222.83859674800448
18847,NA,130792.06425436426
41690,NA,3049767.958203352
22574,NA,3457.0967300310535
136488,NA,136563.22882678165
10004,NA,296899.3859900749
12655,NA,339.806125189091
12551,NA,2697162.380612786
811,NA,6856359.004738911
20481,NA,467246.64528223354
41502,NA,1410929.2401072548
41650,NA,279683.216148152
41467,NA,138836.76696094565
136777,NA,887.9900815951129
10143,NA,3288233.963872697
20637,NA,1897.9486098982625
10970,NA,198326.92971961293
42190,NA,1494412.3842069237
4219,NA,225790.33546249362
42593,NA,6276.291732309215
136645,NA,1137.4392048883485
4133,NA,2084372.663410235
7932,NA,167224.0061989959
92332716,NA,237.74602367688942
10146,NA,12286.4323849069
10054,NA,129675.5449046488
29652,NA,1926182.439739477
5597,NA,57076.37986664415
9092,NA,2191068.628292252
12519,NA,20817778.060954146
40570,NA,221775.59868392217
4369,NA,2550820.674774449
16856,NA,616455.7807368236
23050,NA,3142580.1248551086
14153,NA,1388274.9278409735
16693,NA,26277.367319213336
13584,NA,49227.266503959785
11793,NA,586.554781732369
13987,NA,2890511.676068564
14816,NA,1248372.6006094483
16209,NA,547064.7021090904
136446,NA,135977.78461385632
86263590,NA,11922.17303555117
17829,NA,1377.621944985903
17316,NA,5890730.922815419
13719,NA,5400.192312152706
10974,NA,4047306.7217250015
42624,NA,1662224.7060512195
21507,NA,964.3791969151018
136939,NA,201.2483348454794
18719,NA,22506.982457970957
41658,NA,6011048.913371181
724,NA,42197.044009203884
41489,NA,286809.07483555336
136611,NA,236547.60398821448
18130,NA,6004.480280134484
3760,NA,161030.74627351935
136625,NA,573976.3455670263
854,NA,758072.3967813067
18126,NA,148546.88202883292
18119,NA,14876.307611292284
4274,NA,111751.78062227821
39960,NA,567392.7852423339
41616,NA,1174536.962121383
6693,NA,523883.1860715694
17597,NA,3049950.1596039
19556,NA,1538.1904195935424
136450,NA,233040.7211165652
136612,NA,210159.19468636398
5558,NA,2208.8526493598247
45059,NA,44203.65011337231
9418,NA,30098.196647993394
136347,NA,1609.3187374411673
19548,NA,5655752.199222872
19377,NA,2557024.6645121365
181359,NA,3779509.282471802
11490,NA,317.2724545807344
11791,NA,20131533.221940298
96802987,NA,13438.011025413143
20072,NA,398693.8896328353
8762,NA,2153133.0286951414
11493,NA,2429390.5484998557
136762,NA,12772.011899110272
17228,NA,58908.13913145607
95706286,NA,859738.7288504952
41645,NA,5082352.292862047
16779,NA,186365.1083814858
14922,NA,2237.333258593159
80222798,NA,5666.6598823127215
136727,NA,221433.02580512138
15048,NA,38532.76268181844
1569,NA,80298.60451607553
19681,NA,178177.40569194462
136316,NA,1491.9750293829459
9918,NA,28012.017152887303
111871663,NA,153433.28927387833
6091,NA,1820824.7358966824
19519,NA,1976290.664782538
8205,NA,1817.0183655245426
13935,NA,35840.014464456144
17036,NA,3141864.3897830965
14660,NA,41877.23473552082
135458,NA,120449.09149445198
13167,NA,205685.99381252658
9451,NA,174577.04674670516
20394,NA,33.50551578407604
136561,NA,803519.0363050308
136319,NA,3641.5425219127956
41378,NA,38079.81168169334
136345,NA,13995.29644715289
23323,NA,2248.71501297999
20195,NA,358985.78226723924
12126,NA,86196027.17790604
20431,NA,46177.98726343636
41780,NA,131682.06121848847
21495,NA,4440.285825263767
136563,NA,10671.223173187034
136775,NA,176812.63926577973
21163,NA,3901.167708133445
112298450,NA,16235.73517559284
16661,NA,24201.475408282506
7950,NA,90832.52337241783
40558,NA,566664.6425916968
14203,NA,1309758.1835853076
45060,NA,29412.027172592934
20321,NA,28238.204502531913
14388,NA,3102258.0268653734
88160255,NA,1019054.8329134912
41455,NA,555414.4005945412
41666,NA,1646713.7398019377
16675,NA,7008.654285582026
10543,NA,385727.4949448645
42674,NA,1444556.9396566148
19319,NA,396.3021440958303
14159,NA,396.76808873089743
20334,NA,44.462579921326
16737,NA,5106.487424740898
14106,NA,49.40685602472746
16633,NA,122119.51933887218
18705,NA,3461633.9738497245
70610729,NA,154321.12017432888
111679568,NA,38945.05503096913
13126,NA,225112.95144252622
9277,NA,14858417.389639776
3649,NA,3711568.6901752315
20956,NA,1567758.1888795167
45088,NA,1163165.5220333177
12825,NA,547910.2425987949
44697,NA,2084376.2063755174
136505,NA,113666.45131233538
16074,NA,386135.5152312891
11634,NA,705.7372382959672
17347,NA,2.684504577763269
22771,NA,4057097.010130681
14119,NA,321742.0638254254
136684,NA,9803.193030702629
19412,NA,77650.02974511561
41286,NA,957212.1270914467
3859,NA,2246034.1662950693
16564,NA,176155488.4075737
5512,NA,990642.406752575
20688,NA,1707.5019434231426
6794,NA,83.25027016192159
18364,NA,67498.15974054372
81068840,NA,9.924765057495751
15595,NA,23.180551099082965
13448,NA,17955.382224248784
10976,NA,347840.55699707114
15004,NA,959247.7921983345
42680,NA,838023.4476845171
2857,NA,164451.1002041336
40585,NA,2704232.993187477
136339,NA,91838.55318735451
5827,NA,19203.84178040909
136530,NA,109367.65831536627
10133,NA,1985.7917262837548
570,NA,197352.6113325976
39913,NA,31646.70055551753
12653,NA,817691.3149295511
17220,NA,71787.37617311566
136250,NA,4114045.9713932923
112465090,NA,1637.834786072358
18294,NA,1703345.2968708219
4307,NA,671185.4331133154
13489,NA,2884241.2455844167
18773,NA,1204.5931485850892
136608,NA,13600.25543845458
90386442,NA,101439.07735086972
10341,NA,2450418.9433844243
29667,NA,14288920.186683469
21874,NA,268166.3119921739
8973,NA,2198020.7335788133
21312,NA,4174304.7314497866
5224,NA,346343.98059198365
5796,NA,38461.022971937164
19682,NA,663829.6893976333
10591,NA,53952.097546482226
41758,NA,96875.66036514616
4248,NA,8433351.957888281
5803,NA,35978.353287652884
136400,NA,16102.604180724504
13355,NA,22816.32540329362
136869,NA,32391.932157632007
5766,NA,14384.643894073048
18365,NA,1824.083804282594
19799,NA,6052125.983375366
2816,NA,3760.5973878430013
11138,NA,1918973.172406735
40767,NA,28.9522554970355
6222,NA,163.76688256705944
29473,NA,3316.801077308855
136196,NA,8331.727431178031
136815,NA,58371.59261409868
41648,NA,7637867.1692482475
136559,NA,416823.48547990294
3602,NA,153735.30237208738
19804,NA,12632095.59272925
42666,NA,620432.2978674313
20021,NA,66858.23154323873
12767,NA,5954123.196238732
1789,NA,265235.2414676303
42396,NA,11998106.576847041
18129,NA,289754.6930026948
14134,NA,4973961.412470897
8975,NA,180961.6141385151
15662,NA,374301.338642048
13376,NA,4319292.5197727075
3599,NA,708578.8464642721
136701,NA,3294.821354834939
17401,NA,101819.05085807704
112391705,NA,19316.417621680237
15338,NA,3841451.1676842114
6786,NA,735968.0493080905
19529,NA,242578.75934734533
5587,NA,110.51951789886095
17230,NA,309678.58088115073
41348,NA,15840910.302352553
21203,NA,13576010.775076283
20293,NA,7619.609265114117
111873499,NA,11525.799643981249
13417,NA,1.8949269207019805
4651,NA,410196.9886467528
21158,NA,1335061.878875035
16777,NA,38176.270882585035
136305,NA,571.0047347332971
87948071,NA,26179.140865603666
22802,NA,635.1880320279704
81633135,NA,7618.429895712828
21465,NA,1042380.0388424871
22035,NA,1213231.2839828865
15661,NA,396688.5741315133
5610,NA,90.20789876174045
4232,NA,132639.20745372167
6820,NA,65727.42044122466
41640,NA,10014922.31008954
19376,NA,1335699.565238899
13140,NA,16782.92223643721
112517405,NA,1240.2713098305414
41333,NA,467262.6223899214
12271,NA,105607.86696109378
136588,NA,39214.68041042537
20065,NA,169338.9452464457
5561,NA,99831.31024463246
21793,NA,6459.222708038831
14955,NA,4143.07969286103
13488,NA,6887242.435955426
82345696,NA,231.42990615184308
2153,NA,227346.9912951034
40607,NA,8465510.751615401
4321,NA,656.6435584609625
2353,NA,3544244.61991179
19354,NA,34947.82026813237
548,NA,9497.265181720597
16656,NA,913321.965726516
3572,NA,124967.93365679272
48294480,NA,316.1871687640732
2783,NA,29089.48822843006
13216,NA,90.21230940187023
136632,NA,65226.683050922584
23115,NA,9111.056006373736
14707,NA,637.0687203954718
136804,NA,70576.07103018161
15051,NA,491702.49019643763
99586593,NA,554677.1364022032
8202,NA,8336.08263688338
63543,NA,202139.1247808702
13885,NA,74501.36669062325
6776,NA,5415.202607590744
3415,NA,9761562.72117067
12351,NA,10387.085638530796
9564,NA,3023.8614601180743
20738,NA,209507959.70507106
23325,NA,1188571.347276746
14958,NA,7178.487037911129
45369602,NA,530451.9243311025
8992,NA,128521.80081459977
41308,NA,9351540.866907401
14822,NA,632381.0225995391
136590,NA,17713.1029157048
45958849,NA,62.66264549028364
15933,NA,2314278.1906382684
13446,NA,235353.96899534942
41695,NA,15260382.484939368
9465,NA,101529.2415006623
18563,NA,65318.33029132348
10278,NA,588.9290119682547
136616,NA,80.94673077608941
40632,NA,4336348.884065185
41610,NA,1271946.6176248684
136264,NA,252.91802265542543
11342,NA,771618.4589368653
136826,NA,143.16133613007707
18558,NA,221496.57771896757
136541,NA,93008.85221810146
6772,NA,10000.151645380543
4145,NA,761614.6862185975
96799858,NA,25516.991742051097
7653,NA,2603.331661615871
17368,NA,7849690.812775411
3322,NA,118864.04943142713
18707,NA,119896.6681703528
92461708,NA,408.53889093166464
136262,NA,729231.8257957632
135725,NA,5020444.903013232
136320,NA,929.1571824392345
22050,NA,4392202.516522652
21879,NA,8555467.311035804
13896,NA,213233.22011528007
21456,NA,44747.85426638585
14863,NA,105460.25762004702
21379,NA,1464987.4586327507
2146,NA,151138.936930505
12558,NA,622337.6574197016
746,NA,57439.27764395354
136342,NA,116.8714638185088
15189,NA,5976.596201612957
83683287,NA,3737367.0042877668
42664,NA,1493648.4173665615
39895,NA,51340.52379311746
136897,NA,5644859.730921322
22810,NA,148166.6350232321
48265836,NA,7083.355183428539
190871,NA,819738.3866588206
96829126,NA,116.2335165045638
9275,NA,1533778.4505862382
18102,NA,4229.4516996478615
136556,NA,42786.10124807013
136283,NA,167249.06237655279
81060220,NA,57158.76895840914
2769,NA,101468.47439024637
11341,NA,48850.65856728143
20037,NA,197626.02317346339
19368,NA,1495112.4825527838
21974,NA,1198272.0426193983
16026,NA,41174.407307924
16971566,NA,1988.8435933729602
41384,NA,492.04957031199564
21221,NA,444.44377949088056
7801,NA,1722986.4398151443
96800866,NA,31157.028092911387
20069,NA,5430385.924870787
19526,NA,924906.6863022981
5620,NA,6661.281427709906
44915,NA,214684.25077958542
42628,NA,2263668.690253702
136751,NA,294631.8376542465
20391,NA,116.8223306577376
10161,NA,254.47511658150515
10548,NA,638118.637156638
11037,NA,376058.8574660155
10154,NA,2842507.127527346
6286,NA,1929753.3127752857
40574,NA,221199.77894994183
14325,NA,1074970.7616275232
136709,NA,53.79624580341226
7924,NA,3435392.1441126596
12570,NA,23994.72393474065
54007828,NA,149827.16332084016
20397,NA,11692.587938328028
3812,NA,135078.30633669658
136700,NA,1400.1370814669883
9987,NA,1349750.7610921082
136355,NA,115402.87839214935
12073,NA,22429.240008636836
16722,NA,44806.3761595511
4425,NA,137435.93982999623
15330,NA,4205.866321192854
22029,NA,12642871.514956838
41395,NA,30452.15053976009
88160389,NA,766514.9416559238
12937,NA,6974.965485225534
13343,NA,77835.52539244824
17231,NA,83243.9356589817
9450,NA,25446.341685239244
45958882,NA,13253.272870592411
8245,NA,6416223.235462857
6105,NA,85669.01694712881
9150,NA,52589.63151843194
5076,NA,137740.90121582636
19407,NA,2632629.574431115
41486,NA,4138.1655760941085
136504,NA,7030.018087623354
136662,NA,2186.3167801847044
18731,NA,48553.284748452126
7798,NA,115771.45985641511
15544,NA,5662.4697357754685
136570,NA,183731.3171064927
19823,NA,52110.71130126611
16900,NA,118619.04992589557
18114,NA,56002.782957085845
42636,NA,524347.7437629065
14116,NA,674660.4976396989
5575,NA,5777.110803738282
21500,NA,57116074.17791811
21778,NA,19613.626706521973
19808,NA,5347600.614656837
3126,NA,107246.61660093357
3816,NA,491770.0883983494
12263,NA,938.8314322174954
15140,NA,1186681.6123607703
19566,NA,766458.6448291569
4007,NA,3573387.453096775
6313,NA,3946.3165219228736
19618,NA,138914.1079734282
136560,NA,2990994.1535095586
8701,NA,1263136.903689158
87491102,NA,7611.782529407081
13332,NA,21628.348759957524
20890,NA,172973.19318480731
6562,NA,2088305.7137940628
20639,NA,178086.30308045194
19574,NA,1344638.628588618
22803,NA,5461.378597815541
41413,NA,688410.0892773276
6447,NA,2375792.2913069013
267,NA,569643.3357049025
87994060,NA,48740.68800694019
19360,NA,28316841.46328153
13493,NA,531629.1254267213
44990,NA,592259.5885932134
44860,NA,183597.3871225159
13604,NA,739.7145401138346
761,NA,16434.63908257
2140,NA,849394.914023633
21461,NA,5670373.499909816
15865,NA,1305337.9318528236
39896,NA,26549.037231656763
16679,NA,3783.265465284028
12554,NA,7513322.2656733645
21381,NA,590763.6676974383
18150,NA,235706.23732134528
41552,NA,73487.24034339105
17320,NA,3910979.3742471472
9151,NA,28879.97736658025
81189973,NA,1079068.242282575
23061,NA,2231673.4652603446
18760,NA,3657.4961939926307
21316,NA,295387.32153997093
135429,NA,59668.49526932913
136444,NA,12821.052227591286
12847,NA,30613.022114484047
136579,NA,470913.2039588162
42566,NA,943.551713015333
54778866,NA,126088.67446459531
6106,NA,6456517.372785244
15135,NA,651947.3585843341
4306,NA,5633242.364642332
22563,Fiordland,1189.4586698088533
22563,NA,254809212.44671708
14960,NA,25954.601868929894
13393,NA,2100.006073404687
19363,NA,258376.7976889434
9977,NA,8.960495814512074
136736,NA,10525.543897733873
41382,NA,424218.6274218214
88120398,NA,333.9800547334465
751,NA,1083345.055189886
23078,NA,437708.81658506225
13246,NA,107523155.26388402
41209,NA,24821.829098596998
16689,NA,11840.649206337877
136208,NA,3988610.238979298
6270,NA,1879.3538619995882
20025,NA,19900037.247749195
2465,NA,450251.27567402855
2127,NA,302070.7294326329
136472,NA,533.0838811833961
88150313,NA,1080.673149558585
14197,NA,1469392.9418868618
19417,NA,328552.4868183891
40614,NA,3308910.2039699303
17602,NA,3405.064214757049
136575,NA,1122.166469824911
84458822,NA,4433655.810974193
6510,NA,17726517.723980714
18710,NA,200546.1833512206
136829,NA,108.73315410003232
21210,NA,24.358986350578643
136622,NA,1107.2589340945215
64588047,NA,22050.68570015519
19348,NA,315.9497101483816
41321,NA,34361.331753870945
10314,NA,65462.77465225161
136317,NA,632947.9980829254
80224148,NA,553.8666486296212
29463,NA,277424.0440546638
136261,NA,32631.096639295636
4703,NA,269343.96567753423
44855,NA,606831.3130524871
13321,NA,20781.72683997465
41587,NA,1611407.3379188103
14182,NA,616.5364164807943
136394,NA,826.3572612610158
42599,NA,86209.64853691544
8551,NA,208135368.89028168
136445,NA,11832.811297398366
2446,NA,1345.3223158470403
9828,NA,2122608.4189240676
16668,NA,36.349260508260954
21518,NA,71840.69455107565
110662669,NA,183846.80534552224
15788,NA,360850.7542055433
88088852,NA,14935.1189170043
19538,NA,1704313.391758513
20332,NA,481.9788086855984
91995408,stockleyi,75930.4311256934
91995408,NA,638883.3675143081
4153,NA,59057.42663345429
136356,NA,429470.11527563224
14994,NA,1251911.46002437
17348,NA,24586.801486006
10762,NA,28379.94135740634
6977,NA,332344.1047470644
13943,NA,1764881.7282261353
44694,NA,16984.146415887066
41608,NA,912821.5886057353
111876319,NA,5211.943377412428
4652,NA,24492.7967208615
9127,NA,3846929.151631424
17601,NA,17199.91327592466
2275,NA,309001.28398706974
5151,NA,904776.0615936591
7915,NA,3885222.9429590977
3616,NA,244104.40581546008
4420,NA,16389.214220585596
2447,NA,63.797794852758145
42695,NA,42109.16298811686
13525,NA,2256648.6123998608
136275,NA,402716.0157323609
14151,NA,502327.68094317
2675,NA,63953.37273494893
20389,NA,107370.26349399379
41256,NA,700340.6298231754
5809,NA,6530.96407450298
136621,NA,457191.7622920544
136827,NA,184896.05703574073
9137,NA,71424.32734995705
41416,NA,87917.9922431576
9618,NA,2051.0475730926782
16850,NA,88965.08721661137
14164,NA,947143.1625721413
14125,NA,7665089.934082048
17035,NA,2049854.901958818
41330,NA,1900103.4001612978
18565,NA,337741.326123329
2676,NA,337356.5967952397
6859,NA,32974.96529739586
5756,NA,1434707.2693479776
12667,NA,183075.0758598099
88149262,NA,6296.591391109541
14169,NA,1136.1563260315786
45072,NA,218482.96994973978
17216,NA,12498386.82453762
136635,NA,86746.75737324485
40635,NA,107042398.7594046
42452,NA,990844.0973979547
13122,NA,86029.86085672957
10602,NA,62.204631250476254
10124,NA,2405.4992439627567
136489,NA,61.59612080857545
80224655,NA,37716.677340361915
14172,NA,1423165.263501888
22571,NA,90.33683767478927
8969,NA,9905633.094306607
10114,NA,626.4163650691697
41777,NA,15365504.44717593
6683,NA,11331.602812452487
21744,NA,103851.75704493618
45958852,NA,9962.399371670977
6682,NA,9357.276467356984
19834,Betpak-dala,432132.9227773971
19834,Kalmykia,34714.5566991919
19834,Ural,110050.01980710671
19834,Ustiurt,164132.43428272277
9459,NA,10922.727533352849
21150,NA,102571.94884721076
23036,NA,31936.73390133094
41319,NA,2534127.8849862684
13163,NA,480817.1937802417
136802,NA,17603.5203276464
20052,NA,129224.40833173277
136596,NA,4.007560251060641
19997,NA,1209632.3000347042
17338,NA,2183092.095924681
15571,NA,975973.8717024229
1149,NA,16430.6680982755
41367,NA,1389110.096493132
17226,NA,33728.372151304604
20022,NA,3247882.945889819
5625,NA,83847.67728365287
40629,NA,101866.79384395905
5608,NA,330.45875186452633
10115,NA,6347902.133503595
136840,NA,204297.60133328207
112519468,NA,48947.98140311853
9672,NA,2392.794604706015
84500842,NA,16933.88129305621
41024,NA,3504.383667796631
44928,NA,7321.075702390971
136453,NA,22829.99693187229
42661,NA,1212847.0890704994
21207,NA,435.6028020216068
42642,NA,366528.07453676366
20396,NA,62195.043104030716
13936,NA,92937.75627606701
21982,NA,112800.73533172198
41554,NA,21123.42930334725
7654,NA,478896.14682839846
41275,NA,286560.63730504556
20229,NA,6004.480280134484
47806447,NA,472595.8865363764
42455,NA,218588.16054201435
19550,NA,2405475.713567129
13251,NA,21976519.156842187
41456,NA,2165720.111678229
42191,NA,2322121.5532920416
19839,NA,2930.59040036347
17223,NA,42361.20003393338
4206,NA,120645.74333695938
13569,NA,1106938.271451353
22586,NA,280711.69214530854
96790818,NA,109332.46320688199
136744,NA,737.654139475926
14671,NA,106783.1661482474
136480,NA,1375.9182922461318
16736,NA,187.19578945217205
11506,NA,3990.5519677707366
82348701,NA,668.6941273900553
42588,NA,1536362.139433504
14136,NA,1564971.5809608994
136812,NA,46918.51629943692
16734,NA,56586.730615735716
14586,NA,73683.60838275061
4212,NA,2619625.746159495
2994,NA,96658.14661636672
136553,NA,2607202.726024206
62008,NA,1734.9475352732888
136573,NA,586486.6305649574
10127,NA,3331.8767413394608
9491,NA,340551.54387695546
8386,NA,4751.092691973142
42464,NA,337683.7452951401
136651,NA,619879.1782914686
1559,NA,594.2311805398671
99688187,NA,29919.41603589348
136585,NA,2015179.4069910462
20425,NA,175119.2814718479
136323,NA,145828.3212066717
22039,NA,259473.52714737089
88110257,NA,9.592651620753072
115554360,NA,161378.00514131796
14473,NA,165524.73983874678
14709,NA,573.5974573757161
18723,NA,603.961888726715
20485,NA,60013.57896299887
9101,NA,166259.4474489768
12269,NA,8383354.136020766
80221085,NA,1480.415060223256
19832,Betpak-dala,432132.9227773971
19832,Kalmykia,34714.5566991919
19832,Mankhan,2861.510122567581
19832,Shargyn Gobi,5671.143573268039
19832,Ural,110050.01980710671
19832,Ustiurt,164132.43428272277
83683265,NA,253000.66272718014
13170,NA,901513.44944295
875,NA,1776745.670038344
29461,NA,1144.0897062386935
41589,NA,6021747.817375267
90386307,NA,125771.91745565728
1914,NA,61956.39358721065
19577,NA,53599.18995661235
39426,NA,92492.35140741037
41767,NA,318268.6641824543
14474,NA,7115323.824725129
40581,NA,916198.6314128619
136778,NA,25210.915182034598
1137,NA,5766469.120399945
136198,NA,21086.960138332954
59544947,NA,2607.3950054435236
136931,NA,264353.54648699804
88109497,NA,1196987.3356274327
88132568,NA,4528.191493057191
13117,NA,31410.62467955227
17828,NA,5291.51435820875
15735,NA,538062.1829907667
45955241,NA,38193.94427861998
84488085,NA,1052.4363301741719
4332,NA,83540.14669879008
13982,NA,268868.6799349041
88418111,NA,209319.39220841887
112464492,NA,31663.247710239637
42567,NA,94133.37491576624
82345555,NA,13841071.689505527
135446,NA,215774.4857041631
9493,NA,68788.36604954531
40549,NA,362600.7215817437
41615,NA,2656378.5185341435
21454,NA,1198755.1518444067
19999,NA,312768.8413887413
5795,NA,27074.729415384845
763,NA,443710.5837114815
6990,NA,4485.123967837615
19762,NA,169893.70212744188
40613,NA,17615.23081493314
13133,NA,769118.5286243565
40582,NA,7454.7493894097515
21695,NA,555211.1845798846
90386297,NA,1821069.6185788026
14174,NA,1393858.707355678
41393,NA,8192141.479048093
21488,NA,847617.217545432
136624,NA,1088892.3547119426
41626,NA,2960755.4180236957
41350,NA,548549.2644287945
136723,NA,20833.088142586264
70204120,NA,8342627.013651567
70609726,NA,196622.41650733008
45954406,NA,537.2720492814128
21164,NA,1210112.9269801897
20384,NA,327292.2530912514
136743,NA,78.68288589466927
12704,NA,1218174.7206033487
14097,NA,690.8517539040969
22844,NA,316.66410646624934
4684,NA,732493.395391314
15651,NA,71608.93888388638
55997072,NA,4274919.307534714
41337,NA,1393960.5689838608
5567,NA,356574.6187562469
48267978,NA,782.9577794088603
41596,NA,515163.86505560984
41634,NA,1783431.7127241457
88160339,NA,2275768.8573047733
40630,NA,128094.51790084393
136699,NA,121062.0062820084
41654,NA,12272775.385984907
10863,NA,20997.78279467614
92459293,NA,88085.08615814827
4776,NA,1777869.4178661911
41265,NA,2931184.447383344
114955348,NA,1644216.9473239144
18554,NA,26516.215395624713
14387,NA,484.1399180147809
157011948,NA,44205.421532685556
7920,NA,503722.1328798262
756,NA,275871.6250483988
41599,NA,218032.50921459412
8256,NA,52427.18897632567
14086,NA,398695.8523080039
41629,NA,29722162.15753195
136396,NA,4185.15039656758
6235,NA,1840650.4207361434
3612,NA,312459.1927376006
41387,NA,35570.12322534323
44862,NA,3787497.5629152916
10135,NA,2455054.7055524644
14820,NA,4720379.167818359
6822,NA,1752951.5609279103
18739,NA,31588.240752265294
88154322,NA,3994.939781824963
136578,NA,732628.4261327573
2802,NA,361277.46541249607
13988,NA,1251170.5086060194
758,NA,156808.58744072917
13297,NA,1301226.3931103505
5705,NA,5005.243740442354
136891,NA,2030146.6490035388
19565,NA,805437.7301867233
21349,NA,1495856.0495115328
14600,NA,27485.603594406384
85537971,NA,7425.585905630415
7137,NA,124780.54746576436
55997823,NA,6042820.881617973
136679,NA,132795.30871756352
40538,NA,208494.5018865217
136211,NA,1186.239872140945
11697,NA,949993.7545818368
1581,NA,2438423.4192613806
18356,NA,45278.19555168106
1903,NA,368742.87213704933
2124,NA,4322309.530832639
4192,NA,308509.79557436914
1904,NA,5002125.34113265
44936,NA,1825638.3424362098
39869,NA,10597.022416551596
10117,NA,11192.489069710335
41305,NA,114558.63904204819
9055,NA,35465.31426078143
21473,NA,49536.770869407555
16114,NA,223146.3549360815
762,NA,39317.41118195957
3414,NA,2538377.786665048
9833,NA,2935776.367620101
1568,NA,710044.8892777578
44689,NA,856.8077885901395
42630,NA,1453057.654819263
44864,NA,653212.1478090057
18724,NA,323.7036588297497
14946,NA,301736.57615610445
136586,NA,34112.17738805217
41524,NA,286447.28900871257
40035,NA,732494.23830823
41699,NA,12856912.481779145
136473,NA,977725.882526769
20630,NA,1317961.3869102271
11491,NA,266618.1979200169
4767,NA,312.20686207792136
18230,Bird Island,6.890969640123307
18230,Eastern lake area,300.2558477622292
18230,Northern lake area,419.9058471984438
18230,Tianjun,28.915626617064238
18230,Wayu,320.3327497552189
40031,NA,2503.210265084626
16726,NA,92.80645572977642
20494,NA,2310791.436538399
41428,NA,315602.52789775387
20193,NA,652702.0953579193
136642,NA,1348.4712995651116
41537,NA,4419828.739065728
14176,NA,12040869.664658131
15134,NA,42577.43739722308
20720,NA,979358.6000671354
40517,NA,142691.22230388876
13169,NA,2568252.740874105
39795,NA,3863.6276501491434
16025,NA,651602.4485348603
15242,NA,96928.40137874383
29742,NA,18784282.67325351
16753,NA,16921.711644523155
136395,NA,1033727.8862853727
13570,NA,1828.519910796814
136331,NA,22675.333164300268
48269568,NA,1020.0655145189708
17332,NA,2718309.28723923
9054,NA,120545.57389536823
11175,NA,654624.8398066184
88151601,NA,4502.804707212135
84466810,NA,104662.016909524
41351,NA,479968.22654038935
18231,NA,2394537.7702532196
136443,NA,2524.15873608332
12627,NA,50622.90335558085
13243,NA,13509135.518551828
41314,NA,60647.462690920795
19416,NA,488.2750183109908
4218,NA,55790.96958868066
45065,NA,115191.66647297355
5632,NA,51685.87879409089
4305,NA,1117207.3653238302
45097,NA,97856.17745570446
20217,NA,464511.0720046279
7667,NA,67865.15031339238
88120245,NA,696682.6004738561
16271,NA,597770.6824944859
868,NA,42841.156889565216
10605,NA,1105526.4890381384
40024,NA,214048.9416245179
13218,NA,7.056655885592107
42398,NA,1562755.8210532735
21783,NA,8594.893929897009
9002,NA,18.588187768258216
41273,NA,9597254.589302942
20480,NA,4263.290261137521
42694,NA,587681.0838656377
136708,NA,7647916.9690458905
14352,NA,538836.4108261899
14154,NA,206.49772586239808
19683,NA,3345.6765813933766
41697,NA,131392.63705167675
5502,NA,2464.517812737435
16510,NA,309824.59120166075
20185,NA,64.10615793810493
765,NA,339590.6360212818
8972,NA,1224810.700404975
21185,NA,1053996.4183297446
9485,NA,3300456.4287561304
81633105,NA,11273.8809673999
136776,NA,169411.14998880096
44687,NA,3577138.018521159
13644,NA,14800275.008116556
12903,NA,13144.027104169725
22781,NA,911.1634823930057
16204,NA,956025.609753381
20521,NA,471402.1708025479
41452,NA,866209.8420157604
136326,NA,705703.6994074786
6104,NA,1485603.333647732
136231,NA,699451.663305166
14999,NA,673131.8543985774
47992929,NA,257.8210258895493
41595,NA,492155.14921361674
8097,Western,2187311.1729048346
8097,NA,1768276.4029252897
18751,NA,249322.56393575578
14129,NA,4646898.860633238
116990322,NA,3194.3694797351186
136671,NA,4543755.924178709
136542,NA,32137.464431937922
14937,NA,1394635.243753353
17884,NA,317142.6416991536
20216,NA,252559.64875084517
18743,NA,8827.277226775173
40566,NA,652547.910254818
88109511,NA,8203646.831712009
41498,NA,179713.65161797413
40537,NA,895708.861629584
5640,NA,643.732335456461
19340,NA,365095.78006379935
2110,NA,11021.007206524506
12272,NA,161297.62964417698
21219,NA,16604.7611220878
62017,NA,1193.5606292733353
44692,NA,229068.2054718353
40535,NA,1233506.9880197232
11048,NA,238621966.7435935
6082,NA,1090109.4341465686
127530593,NA,776067.4913091849
5569,NA,4797.251539518068
62013,NA,111846.77285720772
41760,NA,25538842.972936895
5601,NA,532.5724138417336
22956,NA,619657.9075261834
10145,NA,1013744.1478943714
3622,NA,33.537362653055354
