iucn_sid,stressor,pct_imp,pct_incr3,pct_decr3,pct_incr2,pct_decr2,pct_incr1,pct_decr1,range_km2,assess_gp,rank,desc
133131,sst,0.951587343614348,0.8835705785646538,0.0013643154442423667,0.022225874132320453,3.8115339727425e-4,0,0,3677174.2942395876,reef_building_corals,Cnidaria,reef-building corals
133131,cumulative,0.99968629056565,0.802032960617295,2.873492929794562e-5,0.07386895399313054,2.8877416710612364e-4,8.010158410202645e-4,0,3677174.2942395876,reef_building_corals,Cnidaria,reef-building corals
133133,art_fish,0.4926826361987757,2.7205439286407204e-4,3.2226828147350154e-5,0.28890752549627213,0.010694060970971234,0.1005780593586807,0.0015682474306403713,2330343.037261466,reef_building_corals,Cnidaria,reef-building corals
133133,direct_human,0.11802251695060459,0,0,0.01178902369280342,0.00214945454951684,0.09132296387617556,0.011737685647035657,2330343.037261466,reef_building_corals,Cnidaria,reef-building corals
133133,oa,0.8063568544378176,0.0683152563259879,0,0.6378517596252908,0,0,0,2330343.037261466,reef_building_corals,Cnidaria,reef-building corals
133133,shipping,0.7166950711890996,0.12886796892866587,0.004019360080076727,0.44201718961361997,0.01172344584016243,2.165942695030472e-4,9.068479762135766e-4,2330343.037261466,reef_building_corals,Cnidaria,reef-building corals
133133,sst,0.929409379674488,0.8561158277219935,0.001242981299337806,0.02701545090689974,1.7949594344907527e-4,0,0,2330343.037261466,reef_building_corals,Cnidaria,reef-building corals
133133,cumulative,0.9977696036628637,0.8440180260114762,3.979638647457437e-4,0.09769375818071084,0.0029420096933477353,0.0018193169199697478,9.945349331272014e-4,2330343.037261466,reef_building_corals,Cnidaria,reef-building corals
133343,art_fish,0.41995961478913585,0.004282576816871976,0.003975590633923618,0.17378287657173033,0.04827524489275766,0.059436502249298695,0.012465980103805344,6937962.535485357,reef_building_corals,Cnidaria,reef-building corals
133343,direct_human,0.08995765010358692,0,0,0.008618520646105677,0.001318693827036585,0.06632839875611565,0.012639926377754573,6937962.535485357,reef_building_corals,Cnidaria,reef-building corals
133343,oa,0.7163416208951804,0.02556506414140034,0,0.5709107244498819,0,0,0,6937962.535485357,reef_building_corals,Cnidaria,reef-building corals
133343,shipping,0.7074808089151676,0.08440018059283523,0.007873396336053924,0.4179491636079719,0.0269358663078542,1.8187578315158887e-4,7.360619910676429e-4,6937962.535485357,reef_building_corals,Cnidaria,reef-building corals
133343,sst,0.8439142034673944,0.7247977748871054,0.0058212836983784,0.04218460883317632,8.722485606344985e-4,0,0,6937962.535485357,reef_building_corals,Cnidaria,reef-building corals
133343,cumulative,0.9704658902383511,0.6597528276406658,0.0017865362327836544,0.1582445173270335,0.006111781485423172,0.004148026502801859,4.235377227803607e-4,6937962.535485357,reef_building_corals,Cnidaria,reef-building corals
133136,art_fish,0.5019697336527845,9.118311480456867e-4,2.2553200107125557e-5,0.268651365820441,0.0042541630369594486,0.09036752799988593,0.0011454927961567951,3329885.081916689,reef_building_corals,Cnidaria,reef-building corals
133136,direct_human,0.10885512094534996,0,0,0.013216962317005067,0.002015626751696065,0.08581938667960766,0.007235119235575961,3329885.081916689,reef_building_corals,Cnidaria,reef-building corals
133136,oa,0.7362647074529307,0.053265939474470225,0,0.6174043574181255,0,0,0,3329885.081916689,reef_building_corals,Cnidaria,reef-building corals
133136,shipping,0.7181004645341528,0.11220715588103285,0.0038057214862442772,0.4162785855155014,0.014843939714081477,1.5157848857553688e-4,6.346365761089723e-4,3329885.081916689,reef_building_corals,Cnidaria,reef-building corals
133136,sst,0.9004176538246085,0.8272904742202072,2.302524437131614e-4,0.04350853324703788,3.173182880544861e-5,0,0,3329885.081916689,reef_building_corals,Cnidaria,reef-building corals
133136,cumulative,0.9722181282729377,0.8053566998328838,7.159329968591826e-5,0.11258190614480752,6.346365761089724e-5,6.296538929582348e-4,8.706584434132486e-5,3329885.081916689,reef_building_corals,Cnidaria,reef-building corals
133150,art_fish,0.5555523180242034,0.003454415576633847,0.006972405292519571,0.22131084576306595,0.06762345744884526,0.08203006349273703,0.015004379548888851,3955951.743680299,reef_building_corals,Cnidaria,reef-building corals
133150,direct_human,0.09643865635395606,0,0,0.009149819521672507,0.0017822833057015582,0.0756031155530316,0.008959317872293192,3955951.743680299,reef_building_corals,Cnidaria,reef-building corals
133150,oa,0.8294745156202229,0.04483610233963709,0,0.7114758383126241,0,0,0,3955951.743680299,reef_building_corals,Cnidaria,reef-building corals
133150,shipping,0.7655663925681501,0.12429450366954382,0.002881806847907796,0.43408862939415005,0.02234189464413514,1.2758976361471587e-4,5.862948286562054e-4,3955951.743680299,reef_building_corals,Cnidaria,reef-building corals
133150,sst,0.9414376231794686,0.8670883309651483,6.518556596633123e-4,0.040054797388339954,1.8189267205522846e-4,0,0,3955951.743680299,reef_building_corals,Cnidaria,reef-building corals
133150,cumulative,0.9957564262922257,0.7765711200216389,6.189648713397495e-4,0.08764997315684814,0.0029524447813468616,1.6379170390168162e-4,4.9225808073295774e-5,3955951.743680299,reef_building_corals,Cnidaria,reef-building corals
133156,art_fish,0.4001009696892559,4.474690871399201e-4,7.772143624930532e-4,0.1777244017550493,0.02734380096438541,0.064631705356431507,0.008559291877791617,5889727.15446882,reef_building_corals,Cnidaria,reef-building corals
133156,direct_human,0.08275820665666289,0,0,0.008786584824508739,0.0013441864650902188,0.06414390778261725,0.007966817920712225,5889727.15446882,reef_building_corals,Cnidaria,reef-building corals
133156,oa,0.6763969694441214,0.03011505500653573,0,0.5732860362674977,0,0,0,5889727.15446882,reef_building_corals,Cnidaria,reef-building corals
133156,shipping,0.7353122497583642,0.09079811997948464,0.007198796076331592,0.4336089612119542,0.024176081599163218,1.802923830380525e-4,3.728909048806102e-4,5889727.15446882,reef_building_corals,Cnidaria,reef-building corals
133156,sst,0.8256000355868656,0.7059637339369598,0.005880111500576875,0.045431604545369784,7.712836942847648e-4,0,0,5889727.15446882,reef_building_corals,Cnidaria,reef-building corals
133156,cumulative,0.9652633217720592,0.6612917000009926,0.001711294961918137,0.17724653797782008,0.005241674819604057,0.00465661418819455,4.658541660374676e-4,5889727.15446882,reef_building_corals,Cnidaria,reef-building corals
133225,art_fish,0.41273512547829916,2.0487491488734879e-4,8.802904100903441e-4,0.17997018567333067,0.022585780031385908,0.07093659574273892,0.009613167613101374,5200079.977184702,reef_building_corals,Cnidaria,reef-building corals
133225,direct_human,0.0790793660869923,0,0,0.00908234006845554,0.0012712320557066086,0.06308451279649142,0.005112300853051826,5200079.977184702,reef_building_corals,Cnidaria,reef-building corals
133225,oa,0.6777540940273231,0.034108986401848125,0,0.5737817541641049,0,0,0,5200079.977184702,reef_building_corals,Cnidaria,reef-building corals
133225,shipping,0.7463952510387745,0.09704219399390152,0.008153517814394917,0.4273699115451083,0.024998601973931844,9.706368941659817e-5,4.063912240765314e-4,5200079.977184702,reef_building_corals,Cnidaria,reef-building corals
133225,sst,0.8195156118945129,0.7409098091970151,2.552539918818594e-5,0.04954748673265659,3.979947158868172e-5,0,0,5200079.977184702,reef_building_corals,Cnidaria,reef-building corals
133225,cumulative,0.9609689777437004,0.6912125286663738,0.0010415034593795145,0.15716945489851383,0.00495578983772871,0.004118153719490386,2.6197119926628642e-5,5200079.977184702,reef_building_corals,Cnidaria,reef-building corals
133235,art_fish,0.4184064044870337,0,0,0.2875518935198217,1.4591448620574133e-4,0.051032514295147186,4.771465317650673e-4,1418367.960190089,reef_building_corals,Cnidaria,reef-building corals
133235,direct_human,0.17211321746773037,0,0,0.018824815810535696,0.004595382833896826,0.13691704247577818,0.010139517668507887,1418367.960190089,reef_building_corals,Cnidaria,reef-building corals
133235,oa,0.910314307208095,0,0,0.8440715929361645,0,0,0,1418367.960190089,reef_building_corals,Cnidaria,reef-building corals
133235,shipping,0.7035183860905369,0.15007027905744585,0.012859560702702388,0.3844631239359202,0.020931648585194366,2.8136253474905483e-4,0,1418367.960190089,reef_building_corals,Cnidaria,reef-building corals
133235,sst,0.8810618388138272,0.8328657297329706,0,0.02891015424805352,0,0,0,1418367.960190089,reef_building_corals,Cnidaria,reef-building corals
133235,cumulative,0.9824539368954607,0.8137066034875375,0,0.09737914187170864,0.00752783302413785,7.104865804815605e-4,9.604497747686905e-5,1418367.960190089,reef_building_corals,Cnidaria,reef-building corals
133260,art_fish,0.4407334030416646,0.0037227363474371337,0.004089248833490416,0.17302030501199983,0.05029946957261519,0.06305904967569054,0.01347564530434422,6745126.0604860885,reef_building_corals,Cnidaria,reef-building corals
133260,direct_human,0.08471241594212138,0,0,0.008459693401788013,0.0012319791047294012,0.06395610555679213,0.010079805486869696,6745126.0604860885,reef_building_corals,Cnidaria,reef-building corals
133260,oa,0.6984740211982085,0.026295944010501345,0,0.5571307005027022,0,0,0,6745126.0604860885,reef_building_corals,Cnidaria,reef-building corals
133260,shipping,0.7205266542038444,0.09665378371074282,0.010543027548695637,0.41235451322145683,0.029992917017029466,2.0274057159435e-4,7.571052745386413e-4,6745126.0604860885,reef_building_corals,Cnidaria,reef-building corals
133260,sst,0.848834895514443,0.7394460003880526,0.005264522718166741,0.04332848232570786,0.0010874973129400105,0,0,6745126.0604860885,reef_building_corals,Cnidaria,reef-building corals
133260,cumulative,0.9690904780970446,0.6700182298148208,0.0022489185558383865,0.14069367051224513,0.007395111208718757,0.004242016316997071,4.9066842799398075e-5,6745126.0604860885,reef_building_corals,Cnidaria,reef-building corals
133263,art_fish,0.48341397233538513,0.01248576422042526,0,0.16883981218132324,0.02457800473089608,0.05094590772367284,0.03559485555382314,481534.92655488383,reef_building_corals,Cnidaria,reef-building corals
133263,direct_human,0.10292005484938192,0,0,0.013967372003201311,0.0016139913207955585,0.08233894540442367,0.004062180387470824,481534.92655488383,reef_building_corals,Cnidaria,reef-building corals
133263,oa,1,0,0,0.7545608855670269,0,0,0,481534.92655488383,reef_building_corals,Cnidaria,reef-building corals
133263,shipping,0.5031753918609625,0.04242076933492791,0.004453890632907241,0.3469192713911236,0.02331582729227072,2.1943027916409582e-4,0,481534.92655488383,reef_building_corals,Cnidaria,reef-building corals
133263,sst,0.9812033484184638,0.9419398362427102,0,0.008149749382826548,0,0,0,481534.92655488383,reef_building_corals,Cnidaria,reef-building corals
133263,cumulative,1,0.8601957100432598,0,0.04155574251036104,1.3057008617182696e-4,0.0019458569232397084,0,481534.92655488383,reef_building_corals,Cnidaria,reef-building corals
133287,art_fish,0.44355638627258887,0,0,0.18639157326275343,0.05335696567751044,0.03286838603285381,0.014442101024838618,578414.2403659797,reef_building_corals,Cnidaria,reef-building corals
133287,direct_human,0.10642255310564318,0,0,0.009952156601510529,6.884380153442327e-4,0.07779953476772739,0.015494384575021738,578414.2403659797,reef_building_corals,Cnidaria,reef-building corals
133287,oa,0.5303690240633177,0,0,0.39345591370320804,0,0,0,578414.2403659797,reef_building_corals,Cnidaria,reef-building corals
133287,shipping,0.6323710801085851,0.033430006545417154,7.3071052534489e-4,0.4332449132231053,0.022344040854909052,0.0011458869671288731,1.4342458244688672e-4,578414.2403659797,reef_building_corals,Cnidaria,reef-building corals
133287,sst,0.9830925058422393,0.6693323510281382,0.049984223298901335,0.006307662340766631,0.0055558155658656004,0,0,578414.2403659797,reef_building_corals,Cnidaria,reef-building corals
133287,cumulative,0.9996542712617721,0.640437580853683,0.0055860102205325364,0.1438050391374078,0.008652276915247418,0.00730408580867026,0,578414.2403659797,reef_building_corals,Cnidaria,reef-building corals
133291,art_fish,0.6550784489465706,0.009768324430444056,3.0953422282703366e-5,0.3341159270412036,0.020073654752325323,0.11144743962840756,0.0055694566039274085,2426212.000091653,reef_building_corals,Cnidaria,reef-building corals
133291,direct_human,0.16205988563840207,0,0,0.015343179884927598,0.0030017621957685466,0.11989916390121859,0.022601757610343557,2426212.000091653,reef_building_corals,Cnidaria,reef-building corals
133291,oa,0.9627266798275367,0.0731055065359562,0,0.8370899751346599,0,0,0,2426212.000091653,reef_building_corals,Cnidaria,reef-building corals
133291,shipping,0.7138309251609763,0.12799600341061101,0.006418516203962611,0.3801393479825141,0.023126526046282278,2.469075373290081e-4,0.00207064003340453,2426212.000091653,reef_building_corals,Cnidaria,reef-building corals
133291,sst,0.9298886972422481,0.8355610199874713,0.003452386443263913,0.025583364066933078,7.943512105478016e-4,0,0,2426212.000091653,reef_building_corals,Cnidaria,reef-building corals
133291,cumulative,1,0.8172621481118643,3.386880362885306e-4,0.10340134927572717,3.995151051779061e-5,0.0011071247617008932,9.131259832980168e-4,2426212.000091653,reef_building_corals,Cnidaria,reef-building corals
133303,art_fish,0.4390800515318371,6.917933206260662e-4,0.005198901689820245,0.18751104845997452,0.04888261306157087,0.06374160275969812,0.011263079961378542,5305447.288721904,reef_building_corals,Cnidaria,reef-building corals
133303,direct_human,0.09875049267568839,0,0,0.009587336973237711,0.0015618431671049395,0.07508418226805588,0.011489892076094,5305447.288721904,reef_building_corals,Cnidaria,reef-building corals
133303,oa,0.8316713614997623,0.033431574677475394,0,0.669213666576944,0,0,0,5305447.288721904,reef_building_corals,Cnidaria,reef-building corals
133303,shipping,0.7247508605446034,0.10325348604499346,0.005263093792134618,0.43576839750454854,0.019054684091444878,9.513598390090116e-5,3.98320207933501e-4,5305447.288721904,reef_building_corals,Cnidaria,reef-building corals
133303,sst,0.9139654685977903,0.8288831199862831,0.0010937346250281426,0.0368437962680224,3.4713112426280944e-4,0,0,5305447.288721904,reef_building_corals,Cnidaria,reef-building corals
133303,cumulative,0.9918622523195462,0.7541039325594934,7.51376755119145e-4,0.11703273173598558,0.004191085724902768,0.001692860889504585,5.538626044332664e-4,5305447.288721904,reef_building_corals,Cnidaria,reef-building corals
133326,art_fish,0.5715870358305617,0.0010398663290471127,2.5720017849715457e-5,0.300845261500635,0.004851513254282127,0.10338610023027875,0.0013063376826317813,2919887.73199977,reef_building_corals,Cnidaria,reef-building corals
133326,direct_human,0.13191318966516913,0,0,0.0153641221913409,0.0022986518891218283,0.10401115658134492,0.009297188558219982,2919887.73199977,reef_building_corals,Cnidaria,reef-building corals
133326,oa,0.9267027325033296,0.060745300336886264,0,0.7420123641808446,0,0,0,2919887.73199977,reef_building_corals,Cnidaria,reef-building corals
133326,shipping,0.7038546232417972,0.11852173296892432,0.006922572881069911,0.38541178494954115,0.025196945049181175,1.7286245026327586e-4,7.237493565468766e-4,2919887.73199977,reef_building_corals,Cnidaria,reef-building corals
133326,sst,0.9144582093177337,0.8584322332847448,2.5331227479140686e-4,0.027857471630326796,3.618746782734382e-5,0,0,2919887.73199977,reef_building_corals,Cnidaria,reef-building corals
133326,cumulative,0.9911179206052279,0.8319086137515966,3.618746782734384e-5,0.09213837729009937,0.003549362543067556,0.0011370640788778896,1.4594615071558594e-4,2919887.73199977,reef_building_corals,Cnidaria,reef-building corals
133359,art_fish,0.3978358037157211,1.8433608662026923e-4,7.920407892524585e-4,0.17498450520433426,0.026496499271834287,0.0654075806790311,0.008667724534233028,5779475.751417937,reef_building_corals,Cnidaria,reef-building corals
133359,direct_human,0.08110440290970297,0,0,0.008653219402439771,0.001358496523360877,0.06390675259634622,0.006675534961203698,5779475.751417937,reef_building_corals,Cnidaria,reef-building corals
133359,oa,0.6706314538531943,0.03068954086134886,0,0.56694316074846,0,0,0,5779475.751417937,reef_building_corals,Cnidaria,reef-building corals
133359,shipping,0.7334341540583124,0.0917362132505479,0.007336122955417127,0.42992116154341936,0.024637273415034484,1.8373170678371507e-4,3.8000430879755104e-4,5779475.751417937,reef_building_corals,Cnidaria,reef-building corals
133359,sst,0.8300735561452127,0.7145052555417699,0.0054107174212433325,0.04661179696780328,5.744637713017132e-4,0,0,5779475.751417937,reef_building_corals,Cnidaria,reef-building corals
133359,cumulative,0.9648472594249254,0.6701313288747839,0.0017439402534117634,0.1689739400151842,0.005341666934469502,0.004745445471479915,4.747409712827581e-4,5779475.751417937,reef_building_corals,Cnidaria,reef-building corals
133366,art_fish,0.4256106495089779,0.004858140051472918,2.461032407242402e-5,0.19395969757481307,0.015352354070696232,0.07131809030391448,0.005807727118450073,5641813.88006547,reef_building_corals,Cnidaria,reef-building corals
133366,direct_human,0.08800327152986874,0,0,0.009807137090104383,0.0012545074460269426,0.06804089280285631,0.008256377067229637,5641813.88006547,reef_building_corals,Cnidaria,reef-building corals
133366,oa,0.6705086118481965,0.031438374430788105,0,0.5721928403362141,0,0,0,5641813.88006547,reef_building_corals,Cnidaria,reef-building corals
133366,shipping,0.717066703072351,0.08765238086886,0.012317699798653894,0.4265534261265993,0.029762860158009764,2.1359904729144019e-4,8.904603738643605e-4,5641813.88006547,reef_building_corals,Cnidaria,reef-building corals
133366,sst,0.8226358648637004,0.6897995465938644,0.008331446284026876,0.04761912132974304,0.0023749737417113645,0,0,5641813.88006547,reef_building_corals,Cnidaria,reef-building corals
133366,cumulative,0.9630458171543989,0.6646140520645172,0.002259506435643338,0.17858257838663874,0.006479016292103488,0.004467470494979752,2.414597887954204e-5,5641813.88006547,reef_building_corals,Cnidaria,reef-building corals
133404,art_fish,0.5988045056569079,0.001254284278892733,7.412900646533421e-4,0.3078150296325426,0.030324553142561658,0.09545124240581535,0.005554900676051608,2926189.109626375,reef_building_corals,Cnidaria,reef-building corals
133404,direct_human,0.1441274996473695,0,0,0.01577419899472667,0.002554824585680061,0.11129706372640388,0.01349332947317443,2926189.109626375,reef_building_corals,Cnidaria,reef-building corals
133404,oa,0.9465322158173521,0.060614488874563124,0,0.7781972983658213,0,0,0,2926189.109626375,reef_building_corals,Cnidaria,reef-building corals
133404,shipping,0.6806138024503235,0.1130759807398153,0.0019355907286772078,0.3848527939118512,0.007951559494216073,1.724902010559414e-4,7.221908045081136e-4,2926189.109626375,reef_building_corals,Cnidaria,reef-building corals
133404,sst,0.9403601702841033,0.8668515912728579,0.0013632097507086365,0.02397554101895856,1.4294603197625823e-4,0,0,2926189.109626375,reef_building_corals,Cnidaria,reef-building corals
133404,cumulative,0.9993336148491545,0.8280854631908533,5.255281010865859e-4,0.0969194981052474,3.3125280222380435e-5,0.0016106048720292805,8.934873040917788e-4,2926189.109626375,reef_building_corals,Cnidaria,reef-building corals
133407,art_fish,0.42047517836601284,0.0039865134587440685,0.004430214456994861,0.17427091912695705,0.0491277883463576,0.057750256672227135,0.011944426186683422,7453218.9137915615,reef_building_corals,Cnidaria,reef-building corals
133407,direct_human,0.08909860517384925,0,0,0.008146078509540071,0.001227529806058169,0.06651648560010331,0.012210037555643722,7453218.9137915615,reef_building_corals,Cnidaria,reef-building corals
133407,oa,0.6946076445003191,0.02379769858927775,0,0.5528861244729094,0,0,0,7453218.9137915615,reef_building_corals,Cnidaria,reef-building corals
133407,shipping,0.7101998622399931,0.08565971730286459,0.009839219024751865,0.42470855683163805,0.026788315949980802,2.231978887849478e-4,6.851765092223992e-4,7453218.9137915615,reef_building_corals,Cnidaria,reef-building corals
133407,sst,0.8409279783227814,0.7135779418044484,0.00577783761435004,0.0422976986550924,0.0011902715696124628,0,0,7453218.9137915615,reef_building_corals,Cnidaria,reef-building corals
133407,cumulative,0.9709931790517939,0.6509486144292057,0.00222740947418273,0.16478530179421677,0.006840400154377798,0.004396939813474303,4.131211309069551e-4,7453218.9137915615,reef_building_corals,Cnidaria,reef-building corals
133413,art_fish,0.4204278861257186,0.0034934205546902617,0.004065703080051816,0.17114285310978763,0.04903750729062581,0.059871487426190875,0.012475012517945222,6784189.187331656,reef_building_corals,Cnidaria,reef-building corals
133413,direct_human,0.08845433527541037,0,0,0.008460410691198161,0.001283581056307786,0.06531434999245582,0.012359809471524905,6784189.187331656,reef_building_corals,Cnidaria,reef-building corals
133413,oa,0.7007657464806812,0.026144532873806588,0,0.557533058164654,0,0,0,6784189.187331656,reef_building_corals,Cnidaria,reef-building corals
133413,shipping,0.7082641149122274,0.08762139765496815,0.010528788545474323,0.41416173993118544,0.029414498070940136,2.015731983908253e-4,7.527458885371457e-4,6784189.187331656,reef_building_corals,Cnidaria,reef-building corals
133413,sst,0.8459706599021517,0.7285928877860777,0.005806621023951796,0.04342937022306249,0.0011713385028880867,0,0,6784189.187331656,reef_building_corals,Cnidaria,reef-building corals
133413,cumulative,0.9692684540557761,0.6607575856862639,0.0024470677281137054,0.1480658111971063,0.007366818169175929,0.00454711033836038,4.3313781085321985e-4,6784189.187331656,reef_building_corals,Cnidaria,reef-building corals
133439,art_fish,0.3508064888175525,0,0,0.006460630345648865,0.08254459329812149,0.048903414165399055,0.011103562879870334,380489.3333788401,reef_building_corals,Cnidaria,reef-building corals
133439,direct_human,0.12860900238075818,0,0,0.009418979343342885,1.0557335219604025e-4,0.09860321873847103,0.017004195443225918,380489.3333788401,reef_building_corals,Cnidaria,reef-building corals
133439,oa,0.8674572428163255,0,0,0.24451936594664772,0,0,0,380489.3333788401,reef_building_corals,Cnidaria,reef-building corals
133439,shipping,0.7150139082222955,0.05547650300701963,0.0013517979568684632,0.4422490797445668,2.7770382528960995e-4,0,0,380489.3333788401,reef_building_corals,Cnidaria,reef-building corals
133439,sst,0.9621886733210454,0.8682100266913233,0,0.008560622064422558,0,0,0,380489.3333788401,reef_building_corals,Cnidaria,reef-building corals
133439,cumulative,0.9969452579218143,0.790485086532231,5.554076505792202e-4,0.047094896669126154,0.009324881332846336,0.01403437103762264,0.006235713163352399,380489.3333788401,reef_building_corals,Cnidaria,reef-building corals
133445,art_fish,0.6491812167279734,0,1.6159317513766383e-4,0.21649211932036358,0.05937681124188119,0.14563417972591652,1.6159317513766825e-4,653884.9383408757,reef_building_corals,Cnidaria,reef-building corals
133445,direct_human,0.06260066190269242,3.218508663846325e-4,0,0.015690563779390213,1.5491577494759572e-4,0.04608477100519336,2.5908326799751785e-4,653884.9383408757,reef_building_corals,Cnidaria,reef-building corals
133445,oa,0.04246294707321045,0,0,0.03783149970852455,0,0,0,653884.9383408757,reef_building_corals,Cnidaria,reef-building corals
133445,shipping,0.823112898872635,0.07150965416073064,0.04783425079889818,0.297403558252167,0.14546323824059762,0.0010136299229019097,1.2687067103322745e-4,653884.9383408757,reef_building_corals,Cnidaria,reef-building corals
133445,sst,0.9712551115409714,0.21229737417660607,0.06536243613420446,0.01439381191818909,0.012647003065778466,0,0,653884.9383408757,reef_building_corals,Cnidaria,reef-building corals
133445,cumulative,0.9914395681597442,0.22388534094425266,0.0321797450303784,0.24942106905683997,0.07034110851826346,0.06380660103510484,0,653884.9383408757,reef_building_corals,Cnidaria,reef-building corals
133448,art_fish,0.4604036618968203,0.0038242372691549144,0.0038901006941070063,0.17526426013911586,0.04747786353970924,0.07203413118422072,0.011974217953611956,7769485.892114059,reef_building_corals,Cnidaria,reef-building corals
