range_km2,eez,iucn_sid
1006890.4499580447,0,132829
69722.08806638853,5,132829
33994.77933164536,6,132829
75203.48319488362,7,132829
8589.29458473398,8,132829
42155.307718216165,9,132829
719.5586331795499,10,132829
50056.480764327374,11,132829
13565.077487781951,13,132829
295486.22982251435,16,132829
239282.93691726396,17,132829
67937.16353731742,18,132829
5349.534229822961,19,132829
1755.2340499391964,148,132829
418.28711573520445,149,132829
3943.6004817493485,150,132829
2945.4748472828014,151,132829
4395.944393763667,152,132829
14830.417859158795,155,132829
2584.822290487556,156,132829
4540.03076592146,157,132829
840.940495478021,158,132829
2466.060180295626,161,132829
45025.68304814796,210,132829
17981.97990154696,212,132829
3100.040240462812,255,132829
538657.7525593521,0,132830
20666.352759487032,110,132830
83017.3311399427,112,132830
1314.2424180466435,114,132830
422.65337344479053,115,132830
14651.401425324311,116,132830
4320.8448291774675,117,132830
4081.5741094885893,118,132830
1867.010150314999,119,132830
316.9900300835929,120,132830
4271.942776209642,129,132830
739.6434035283835,131,132830
35377.135277695466,132,132830
19859.469041394048,135,132830
74459.47355293336,139,132830
20181.69858198875,163,132830
16454.664297472904,166,132830
223137.40343035912,171,132830
207.8336818143316,220,132830
3305.2541764686284,221,132830
2006.7302805082718,244,132830
1297.6506526058736,245,132830
3698.217017641917,248,132830
928.265567795404,249,132830
2073.9705856258342,250,132830
0,NA,132830
5252828.69003229,0,132859
61534.488870524394,7,132859
72516.49057420908,14,132859
351468.59038008493,15,132859
869276.6072312692,16,132859
244821.09331558543,17,132859
67094.47654253438,18,132859
46974.77873192812,24,132859
234985.6698765299,25,132859
44723.53828577463,26,132859
13916.997538605063,40,132859
1551.7666132383988,203,132859
212571.06912248206,205,132859
382354.5969099908,206,132859
332565.33084134135,207,132859
623.5010517410209,208,132859
267895.8716836353,209,132859
130899.41741572862,210,132859
1808955.5652717731,216,132859
7419.138567186248,231,132859
544.908482246758,237,132859
8867.86158916999,247,132859
91266.93113671131,255,132859
0,NA,132859
704382.4106465615,0,132860
8589.29458473398,8,132860
33878.636899558165,9,132860
13565.077487781951,13,132860
55935.20494486377,31,132860
408.68136011056197,107,132860
45842.17252658911,129,132860
21976.22891352606,130,132860
22478.348096670587,131,132860
20425.335548365667,132,132860
594.6837785690674,133,132860
20245.44588534726,134,132860
97232.98043128951,135,132860
16338.521926791462,136,132860
40307.50911221509,137,132860
733.5306465137785,159,132860
31869.28691732756,163,132860
4905.049586724318,210,132860
268067.9021207417,216,132860
988.5198788419044,224,132860
0,NA,132860
15933.333584185017,0,132861
15933.333584185017,48,132861
3045345.9238520074,0,132862
62164.97592578351,7,132862
8589.29458473398,8,132862
36737.659927325105,9,132862
13565.077487781951,13,132862
12518.923059447126,14,132862
351468.59038008493,15,132862
11081.552298691071,17,132862
67094.47654253438,18,132862
1746.5015408180504,24,132862
43632.84806060706,25,132862
44723.53828577463,26,132862
2529.8074773561125,151,132862
4395.944393763667,152,132862
8210.30375689492,205,132862
342137.9058765757,206,132862
291885.8168934885,207,132862
623.5010517410209,208,132862
4905.049586724318,210,132862
1689482.6341799975,216,132862
7419.138567186248,231,132862
544.908482246758,237,132862
8867.86158916999,247,132862
31019.613903281355,255,132862
0,NA,132862
3693109.3743094974,0,132863
61534.488870524394,7,132863
11480.62789058094,14,132863
351468.59038008493,15,132863
277760.1124171186,16,132863
247004.2202494805,17,132863
67937.16353731742,18,132863
5349.534229822961,19,132863
1218.184824012062,24,132863
71742.79040904072,25,132863
2945.4748472828014,151,132863
4395.944393763667,152,132863
1357.9049510563218,153,132863
953.5898549533721,154,132863
17382.92985897028,155,132863
2584.822290487556,156,132863
4540.03076592146,157,132863
840.940495478021,158,132863
2466.060180295626,161,132863
382354.5969099908,206,132863
291780.15355012735,207,132863
623.5010517410209,208,132863
17562.819533010235,212,132863
1817295.9834095347,216,132863
7419.138567186248,231,132863
544.908482246758,237,132863
8867.86158916999,247,132863
33697.000770299375,255,132863
0,NA,132863
5717782.331076901,0,132864
33994.77933164536,6,132864
75203.48319488362,7,132864
8589.29458473398,8,132864
6326.701847437178,9,132864
13565.077487781951,13,132864
32230.812733222356,14,132864
350728.94697655656,15,132864
1570483.8780893139,16,132864
264468.36241745553,17,132864
50074.81899128501,25,132864
44723.53828577463,26,132864
6073.45912386111,28,132864
2610.14655245342,29,132864
1581.4571455099008,30,132864
64562.0493244869,31,132864
2514.088971014891,32,132864
2424.144140292941,33,132864
599.0500299806274,35,132864
418.2871220332305,36,132864
18738.21506421809,37,132864
27579.879122875627,38,132864
51663.262083630776,39,132864
35942.12852084402,40,132864
93787.13285608102,41,132864
150062.9056464352,42,132864
11065.833777982478,43,132864
17871.950300476175,44,132864
62944.78887709484,45,132864
171.1571523227544,46,132864
29560.41185397737,47,132864
22487.953871189307,49,132864
83948.21641575846,50,132864
63.74730335851192,79,132864
31085.107727987976,102,132864
4013.4605515695043,147,132864
2529.8074773561125,151,132864
4395.944393763667,152,132864
24799.44865515591,202,132864
37468.5708343284,203,132864
212571.06912248206,205,132864
223546.9580832243,206,132864
623.5010517410209,208,132864
33777.339854843725,210,132864
23195.287009233725,214,132864
103.0435912546564,215,132864
1899124.8202309702,216,132864
7419.138567186248,231,132864
544.908482246758,237,132864
8867.86158916999,247,132864
66656.10465841848,255,132864
0,NA,132864
315044.4273559111,0,132865
124735.14019102446,20,132865
45719.04413507,209,132865
144590.24302981666,210,132865
5968841.054590561,0,132866
1764.839811861865,1,132866
1112.5214806508645,2,132866
62164.97592578351,7,132866
5531.170384273854,8,132866
19490.9572093851,14,132866
351468.59038008493,15,132866
1537487.2244377958,16,132866
177972.00027819406,17,132866
67937.16353731742,18,132866
5349.534229822961,19,132866
46974.77873192812,24,132866
234985.6698765299,25,132866
44723.53828577463,26,132866
35942.12852084402,40,132866
62227.85005585308,147,132866
2876.4880334131813,148,132866
2945.4748472828014,151,132866
4395.944393763667,152,132866
8876.594095142123,153,132866
953.5898549533721,154,132866
16860.7258991789,155,132866
2584.822290487556,156,132866
4540.03076592146,157,132866
420.90687413977173,158,132866
2466.060180295626,161,132866
40468.18723564309,203,132866
212571.06912248206,205,132866
382354.5969099908,206,132866
294316.0737907961,207,132866
623.5010517410209,208,132866
130899.41741572862,210,132866
10924.367153404519,212,132866
2085926.258967785,216,132866
7419.138567186248,231,132866
544.908482246758,237,132866
8867.86158916999,247,132866
91872.09392370655,255,132866
0,NA,132866
2129040.3962421776,0,132867
347297.07143357635,15,132867
67094.47654253438,18,132867
6128.473914949463,25,132867
223092.86767820298,206,132867
623.5010517410209,208,132867
1467972.0969825708,216,132867
7419.138567186248,231,132867
544.908482246758,237,132867
8867.86158916999,247,132867
0,NA,132867
270428.2989692881,0,132868
2044.2800565033453,28,132868
2610.14655245342,29,132868
26159.100130709354,41,132868
12223.764303740905,42,132868
11065.833777982478,43,132868
56113.34807866153,44,132868
14695.063974079056,45,132868
3561.116639555186,46,132868
78174.28234073956,47,132868
2921.8970783239306,48,132868
17235.35048820245,50,132868
11249.21643350971,102,132868
24799.44865515591,202,132868
7487.252134552372,216,132868
88.1983251189054,255,132868
6777597.890423839,0,132869
69722.08806638853,5,132869
33994.77933164536,6,132869
75203.48319488362,7,132869
8589.29458473398,8,132869
42366.63440493856,9,132869
719.5586331795499,10,132869
52574.93598675383,11,132869
13565.077487781951,13,132869
19490.9572093851,14,132869
351468.59038008493,15,132869
1538832.0306409155,16,132869
280083.83271875547,17,132869
67937.16353731742,18,132869
5349.534229822961,19,132869
46974.77873192812,24,132869
234985.6698765299,25,132869
44723.53828577463,26,132869
6073.45912386111,28,132869
2610.14655245342,29,132869
1581.4571455099008,30,132869
64562.0493244869,31,132869
2514.088971014891,32,132869
2424.144140292941,33,132869
599.0500299806274,35,132869
418.2871220332305,36,132869
18738.21506421809,37,132869
27579.879122875627,38,132869
51663.262083630776,39,132869
35942.12852084402,40,132869
93787.13285608102,41,132869
150062.9056464352,42,132869
11065.833777982478,43,132869
19116.332651851677,44,132869
28844.34624459996,102,132869
5268.321908222157,147,132869
10593.405109986697,153,132869
1087.1972123869748,161,132869
24799.44865515591,202,132869
42700.216206760946,203,132869
212571.06912248206,205,132869
382354.5969099908,206,132869
294316.0737907961,207,132869
623.5010517410209,208,132869
137878.43758178074,210,132869
17981.97990154696,212,132869
2134361.113063224,216,132869
7419.138567186248,231,132869
544.908482246758,237,132869
8867.86158916999,247,132869
92065.95559218666,255,132869
0,NA,132869
5051233.509928709,0,132870
7379.842269843065,14,132870
337940.18942179455,15,132870
1508199.2667800684,16,132870
235830.97663335854,17,132870
18816.80762426531,24,132870
72838.72013684688,25,132870
375486.47959151294,206,132870
295894.91118419945,207,132870
623.5010517410209,208,132870
2103027.128857561,216,132870
7419.138567186248,231,132870
544.908482246758,237,132870
8867.86158916999,247,132870
78363.77773891402,255,132870
0,NA,132870
2745701.273878058,0,132871
69722.08806638853,5,132871
33994.77933164536,6,132871
75203.48319488362,7,132871
8589.29458473398,8,132871
38241.397756142265,9,132871
719.5586331795499,10,132871
52574.93598675383,11,132871
347297.07143357635,15,132871
632.233560862167,16,132871
199166.66969947776,17,132871
67937.16353731742,18,132871
5349.534229822961,19,132871
6128.473914949463,25,132871
223092.86767820298,206,132871
623.5010517410209,208,132871
17981.97990154696,212,132871
1581614.3326782312,216,132871
7419.138567186248,231,132871
544.908482246758,237,132871
8867.86158916999,247,132871
0,NA,132871
3432376.778582647,0,132872
9293.134705274284,14,132872
345922.57473912236,15,132872
292544.24798643764,16,132872
57638.04396152874,17,132872
46974.77873192812,24,132872
116780.69893972778,25,132872
105.66334336119763,41,132872
1014.7173936092906,43,132872
24799.44865515591,202,132872
381900.5065049695,206,132872
324775.0607120827,207,132872
623.5010517410209,208,132872
75978.92987707019,210,132872
1703208.389814825,216,132872
7419.138567186248,231,132872
544.908482246758,237,132872
8867.86158916999,247,132872
33985.173527211016,255,132872
0,NA,132872
3589482.4515919182,0,132873
69722.08806638853,5,132873
6773.806252089401,6,132873
62164.97592578351,7,132873
8589.29458473398,8,132873
33350.32018275218,9,132873
13565.077487781951,13,132873
7213.051362633844,14,132873
348036.7148371048,15,132873
292953.8025867537,16,132873
105603.08910939193,17,132873
46974.77873192812,24,132873
207012.82792822603,25,132873
382354.5969099908,206,132873
294316.0737907961,207,132873
623.5010517410209,208,132873
4905.049586724318,210,132873
1653978.0043144792,216,132873
7419.138567186248,231,132873
544.908482246758,237,132873
8867.86158916999,247,132873
34513.490244017004,255,132873
0,NA,132873
904355.9642527779,0,132874
149486.56006805715,110,132874
12647.290928412713,111,132874
83228.65782666509,112,132874
2911.4180698977657,113,132874
14581.541427931455,114,132874
19316.307083644413,115,132874
14651.401425324311,116,132874
4320.8448291774675,117,132874
4081.5741094885893,118,132874
2078.336837037394,119,132874
5839.427908385314,120,132874
1019.9569041203991,121,132874
1936.8702138371289,122,132874
1740.3887901014716,123,132874
1720.3040197526382,124,132874
4120.870387937694,125,132874
23009.284581328182,126,132874
3946.220243302929,127,132874
13040.253756989949,129,132874
3750.6120566237287,130,132874
65638.76750640462,131,132874
36645.095398029836,132,132874
60103.230870719206,133,132874
184766.76453827918,135,132874
1574.4711482898256,136,132874
103954.3916294393,139,132874
8415.517667708633,140,132874
32033.458044089122,163,132874
13823.559721869127,164,132874
16454.664297472904,166,132874
207.8336818143316,220,132874
3305.2541764686284,221,132874
2006.7302805082718,244,132874
1297.6506526058736,245,132874
3698.217017641917,248,132874
928.265567795404,249,132874
2073.9705856258342,250,132874
1602037.9215385478,0,132875
61534.488870524394,7,132875
10083.426664224524,14,132875
739.6434035283835,15,132875
274178.9110040656,16,132875
245280.42321852178,17,132875
37312.25897648251,25,132875
228323.63975945543,206,132875
288786.6499061225,207,132875
29850.331119641065,210,132875
387066.65801116783,216,132875
5289.2799250744865,247,132875
33592.2106797397,255,132875
0,NA,132875
2477821.9939286686,0,132876
62164.97592578351,7,132876
334643.6677544471,15,132876
174910.3830367106,17,132876
105.66334336119763,25,132876
733.5306465137785,159,132876
31869.28691732756,163,132876
220260.91543060102,206,132876
623.5010517410209,208,132876
1635678.1611835803,216,132876
7419.138567186248,231,132876
544.908482246758,237,132876
8867.86158916999,247,132876
0,NA,132876
1364431.6262557355,0,132877
62164.97592578351,7,132877
342323.0350455785,15,132877
13417.498104418068,16,132877
176463.89613665798,17,132877
55911.62719007546,206,132877
4327.830820099517,212,132877
693730.4977980478,216,132877
7419.138567186248,231,132877
544.908482246758,237,132877
8128.218185641607,247,132877
0,NA,132877
6399442.756421486,0,132878
67197.52012552287,7,132878
8589.29458473398,8,132878
39799.277138991325,9,132878
13565.077487781951,13,132878
19490.9572093851,14,132878
351468.59038008493,15,132878
1550751.0304144314,16,132878
268278.35553547327,17,132878
46974.77873192812,24,132878
234985.6698765299,25,132878
44723.53828577463,26,132878
51663.262083630776,39,132878
35942.12852084402,40,132878
20668.099274537115,41,132878
10691.209195256952,43,132878
18038.74119194033,44,132878
62944.78887709484,45,132878
3561.116639555186,46,132878
78174.28234073956,47,132878
2921.8970783239306,48,132878
22487.953871189307,49,132878
83948.21641575846,50,132878
63.74730335851192,79,132878
24799.44865515591,202,132878
38102.55089449558,203,132878
212571.06912248206,205,132878
382354.5969099908,206,132878
294316.0737907961,207,132878
623.5010517410209,208,132878
137878.43758178074,210,132878
23195.287009233725,214,132878
103.0435912546564,215,132878
2134361.113063224,216,132878
7419.138567186248,231,132878
544.908482246758,237,132878
8867.86158916999,247,132878
97376.19354985854,255,132878
0,NA,132878
2798669.172763356,0,132879
3061.617211666216,9,132879
346038.71707516466,15,132879
136714.39426879687,17,132879
50074.81899128501,25,132879
44723.53828577463,26,132879
9374.347033173113,40,132879
62944.78887709484,45,132879
651.445078409478,46,132879
30438.902138046516,47,132879
22487.953871189307,49,132879
83948.21641575846,50,132879
63.74730335851192,79,132879
201978.53726450962,205,132879
192582.3589741803,206,132879
623.5010517410209,208,132879
23195.287009233725,214,132879
103.0435912546564,215,132879
1567327.9500579648,216,132879
7419.138567186248,231,132879
544.908482246758,237,132879
8867.86158916999,247,132879
5504.099626151985,255,132879
0,NA,132879
7152893.128111575,0,132880
1764.839811861865,1,132880
1112.5214806508645,2,132880
69722.08806638853,5,132880
33994.77933164536,6,132880
75203.48319488362,7,132880
8589.29458473398,8,132880
42366.63440493856,9,132880
719.5586331795499,10,132880
52574.93598675383,11,132880
13565.077487781951,13,132880
19490.9572093851,14,132880
351468.59038008493,15,132880
1557760.6143435135,16,132880
280083.83271875547,17,132880
67937.16353731742,18,132880
5349.534229822961,19,132880
1112.5214806508645,24,132880
89903.78669088896,25,132880
44723.53828577463,26,132880
6073.45912386111,28,132880
2610.14655245342,29,132880
1581.4571455099008,30,132880
64562.0493244869,31,132880
2514.088971014891,32,132880
2424.144140292941,33,132880
599.0500299806274,35,132880
418.2871220332305,36,132880
18738.21506421809,37,132880
27579.879122875627,38,132880
51663.262083630776,39,132880
35942.12852084402,40,132880
79564.497536024,41,132880
150062.9056464352,42,132880
11065.833777982478,43,132880
67985.19233630285,44,132880
62944.78887709484,45,132880
3561.116639555186,46,132880
78174.28234073956,47,132880
66071.02662366525,48,132880
22487.953871189307,49,132880
116500.385439923,50,132880
11285.892963001288,51,132880
7172.008594326759,52,132880
32553.042264960455,53,132880
51917.37813637193,54,132880
63.74730335851192,79,132880
31748.77831727765,190,132880
113994.15573388753,191,132880
437.4986364315285,192,132880
24799.44865515591,202,132880
67942.40300649774,203,132880
212571.06912248206,205,132880
382354.5969099908,206,132880
290195.20339970937,207,132880
623.5010517410209,208,132880
44728.7777884132,210,132880
17981.97990154696,212,132880
23195.287009233725,214,132880
103.0435912546564,215,132880
2134361.113063224,216,132880
7419.138567186248,231,132880
544.908482246758,237,132880
8867.86158916999,247,132880
97464.39187497745,255,132880
0,NA,132880
6521567.750285211,0,132881
4403.803643785264,3,132881
69722.08806638853,5,132881
33994.77933164536,6,132881
75203.48319488362,7,132881
8589.29458473398,8,132881
42366.63440493856,9,132881
719.5586331795499,10,132881
52574.93598675383,11,132881
13565.077487781951,13,132881
19490.9572093851,14,132881
351468.59038008493,15,132881
1537488.970955995,16,132881
280083.83271875547,17,132881
67937.16353731742,18,132881
5349.534229822961,19,132881
46974.77873192812,24,132881
234985.6698765299,25,132881
44723.53828577463,26,132881
6073.45912386111,28,132881
2610.14655245342,29,132881
1581.4571455099008,30,132881
64562.0493244869,31,132881
2514.088971014891,32,132881
2424.144140292941,33,132881
599.0500299806274,35,132881
418.2871220332305,36,132881
18738.21506421809,37,132881
27579.879122875627,38,132881
15980.489128400784,40,132881
76166.67878932293,41,132881
150062.9056464352,42,132881
11065.833777982478,43,132881
18165.362561600898,44,132881
2529.8074773561125,151,132881
4395.944393763667,152,132881
1087.1972123869748,161,132881
24799.44865515591,202,132881
212571.06912248206,205,132881
382354.5969099908,206,132881
294316.0737907961,207,132881
623.5010517410209,208,132881
49570.08005918296,210,132881
17981.97990154696,212,132881
2134361.113063224,216,132881
7419.138567186248,231,132881
544.908482246758,237,132881
8867.86158916999,247,132881
91960.29224882546,255,132881
0,NA,132881
630136.8834726259,0,132882
156084.8428849221,20,132882
218544.10432699363,209,132882
183445.5360883733,210,132882
72062.40017233678,255,132882
0,NA,132882
6738572.313520967,0,132883
4403.803643785264,3,132883
69722.08806638853,5,132883
33994.77933164536,6,132883
75203.48319488362,7,132883
8589.29458473398,8,132883
42366.63440493856,9,132883
719.5586331795499,10,132883
52574.93598675383,11,132883
13565.077487781951,13,132883
19490.9572093851,14,132883
351468.59038008493,15,132883
1676720.9472153771,16,132883
280083.83271875547,17,132883
67937.16353731742,18,132883
5349.534229822961,19,132883
40988.644733917616,25,132883
6073.45912386111,28,132883
2610.14655245342,29,132883
1581.4571455099008,30,132883
64562.0493244869,31,132883
2514.088971014891,32,132883
2424.144140292941,33,132883
599.0500299806274,35,132883
418.2871220332305,36,132883
18738.21506421809,37,132883
27579.879122875627,38,132883
51663.262083630776,39,132883
35942.12852084402,40,132883
79564.497536024,41,132883
150062.9056464352,42,132883
11065.833777982478,43,132883
67985.19233630285,44,132883
62944.78887709484,45,132883
3561.116639555186,46,132883
74759.87181600167,47,132883
22487.953871189307,49,132883
83948.21641575846,50,132883
63.74730335851192,79,132883
1530.808608982121,146,132883
61437.558109498896,147,132883
2876.4880334131813,148,132883
2945.4748472828014,151,132883
4395.944393763667,152,132883
8876.594095142123,153,132883
953.5898549533721,154,132883
16860.7258991789,155,132883
2584.822290487556,156,132883
4540.03076592146,157,132883
420.90687413977173,158,132883
2466.060180295626,161,132883
24799.44865515591,202,132883
44869.37111472576,203,132883
373584.5394110114,206,132883
271058.7859964029,207,132883
623.5010517410209,208,132883
137878.43758178074,210,132883
17981.97990154696,212,132883
23195.287009233725,214,132883
103.0435912546564,215,132883
2104868.8147396124,216,132883
988.5198788419044,224,132883
7419.138567186248,231,132883
544.908482246758,237,132883
8867.86158916999,247,132883
97570.05521833863,255,132883
0,NA,132883
992858.1834564517,0,132884
149486.56006805715,110,132884
12647.290928412713,111,132884
83228.65782666509,112,132884
2911.4180698977657,113,132884
14581.541427931455,114,132884
19316.307083644413,115,132884
14651.401425324311,116,132884
4320.8448291774675,117,132884
4081.5741094885893,118,132884
2078.336837037394,119,132884
5839.427908385314,120,132884
1019.9569041203991,121,132884
1936.8702138371289,122,132884
1740.3887901014716,123,132884
1720.3040197526382,124,132884
4120.870387937694,125,132884
22797.957894605785,126,132884
3946.220243302929,127,132884
13040.253756989949,129,132884
3750.6120566237287,130,132884
65638.76750640462,131,132884
36645.095398029836,132,132884
60103.230870719206,133,132884
241833.70246244705,135,132884
1574.4711482898256,136,132884
103320.41156927211,139,132884
8415.517667708633,140,132884
64314.04607048477,163,132884
13823.559721869127,164,132884
16454.664297472904,166,132884
207.8336818143316,220,132884
3305.2541764686284,221,132884
2006.7302805082718,244,132884
1297.6506526058736,245,132884
3698.217017641917,248,132884
928.265567795404,249,132884
2073.9705856258342,250,132884
7078923.548239762,0,132885
4403.803643785264,3,132885
69722.08806638853,5,132885
33994.77933164536,6,132885
70170.93899514424,7,132885
8589.29458473398,8,132885
40742.387966624454,9,132885
13565.077487781951,13,132885
19490.9572093851,14,132885
351468.59038008493,15,132885
1572780.5276165917,16,132885
276022.34339221177,17,132885
67937.16353731742,18,132885
5349.534229822961,19,132885
1112.5214806508645,24,132885
89586.79666080535,25,132885
44723.53828577463,26,132885
6073.45912386111,28,132885
2610.14655245342,29,132885
1581.4571455099008,30,132885
64562.0493244869,31,132885
2514.088971014891,32,132885
2424.144140292941,33,132885
599.0500299806274,35,132885
418.2871220332305,36,132885
18738.21506421809,37,132885
27579.879122875627,38,132885
51663.262083630776,39,132885
35942.12852084402,40,132885
79564.497536024,41,132885
150062.9056464352,42,132885
11065.833777982478,43,132885
67985.19233630285,44,132885
62944.78887709484,45,132885
3561.116639555186,46,132885
74138.9905163672,47,132885
22487.953871189307,49,132885
83948.21641575846,50,132885
63.74730335851192,79,132885
14637.42944505472,129,132885
21976.22891352606,130,132885
22478.348096670587,131,132885
416.54061643018565,132,132885
594.6837785690674,133,132885
20245.44588534726,134,132885
26913.58876179808,135,132885
16338.521926791462,136,132885
61437.558109498896,147,132885
2876.4880334131813,148,132885
2945.4748472828014,151,132885
4395.944393763667,152,132885
8876.594095142123,153,132885
953.5898549533721,154,132885
16860.7258991789,155,132885
2584.822290487556,156,132885
4540.03076592146,157,132885
420.90687413977173,158,132885
733.5306465137785,159,132885
2466.060180295626,161,132885
31869.28691732756,163,132885
24799.44865515591,202,132885
37989.02829481476,203,132885
212571.06912248206,205,132885
382354.5969099908,206,132885
290089.5400563482,207,132885
623.5010517410209,208,132885
137878.43758178074,210,132885
15804.96572466647,212,132885
23195.287009233725,214,132885
103.0435912546564,215,132885
2134361.113063224,216,132885
7419.138567186248,231,132885
544.908482246758,237,132885
8867.86158916999,247,132885
97570.05521833863,255,132885
0,NA,132885
2337101.9982735957,0,132886
334749.33109780826,15,132886
88440.21837551081,16,132886
89657.52995980944,17,132886
105.66334336119763,25,132886
35942.12852084402,40,132886
27420.94745938998,203,132886
220260.91543060102,206,132886
623.5010517410209,208,132886
1523069.8543959274,216,132886
7419.138567186248,231,132886
544.908482246758,237,132886
8867.86158916999,247,132886
0,NA,132886
7046827.216081348,0,132887
1764.839811861865,1,132887
1112.5214806508645,2,132887
69722.08806638853,5,132887
33994.77933164536,6,132887
75203.48319488362,7,132887
8589.29458473398,8,132887
42366.63440493856,9,132887
719.5586331795499,10,132887
52574.93598675383,11,132887
13565.077487781951,13,132887
19490.9572093851,14,132887
351468.59038008493,15,132887
1571116.111650176,16,132887
280083.83271875547,17,132887
67937.16353731742,18,132887
5349.534229822961,19,132887
46974.77873192812,24,132887
234985.6698765299,25,132887
44723.53828577463,26,132887
6073.45912386111,28,132887
2610.14655245342,29,132887
1581.4571455099008,30,132887
64562.0493244869,31,132887
2514.088971014891,32,132887
2424.144140292941,33,132887
599.0500299806274,35,132887
418.2871220332305,36,132887
18738.21506421809,37,132887
27579.879122875627,38,132887
51663.262083630776,39,132887
35942.12852084402,40,132887
93787.13285608102,41,132887
150062.9056464352,42,132887
11065.833777982478,43,132887
67985.19233630285,44,132887
62944.78887709484,45,132887
3561.116639555186,46,132887
74033.327173006,47,132887
22487.953871189307,49,132887
83948.21641575846,50,132887
63.74730335851192,79,132887
37792.54690256924,102,132887
2529.8074773561125,151,132887
4395.944393763667,152,132887
1087.1972123869748,161,132887
24799.44865515591,202,132887
39037.80247210711,203,132887
212571.06912248206,205,132887
382354.5969099908,206,132887
294316.0737907961,207,132887
623.5010517410209,208,132887
50886.06897023659,210,132887
17981.97990154696,212,132887
23195.287009233725,214,132887
103.0435912546564,215,132887
2134361.113063224,216,132887
7419.138567186248,231,132887
544.908482246758,237,132887
8867.86158916999,247,132887
97570.05521833863,255,132887
0,NA,132887
5481365.403287263,0,132888
69722.08806638853,5,132888
33994.77933164536,6,132888
75203.48319488362,7,132888
8589.29458473398,8,132888
38241.397756142265,9,132888
719.5586331795499,10,132888
52574.93598675383,11,132888
3824.8383810044575,13,132888
19490.9572093851,14,132888
351468.59038008493,15,132888
334665.4989689932,16,132888
251639.43533144295,17,132888
67937.16353731742,18,132888
5349.534229822961,19,132888
46974.77873192812,24,132888
234985.6698765299,25,132888
44723.53828577463,26,132888
6073.45912386111,28,132888
2610.14655245342,29,132888
1581.4571455099008,30,132888
64562.0493244869,31,132888
2514.088971014891,32,132888
2424.144140292941,33,132888
599.0500299806274,35,132888
418.2871220332305,36,132888
18738.21506421809,37,132888
27579.879122875627,38,132888
51663.262083630776,39,132888
18684.073503888165,40,132888
93787.13285608102,41,132888
150062.9056464352,42,132888
11065.833777982478,43,132888
67985.19233630285,44,132888
62944.78887709484,45,132888
3561.116639555186,46,132888
76171.04506828837,47,132888
22487.953871189307,49,132888
83948.21641575846,50,132888
63.74730335851192,79,132888
30556.791011181987,102,132888
70023.3597082189,147,132888
631.3603080606446,148,132888
2945.4748472828014,151,132888
4395.944393763667,152,132888
10593.405109986697,153,132888
953.5898549533721,154,132888
16860.7258991789,155,132888
2584.822290487556,156,132888
4540.03076592146,157,132888
420.90687413977173,158,132888
2466.060180295626,161,132888
24799.44865515591,202,132888
47344.163797844514,203,132888
212571.06912248206,205,132888
382354.5969099908,206,132888
294316.0737907961,207,132888
623.5010517410209,208,132888
35165.80859097307,210,132888
17981.97990154696,212,132888
23195.287009233725,214,132888
103.0435912546564,215,132888
1817295.9834095347,216,132888
7419.138567186248,231,132888
544.908482246758,237,132888
8867.86158916999,247,132888
52178.48011233136,255,132888
0,NA,132888
719772.5823050775,0,132889
56113.34807866153,44,132889
62944.78887709484,45,132889
3561.116639555186,46,132889
78174.28234073956,47,132889
66071.02662366525,48,132889
22487.953871189307,49,132889
116500.385439923,50,132889
11285.892963001288,51,132889
7172.008594326759,52,132889
32764.368951682853,53,132889
51917.37813637193,54,132889
63.74730335851192,79,132889
31748.77831727765,190,132889
116604.30229263897,191,132889
437.4986364315285,192,132889
33123.275012518905,203,132889
23195.287009233725,214,132889
103.0435912546564,215,132889
5504.099626151985,255,132889
0,NA,132889
5866592.994977972,0,132890
69722.08806638853,5,132890
27685.542508748502,6,132890
66567.03307026376,7,132890
1162.296776973174,8,132890
3061.617211666216,9,132890
13516.175434814126,14,132890
351468.59038008493,15,132890
1536344.1391972639,16,132890
280083.83271875547,17,132890
67094.47654253438,18,132890
1006.858137289667,24,132890
57983.851255927686,25,132890
6073.45912386111,28,132890
2610.14655245342,29,132890
1581.4571455099008,30,132890
64562.0493244869,31,132890
2514.088971014891,32,132890
418.2871220332305,36,132890
18738.21506421809,37,132890
27579.879122875627,38,132890
51663.262083630776,39,132890
35942.12852084402,40,132890
4905.922842674853,41,132890
73682.280401751,42,132890
11065.833777982478,43,132890
22950.776791629793,44,132890
1222.5510754236223,46,132890
26803.559208749746,47,132890
24799.44865515591,202,132890
38411.68166825955,203,132890
382354.5969099908,206,132890
291146.17348996014,207,132890
623.5010517410209,208,132890
80945.10701504648,210,132890
2124912.5397119685,216,132890
7419.138567186248,231,132890
544.908482246758,237,132890
8867.86158916999,247,132890
78557.63940739412,255,132890
0,NA,132890
31869.28691732756,0,132891
31869.28691732756,163,132891
2572830.8046254786,0,132892
62164.97592578351,7,132892
350728.94697655656,15,132892
174910.3830367106,17,132892
105.66334336119763,25,132892
220260.91543060102,206,132892
111526.34903854181,207,132892
623.5010517410209,208,132892
1635678.1611835803,216,132892
7419.138567186248,231,132892
544.908482246758,237,132892
8867.86158916999,247,132892
0,NA,132892
770831.5549607937,0,132893
6073.45912386111,28,132893
2610.14655245342,29,132893
1581.4571455099008,30,132893
64562.0493244869,31,132893
2514.088971014891,32,132893
2424.144140292941,33,132893
599.0500299806274,35,132893
